date,市值(元),PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,股息率
2025-10-28,48163521265.22,17.4450,0.4240,20.5694,18.1028,15.0389,2.2809,0.2310,3.0373,2.6459,2.2379,1.6128,0.0140,2.8849,2.2142,1.9169,0.0507
2025-10-27,48612869943.23,17.6077,0.4450,20.5695,18.1055,15.0389,2.3022,0.2474,3.0374,2.6464,2.2379,1.6279,0.0181,2.8893,2.2155,1.9169,0.0503
2025-10-24,48712725205.01,17.4924,0.4292,20.5713,18.1102,15.0389,2.3657,0.2984,3.0399,2.6470,2.2379,1.7200,0.0560,2.8933,2.2175,1.9174,0.0502
2025-10-23,48746010292.27,17.5044,0.4306,20.5713,18.1126,15.0389,2.3673,0.2997,3.0399,2.6472,2.2379,1.7212,0.0564,2.8933,2.2178,1.9178,0.0501
2025-10-22,48546299768.71,17.4327,0.4228,20.5718,18.1152,15.0389,2.3576,0.2919,3.0404,2.6476,2.2379,1.7142,0.0515,2.8938,2.2182,1.9180,0.0503
2025-10-21,47298108996.46,16.9845,0.3829,20.5728,18.1156,15.0389,2.2970,0.2445,3.0406,2.6479,2.2379,1.6701,0.0317,2.8968,2.2183,1.9185,0.0517
2025-10-20,47248181365.57,16.9665,0.3804,20.5780,18.1181,15.0389,2.2946,0.2408,3.0407,2.6483,2.2379,1.6683,0.0309,2.8970,2.2189,1.9187,0.0517
2025-10-17,47198253734.68,16.9486,0.3770,20.5800,18.1220,15.0389,2.2921,0.2395,3.0429,2.6484,2.2379,1.6666,0.0300,2.8981,2.2198,1.9188,0.0518
2025-10-16,48363231788.78,17.3669,0.4166,20.5800,18.1222,15.0389,2.2663,0.2219,3.0429,2.6486,2.2379,1.7077,0.0449,2.8981,2.2214,1.9192,0.0505
2025-10-15,48795937923.16,17.5223,0.4306,20.5895,18.1269,15.0389,2.2866,0.2355,3.0446,2.6487,2.2379,1.7230,0.0556,2.8981,2.2233,1.9194,0.0501
2025-10-14,48329946701.52,17.3550,0.4142,20.5906,18.1334,15.0389,2.2647,0.2190,3.0447,2.6490,2.2379,1.7065,0.0432,2.8984,2.2236,1.9195,0.0506
2025-10-13,48113593634.33,17.2773,0.4068,20.5940,18.1355,15.0389,2.2546,0.2120,3.0452,2.6497,2.2379,1.6989,0.0395,2.8986,2.2237,1.9196,0.0508
2025-10-10,48346589245.15,17.3610,0.4144,20.5971,18.1394,15.0389,2.2655,0.2198,3.0463,2.6502,2.2379,1.7071,0.0436,2.8995,2.2239,1.9202,0.0506
2025-10-09,47081755929.27,16.9068,0.3718,20.5971,18.1436,15.0389,2.2062,0.1836,3.0463,2.6503,2.2379,1.6624,0.0284,2.8995,2.2239,1.9214,0.0519
2025-09-30,46748905056.67,16.7872,0.3564,20.6014,18.1480,15.0389,2.1906,0.1786,3.0488,2.6529,2.2394,1.6507,0.0247,2.8998,2.2244,1.9217,0.0523
2025-09-29,46965258123.86,16.8649,0.3646,20.6017,18.1483,15.0389,2.2008,0.1819,3.0488,2.6530,2.2395,1.6583,0.0272,2.9008,2.2254,1.9223,0.0520
2025-09-26,47248181365.57,16.9665,0.3784,20.6084,18.1554,15.0389,2.2140,0.1843,3.0496,2.6536,2.2412,1.6683,0.0292,2.9019,2.2260,1.9224,0.0517
2025-09-25,46549194533.11,16.7155,0.3461,20.6084,18.1561,15.0389,2.1813,0.1745,3.0496,2.6542,2.2419,1.6436,0.0235,2.9019,2.2263,1.9248,0.0525
2025-09-24,46915330492.97,16.8470,0.3613,20.6095,18.1621,15.0389,2.1984,0.1811,3.0521,2.6542,2.2421,1.6566,0.0259,2.9048,2.2264,1.9253,0.0521
2025-09-23,46748905056.67,16.7872,0.3560,20.6095,18.1640,15.0389,2.1906,0.1782,3.0530,2.6552,2.2425,1.6507,0.0243,2.9049,2.2268,1.9259,0.0523
2025-09-22,47481176976.39,17.0502,0.3856,20.6103,18.1660,15.0389,2.2250,0.1877,3.0532,2.6552,2.2429,1.6766,0.0300,2.9070,2.2269,1.9260,0.0515
2025-09-19,47863955479.88,17.1877,0.3945,20.6123,18.1751,15.0389,2.2429,0.1995,3.0535,2.6559,2.2431,1.6901,0.0337,2.9094,2.2278,1.9271,0.0511
2025-09-18,48646155030.49,17.4685,0.4202,20.6123,18.1754,15.0389,2.2796,0.2235,3.0535,2.6562,2.2431,1.7177,0.0473,2.9094,2.2284,1.9276,0.0502
2025-09-17,48130236177.96,17.2833,0.4041,20.6162,18.1776,15.0389,2.2554,0.2086,3.0560,2.6565,2.2431,1.6995,0.0358,2.9094,2.2289,1.9281,0.0508
2025-09-16,48429801963.3,17.3908,0.4111,20.6240,18.1780,15.0389,2.2694,0.2181,3.0561,2.6566,2.2431,1.7100,0.0420,2.9098,2.2304,1.9282,0.0505
2025-09-15,48762652835.9,17.5104,0.4226,20.6240,18.1850,15.0389,2.2850,0.2280,3.0566,2.6573,2.2431,1.7218,0.0486,2.9109,2.2311,1.9285,0.0501
2025-09-12,49095503708.5,17.6299,0.4369,20.6335,18.1883,15.0389,2.3006,0.2374,3.0571,2.6576,2.2431,1.7336,0.0588,2.9165,2.2317,1.9285,0.0498
2025-09-11,49428354581.1,17.7494,0.4481,20.6335,18.1883,15.0389,2.3162,0.2469,3.0571,2.6577,2.2431,1.7453,0.0691,2.9165,2.2321,1.9289,0.0494
2025-09-10,49145431339.39,17.6478,0.4383,20.6375,18.1914,15.0389,2.3029,0.2387,3.0577,2.6582,2.2431,1.7353,0.0601,2.9176,2.2329,1.9292,0.0497
2025-09-09,49428354581.1,17.7494,0.4477,20.6489,18.2020,15.0389,2.3162,0.2465,3.0581,2.6585,2.2431,1.7453,0.0687,2.9220,2.2336,1.9296,0.0494
2025-09-08,49553380447.2,17.7943,0.4523,20.6526,18.2039,15.0389,2.3221,0.2502,3.0586,2.6588,2.2431,1.7497,0.0728,2.9231,2.2339,1.9303,0.0493
2025-09-05,49186071023.4,17.6624,0.4393,20.6575,18.2108,15.0389,2.3049,0.2394,3.0600,2.6596,2.2431,1.7367,0.0617,2.9243,2.2349,1.9307,0.0497
2025-09-04,48835457482.5,17.5365,0.4255,20.6575,18.2143,15.0389,2.2884,0.2296,3.0600,2.6599,2.2431,1.7244,0.0506,2.9243,2.2350,1.9311,0.0500
2025-09-03,49403117501.1,17.7404,0.4455,20.6575,18.2148,15.0389,2.3150,0.2450,3.0600,2.6601,2.2431,1.7444,0.0675,2.9243,2.2351,1.9313,0.0495
2025-09-02,50054256934.2,17.9742,0.4736,20.6575,18.2153,15.0389,2.3455,0.2685,3.0600,2.6603,2.2431,1.7674,0.0869,2.9243,2.2352,1.9317,0.0488
2025-09-01,50338086943.5,18.0761,0.4831,20.6725,18.2203,15.0389,2.3588,0.2809,3.0614,2.6603,2.2431,1.7774,0.0943,2.9243,2.2358,1.9318,0.0486
2025-08-29,50805571664.7,18.2440,0.5039,20.6779,18.2270,15.0389,2.3807,0.2968,3.0623,2.6605,2.2431,1.7939,0.1066,2.9262,2.2377,1.9320,0.0481
2025-08-28,50421566358.0,18.1061,0.4860,20.6779,18.2266,15.0389,2.3627,0.2842,3.0623,2.6605,2.2431,1.7804,0.0964,2.9262,2.2378,1.9322,0.0485
2025-08-27,50588525187.0,18.1660,0.4934,20.6820,18.2275,15.0389,2.3706,0.2891,3.0623,2.6607,2.2431,1.7863,0.1009,2.9267,2.2384,1.9322,0.0483
2025-08-26,51389927566.2,18.4538,0.5313,20.7018,18.2275,15.0389,2.4081,0.3151,3.0637,2.6613,2.2431,1.8146,0.1186,2.9269,2.2384,1.9323,0.0476
2025-08-25,51640365809.7,18.5437,0.5391,20.7033,18.2275,15.0389,2.4199,0.3192,3.0644,2.6614,2.2431,1.8234,0.1248,2.9269,2.2389,1.9334,0.0473
2025-08-22,51306448151.7,18.4238,0.5278,20.7183,18.2279,15.0389,2.4042,0.3125,3.0664,2.6625,2.2431,1.8116,0.1169,2.9289,2.2393,1.9335,0.0476
2025-08-21,51289752268.8,18.4178,0.5264,20.7183,18.2275,15.0389,2.4034,0.3114,3.0664,2.6625,2.2431,1.8110,0.1161,2.9289,2.2393,1.9337,0.0477
2025-08-20,50688700484.4,18.2020,0.4967,20.7206,18.2275,15.0389,2.3753,0.2916,3.0665,2.6632,2.2431,1.7898,0.1030,2.9320,2.2423,1.9340,0.0482
2025-08-19,50538437538.3,18.1480,0.4909,20.7261,18.2283,15.0389,2.3682,0.2862,3.0665,2.6632,2.2431,1.7845,0.0993,2.9325,2.2429,1.9340,0.0484
2025-08-18,50621916952.8,18.1780,0.4942,20.7294,18.2283,15.0389,2.3721,0.2895,3.0679,2.6635,2.2431,1.7874,0.1005,2.9329,2.2429,1.9342,0.0483
2025-08-15,52107850530.9,15.9150,0.2622,20.7318,18.2317,15.0389,2.5091,0.3726,3.0723,2.6636,2.2431,1.9174,0.1820,2.9330,2.2433,1.9347,0.0325
2025-08-14,52074458765.1,15.9048,0.2603,20.7318,18.2320,15.0389,2.5075,0.3699,3.0723,2.6638,2.2431,1.9162,0.1796,2.9330,2.2434,1.9347,0.0326
2025-08-13,52675510549.5,16.0884,0.2764,20.7396,18.2321,15.0389,2.5365,0.4012,3.0724,2.6638,2.2431,1.9383,0.2039,2.9334,2.2454,1.9349,0.0322
2025-08-12,52875861144.3,16.1496,0.2858,20.7407,18.2345,15.0389,2.5461,0.4127,3.0762,2.6639,2.2431,1.9457,0.2150,2.9336,2.2458,1.9349,0.0321
2025-08-11,53076211739.1,16.2107,0.2924,20.7407,18.2362,15.0389,2.5558,0.4197,3.0769,2.6643,2.2431,1.9530,0.2236,2.9350,2.2458,1.9349,0.0319
2025-08-08,52859165261.4,16.1445,0.2849,20.7507,18.2462,15.0389,2.5453,0.4117,3.0777,2.6656,2.2431,1.9451,0.2141,2.9372,2.2464,1.9349,0.0321
2025-08-07,52809077612.7,16.1292,0.2829,20.7507,18.2467,15.0389,2.5429,0.4086,3.0777,2.6663,2.2431,1.9432,0.2100,2.9372,2.2466,1.9349,0.0321
2025-08-06,53209778802.3,16.2515,0.2970,20.7758,18.2475,15.0389,2.5622,0.4234,3.0782,2.6665,2.2431,1.9580,0.2315,2.9372,2.2473,1.9349,0.0319
2025-08-05,53693959406.4,16.3994,0.3114,20.7758,18.2498,15.0389,2.5855,0.4395,3.0783,2.6667,2.2431,1.9758,0.2537,2.9392,2.2483,1.9349,0.0316
2025-08-04,53627175874.8,16.3790,0.3081,20.7843,18.2595,15.0389,2.5823,0.4370,3.0784,2.6668,2.2431,1.9733,0.2496,2.9400,2.2484,1.9349,0.0316
2025-08-01,52541943486.3,16.0476,0.2734,20.7978,18.2673,15.0389,2.5300,0.3923,3.0801,2.6672,2.2431,1.9334,0.1968,2.9427,2.2493,1.9349,0.0323
2025-07-31,52308201125.7,15.9762,0.2644,20.7978,18.2703,15.0389,2.5188,0.3826,3.0801,2.6674,2.2431,1.9248,0.1874,2.9427,2.2496,1.9354,0.0324
2025-07-30,53493608811.6,16.3382,0.3027,20.8029,18.2740,15.0389,2.5759,0.4308,3.0804,2.6696,2.2431,1.9684,0.2414,2.9441,2.2498,1.9355,0.0317
2025-07-29,52792381729.8,16.1241,0.2817,20.8072,18.2863,15.0389,2.5421,0.4069,3.0807,2.6706,2.2431,1.9426,0.2084,2.9442,2.2499,1.9355,0.0321
2025-07-28,52742294081.1,16.1088,0.2788,20.8176,18.2873,15.0389,2.5397,0.4040,3.0819,2.6709,2.2431,1.9408,0.2059,2.9462,2.2503,1.9355,0.0321
2025-07-25,52875861144.3,16.1496,0.2832,20.8199,18.2914,15.0389,2.5461,0.4100,3.0827,2.6716,2.2431,1.9457,0.2124,2.9472,2.2518,1.9355,0.0321
2025-07-24,53126299387.8,16.2260,0.2908,20.8199,18.2955,15.0389,2.5582,0.4180,3.0827,2.6717,2.2431,1.9549,0.2245,2.9472,2.2518,1.9355,0.0319
2025-07-23,52758989964.0,16.1139,0.2801,20.8229,18.2972,15.0389,2.5405,0.4044,3.0829,2.6733,2.2431,1.9414,0.2059,2.9484,2.2545,1.9355,0.0321
2025-07-22,52909252910.1,16.1598,0.2838,20.8333,18.2975,15.0389,2.5477,0.4106,3.0830,2.6735,2.2431,1.9469,0.2125,2.9488,2.2561,1.9355,0.0320
2025-07-21,52625422900.8,16.0731,0.2743,20.8336,18.3032,15.0389,2.5341,0.3983,3.0831,2.6748,2.2431,1.9365,0.2006,2.9493,2.2566,1.9355,0.0322
2025-07-18,52558639369.2,16.0527,0.2734,20.8388,18.3039,15.0389,2.5308,0.3923,3.0843,2.6752,2.2431,1.9340,0.1976,2.9522,2.2584,1.9355,0.0323
2025-07-17,52692206432.4,16.0935,0.2759,20.8388,18.3043,15.0389,2.5373,0.3995,3.0843,2.6757,2.2431,1.9389,0.2030,2.9522,2.2585,1.9369,0.0322
2025-07-16,51556886395.2,15.7467,0.2475,20.8521,18.3112,15.0389,2.4826,0.3521,3.0852,2.6772,2.2431,1.8971,0.1656,2.9525,2.2585,1.9369,0.0329
2025-07-15,51122793439.8,15.6141,0.2368,20.8563,18.3155,15.0389,2.4617,0.3418,3.0854,2.6772,2.2431,1.8812,0.1577,2.9525,2.2589,1.9370,0.0332
2025-07-14,51957587584.8,15.8691,0.2562,20.8585,18.3195,15.0389,2.5019,0.3633,3.0861,2.6777,2.2431,1.9119,0.1763,2.9529,2.2589,1.9370,0.0326
2025-07-11,52124546413.8,15.9201,0.2606,20.8651,18.3264,15.0389,2.5099,0.3718,3.0869,2.6787,2.2431,1.9180,0.1807,2.9536,2.2603,1.9370,0.0325
2025-07-10,52024371116.4,15.8895,0.2574,20.8651,18.3275,15.0389,2.5051,0.3666,3.0869,2.6790,2.2431,1.9143,0.1771,2.9536,2.2610,1.9382,0.0326
2025-07-09,51974283467.7,15.8742,0.2570,20.8692,18.3314,15.0389,2.5027,0.3649,3.0871,2.6794,2.2431,1.9125,0.1767,2.9547,2.2618,1.9384,0.0326
2025-07-08,51940891701.9,15.8640,0.2549,20.8709,18.3331,15.0389,2.5011,0.3629,3.0884,2.6797,2.2431,1.9113,0.1755,2.9551,2.2621,1.9385,0.0326
2025-07-07,51857412287.4,15.8385,0.2525,20.8737,18.3331,15.0389,2.4971,0.3600,3.0922,2.6813,2.2431,1.9082,0.1722,2.9551,2.2623,1.9389,0.0327
2025-07-04,51824020521.6,15.8283,0.2520,20.8846,18.3347,15.0389,2.4955,0.3590,3.0936,2.6826,2.2431,1.9070,0.1713,2.9577,2.2639,1.9393,0.0327
2025-07-03,52091154648.0,15.9099,0.2574,20.8846,18.3364,15.0389,2.5083,0.3674,3.0936,2.6827,2.2431,1.9168,0.1763,2.9577,2.2642,1.9396,0.0325
2025-07-02,51573582278.1,15.7518,0.2471,20.8908,18.3384,15.0389,2.4834,0.3521,3.0947,2.6830,2.2431,1.8977,0.1656,2.9579,2.2644,1.9398,0.0329
2025-07-01,52091154648.0,15.9099,0.2570,20.8934,18.3408,15.0389,2.5083,0.3670,3.0948,2.6830,2.2431,1.9168,0.1759,2.9581,2.2647,1.9419,0.0325
2025-06-30,52224721711.2,15.9507,0.2582,20.8990,18.3452,15.0389,2.5148,0.3719,3.0948,2.6835,2.2431,1.9217,0.1812,2.9598,2.2650,1.9420,0.0325
2025-06-27,52692206432.4,16.0935,0.2705,20.9008,18.3464,15.0389,2.5373,0.3940,3.0966,2.6851,2.2431,1.9389,0.1976,2.9620,2.2652,1.9421,0.0322
2025-06-26,53176387036.5,16.2413,0.2850,20.9008,18.3466,15.0389,2.5606,0.4123,3.0966,2.6851,2.2431,1.9567,0.2187,2.9620,2.2653,1.9421,0.0319
2025-06-25,52508551720.5,16.0374,0.2652,20.9027,18.3487,15.0389,2.5284,0.3847,3.0972,2.6860,2.2431,1.9322,0.1899,2.9620,2.2658,1.9421,0.0323
2025-06-24,52408376423.1,16.0068,0.2628,20.9085,18.3520,15.0389,2.5236,0.3814,3.0975,2.6864,2.2431,1.9285,0.1849,2.9620,2.2674,1.9427,0.0323
2025-06-23,51640365809.7,15.7722,0.2484,20.9274,18.3521,15.0389,2.4866,0.3534,3.0976,2.6882,2.2431,1.9002,0.1668,2.9623,2.2677,1.9433,0.0328
2025-06-20,51957587584.8,15.8691,0.2541,20.9310,18.3536,15.0389,2.5019,0.3612,3.0981,2.6884,2.2431,1.9119,0.1742,2.9625,2.2681,1.9434,0.0326
2025-06-19,51490102863.6,15.7263,0.2456,20.9330,18.3597,15.0293,2.4794,0.3490,3.0996,2.6886,2.2431,1.8947,0.1640,2.9625,2.2685,1.9434,0.0329
2025-06-18,51790628755.8,15.8181,0.2497,20.9358,18.3666,15.0293,2.4939,0.3576,3.0997,2.6898,2.2431,1.9057,0.1693,2.9632,2.2689,1.9435,0.0327
2025-06-17,52091154648.0,15.9099,0.2555,20.9358,18.3690,15.0293,2.5083,0.3655,3.0998,2.6912,2.2431,1.9168,0.1743,2.9660,2.2691,1.9436,0.0325
2025-06-16,52341592891.5,15.9864,0.2583,20.9377,18.3707,15.0293,2.5204,0.3762,3.1001,2.6917,2.2431,1.9260,0.1809,2.9660,2.2693,1.9440,0.0324
2025-06-13,52842469378.5,16.1394,0.2714,20.9426,18.3776,15.0389,2.5445,0.3979,3.1007,2.6922,2.2431,1.9444,0.2006,2.9667,2.2694,1.9442,0.0321
2025-06-12,53693959406.4,16.3994,0.2963,20.9426,18.3781,15.0293,2.5855,0.4244,3.1007,2.6923,2.2431,1.9758,0.2386,2.9678,2.2696,1.9441,0.0316
2025-06-11,54578841200.1,16.6697,0.3239,20.9460,18.3807,15.0293,2.6281,0.4528,3.1019,2.6926,2.2431,2.0083,0.2686,2.9684,2.2702,1.9441,0.0311
2025-06-10,55246676516.1,16.8737,0.3453,20.9526,18.3844,15.0293,2.6603,0.4759,3.1024,2.6932,2.2431,2.0329,0.2934,2.9693,2.2706,1.9441,0.0307
2025-06-09,55096413570.0,16.8278,0.3391,20.9619,18.3860,15.0293,2.6530,0.4685,3.1027,2.6933,2.2431,2.0274,0.2851,2.9707,2.2709,1.9441,0.0308
2025-06-06,54578841200.1,16.6697,0.3237,20.9627,18.3901,15.0389,2.6281,0.4526,3.1032,2.6944,2.2431,2.0083,0.2685,2.9714,2.2718,1.9442,0.0311
2025-06-05,55533075139.4,16.9611,0.3560,20.9644,18.3908,15.0293,2.6222,0.4491,3.1036,2.6945,2.2431,2.0434,0.3024,2.9720,2.2718,1.9441,0.0305
2025-06-04,54967983718.0,16.7885,0.3362,20.9658,18.3963,15.0293,2.5955,0.4326,3.1041,2.6946,2.2431,2.0227,0.2798,2.9724,2.2719,1.9441,0.0308
2025-06-03,55353273323.5,16.9062,0.3478,20.9836,18.4011,15.0293,2.6137,0.4429,3.1043,2.6950,2.2431,2.0368,0.2958,2.9724,2.2722,1.9441,0.0306
2025-05-30,55160628520.75,16.8474,0.3401,20.9839,18.4058,15.0389,2.6046,0.4380,3.1045,2.6957,2.2431,2.0297,0.2865,2.9732,2.2727,1.9442,0.0307
2025-05-29,54967983718.0,16.7885,0.3361,20.9839,18.4070,15.0389,2.5955,0.4325,3.1045,2.6957,2.2431,2.0227,0.2797,2.9732,2.2727,1.9442,0.0308
2025-05-28,54492793204.55,16.6434,0.3217,21.0026,18.4079,15.0389,2.5731,0.4160,3.1055,2.6962,2.2431,2.0052,0.2640,2.9735,2.2729,1.9442,0.0311
2025-05-27,53991916717.4,16.4904,0.3060,21.0095,18.4118,15.0389,2.5494,0.4012,3.1055,2.6964,2.2431,1.9867,0.2500,2.9746,2.2759,1.9442,0.0314
2025-05-26,53683685033.0,16.3963,0.2953,21.0178,18.4128,15.0389,2.5349,0.3892,3.1059,2.6964,2.2431,1.9754,0.2381,2.9746,2.2759,1.9442,0.0316
2025-05-23,53927701783.15,16.4708,0.3042,21.0270,18.4150,15.0389,2.5464,0.3985,3.1074,2.6973,2.2431,1.9844,0.2474,2.9754,2.2767,1.9442,0.0314
2025-05-22,53452511269.7,16.3257,0.2883,21.0270,18.4151,15.0389,2.5239,0.3793,3.1074,2.6983,2.2431,1.9669,0.2265,2.9754,2.2774,1.9442,0.0317
2025-05-21,53850643862.05,16.4473,0.2998,21.0362,18.4191,15.0389,2.5427,0.3950,3.1087,2.6984,2.2431,1.9815,0.2438,2.9756,2.2776,1.9442,0.0315
2025-05-20,53619470098.75,16.3767,0.2924,21.0369,18.4205,15.0389,2.5318,0.3851,3.1108,2.6987,2.2431,1.9730,0.2331,2.9764,2.2781,1.9442,0.0316
2025-05-19,53118593611.6,16.2237,0.2784,21.0369,18.4211,15.0389,2.5082,0.3645,3.1118,2.6989,2.2431,1.9546,0.2125,2.9765,2.2782,1.9442,0.0319
2025-05-16,53657999059.3,16.3884,0.2927,21.0514,18.4279,15.0389,2.5336,0.3870,3.1134,2.7011,2.2431,1.9744,0.2359,2.9776,2.2792,1.9442,0.0316
2025-05-15,53747899967.25,16.4159,0.2953,21.0514,18.4286,15.0389,2.5379,0.3900,3.1134,2.7016,2.2431,1.9778,0.2385,2.9776,2.2800,1.9442,0.0315
2025-05-14,54081817625.35,16.5179,0.3056,21.0533,18.4315,15.0389,2.5537,0.3999,3.1135,2.7029,2.2431,1.9900,0.2508,2.9777,2.2801,1.9442,0.0313
2025-05-13,54158875546.45,16.5414,0.3089,21.0658,18.4332,15.0389,2.5573,0.4016,3.1136,2.7032,2.2431,1.9929,0.2533,2.9787,2.2806,1.9442,0.0313
2025-05-12,53799271914.65,16.4316,0.2961,21.0732,18.4396,15.0389,2.5403,0.3913,3.1139,2.7035,2.2431,1.9796,0.2401,2.9787,2.2810,1.9442,0.0315
2025-05-09,54094660612.2,16.5218,0.3055,21.0762,18.4486,15.0389,2.5543,0.4002,3.1139,2.7037,2.2431,1.9905,0.2507,2.9794,2.2821,1.9442,0.0313
2025-05-08,53645156072.45,16.3845,0.2924,21.0762,18.4514,15.0389,2.5330,0.3863,3.1139,2.7037,2.2431,1.9740,0.2348,2.9794,2.2824,1.9442,0.0316
2025-05-07,53247023480.1,16.2629,0.2838,21.0877,18.4560,15.0389,2.5142,0.3686,3.1140,2.7037,2.2431,1.9593,0.2175,2.9797,2.2826,1.9442,0.0318
2025-05-06,53067221664.2,16.2080,0.2776,21.0963,18.4567,15.0389,2.5058,0.3629,3.1143,2.7056,2.2431,1.9527,0.2084,2.9804,2.2826,1.9442,0.0319
2025-04-30,52810361927.2,16.1296,0.2704,21.1112,18.4716,15.0389,2.4936,0.3568,3.1168,2.7063,2.2431,1.9433,0.1975,2.9825,2.2831,1.9442,0.0321
2025-04-29,53131436598.45,16.2276,0.2778,21.1167,18.4771,15.0389,2.5088,0.3638,3.1168,2.7067,2.2431,1.9551,0.2115,2.9833,2.2832,1.9450,0.0319
2025-04-28,54004759704.25,16.0352,0.2617,21.1338,18.4798,15.0389,2.7134,0.5033,3.1172,2.7081,2.2431,1.9555,0.2115,2.9838,2.2838,1.9450,0.0314
2025-04-25,55057884625.95,16.3479,0.2863,21.1606,18.4939,15.0389,2.7663,0.5385,3.1187,2.7082,2.2431,1.9937,0.2501,2.9857,2.2862,1.9450,0.0308
2025-04-24,56316497337.25,16.7216,0.3177,21.1606,18.4960,15.0389,2.8295,0.5757,3.1187,2.7081,2.2431,2.0392,0.2881,2.9857,2.2864,1.9450,0.0301
2025-04-23,56419241232.05,16.7521,0.3230,21.1619,18.4990,15.0389,2.8347,0.5790,3.1202,2.7081,2.2431,2.0429,0.2909,2.9861,2.2877,1.9450,0.0300
2025-04-22,57626481995.95,17.1106,0.3572,21.1639,18.4998,15.0389,2.8954,0.6325,3.1207,2.7081,2.2431,2.0867,0.3403,2.9863,2.2888,1.9450,0.0294
2025-04-21,57343936285.25,17.0267,0.3506,21.1645,18.5027,15.0389,2.8812,0.6198,3.1207,2.7081,2.2431,2.0764,0.3276,2.9863,2.2897,1.9450,0.0296
2025-04-18,57331093298.4,17.0229,0.3497,21.1721,18.5093,15.0389,2.8805,0.6179,3.1222,2.7082,2.2431,2.0760,0.3258,2.9872,2.2904,1.9450,0.0296
2025-04-17,57485209140.6,17.0686,0.3539,21.1721,18.5132,15.0389,2.8883,0.6243,3.1222,2.7081,2.2431,2.0815,0.3342,2.9872,2.2907,1.9450,0.0295
2025-04-16,58474119128.05,17.3622,0.3761,21.1779,18.5278,15.0389,2.9379,0.6687,3.1232,2.7081,2.2431,2.1174,0.3720,2.9874,2.2907,1.9450,0.0290
2025-04-15,58191573417.35,17.2784,0.3687,21.1793,18.5324,15.0389,2.9237,0.6564,3.1239,2.7081,2.2431,2.1071,0.3650,2.9876,2.2920,1.9450,0.0291
2025-04-14,56496299153.15,16.7750,0.3255,21.2020,18.5327,15.0389,2.8386,0.5819,3.1256,2.7081,2.2431,2.0457,0.2926,2.9882,2.2920,1.9450,0.0300
2025-04-11,56676100969.05,16.8284,0.3274,21.2232,18.5339,15.0389,2.8476,0.5862,3.1287,2.7082,2.2431,2.0522,0.3032,2.9891,2.2931,1.9450,0.0299
2025-04-10,57331093298.4,17.0229,0.3490,21.2232,18.5351,15.0389,2.8805,0.6173,3.1287,2.7081,2.2431,2.0760,0.3251,2.9891,2.2938,1.9450,0.0296
2025-04-09,56676100969.05,16.8284,0.3276,21.2267,18.5394,15.0389,2.8476,0.5864,3.1291,2.7081,2.2431,2.0522,0.3033,2.9893,2.2939,1.9450,0.0299
2025-04-08,55456017218.3,16.4661,0.2963,21.2390,18.5485,15.0389,2.7863,0.5523,3.1295,2.7081,2.2431,2.0081,0.2588,2.9895,2.2940,1.9450,0.0306
2025-04-07,55122099560.2,16.3670,0.2885,21.2557,18.5516,15.0389,2.7695,0.5416,3.1304,2.7081,2.2431,1.9960,0.2502,2.9898,2.2949,1.9450,0.0308
2025-04-03,57254035377.3,17.0000,0.3461,21.2616,18.5516,15.0389,2.8766,0.6119,3.1304,2.7081,2.2431,2.0732,0.3226,2.9907,2.2954,1.9450,0.0296
2025-04-02,55905521758.05,16.5996,0.3095,21.2634,18.5542,15.0389,2.8089,0.5634,3.1314,2.7081,2.2431,2.0243,0.2716,2.9928,2.2959,1.9450,0.0303
2025-04-01,55841306823.8,16.5805,0.3074,21.2722,18.5566,15.0389,2.8057,0.5617,3.1317,2.7081,2.2431,2.0220,0.2695,2.9960,2.2962,1.9450,0.0304
2025-03-31,54081817625.35,16.0581,0.2642,21.2861,18.5597,15.0389,2.7173,0.5062,3.1329,2.7081,2.2431,1.9583,0.2152,2.9977,2.2970,1.9450,0.0313
2025-03-28,54017602691.1,16.0390,0.2624,21.3023,18.5767,15.0389,2.7140,0.5035,3.1340,2.7082,2.2431,1.9560,0.2118,2.9986,2.2975,1.9450,0.0314
2025-03-27,54955140731.15,16.3174,0.2844,21.3023,18.5767,15.0389,2.7611,0.5358,3.1340,2.7081,2.2431,1.9899,0.2465,2.9986,2.2976,1.9450,0.0308
2025-03-26,54479950217.7,16.1763,0.2724,21.3159,18.5767,15.0389,2.7373,0.5189,3.1352,2.7081,2.2431,1.9727,0.2284,2.9986,2.2996,1.9450,0.0311
2025-03-25,54903768783.75,16.3021,0.2823,21.3247,18.5796,15.0389,2.7586,0.5333,3.1359,2.7081,2.2431,1.9881,0.2440,2.9988,2.2996,1.9450,0.0309
2025-03-24,54441421257.15,16.1649,0.2716,21.3270,18.5873,15.0389,2.7353,0.5173,3.1361,2.7081,2.2431,1.9713,0.2267,2.9993,2.3014,1.9450,0.0311
2025-03-21,53812114901.5,15.9780,0.2567,21.3517,18.5902,15.0389,2.7037,0.4969,3.1365,2.7082,2.2431,1.9485,0.2016,2.9998,2.3021,1.9450,0.0315
