date,市值(元),股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值
2021-09-27,1025450289247.89,0.0632,1.4985,0.0000,2.2739,2.0214,1.7755,4.4707,0.0099,6.4803,5.8857,5.4137,0.5297,0.0000,1.1402,0.9091,0.7498
2021-09-24,1028950119586.62,0.0630,1.5036,0.0000,2.2739,2.0214,1.7766,4.4860,0.0107,6.4803,5.8861,5.4187,0.5315,0.0000,1.1402,0.9094,0.7498
2021-09-23,1035949780264.08,0.0625,1.5138,0.0004,2.2739,2.0214,1.7766,4.5165,0.0177,6.4803,5.8862,5.4187,0.5351,0.0004,1.1402,0.9094,0.7498
2021-09-22,1032449949925.35,0.0627,1.5087,0.0000,2.2740,2.0214,1.7808,4.5013,0.0148,6.4803,5.8864,5.4187,0.5333,0.0000,1.1402,0.9095,0.7518
2021-09-17,1042949440941.54,0.0621,1.5241,0.0008,2.2749,2.0220,1.7819,4.5470,0.0239,6.4825,5.8928,5.4187,0.5387,0.0008,1.1414,0.9097,0.7518
2021-09-16,1039449610602.81,0.0623,1.5189,0.0004,2.2749,2.0221,1.7819,4.5318,0.0206,6.4825,5.8928,5.4187,0.5369,0.0004,1.1414,0.9097,0.7518
2021-09-15,1042949440941.54,0.0621,1.5241,0.0004,2.2753,2.0221,1.7819,4.5470,0.0235,6.4842,5.8928,5.4187,0.5387,0.0004,1.1420,0.9097,0.7518
2021-09-14,1046449271280.27,0.0619,1.5292,0.0012,2.2756,2.0222,1.7819,4.5623,0.0276,6.4842,5.8928,5.4187,0.5405,0.0012,1.1442,0.9100,0.7520
2021-09-13,1060448592635.19,0.0611,1.5496,0.0099,2.2760,2.0232,1.7819,4.6233,0.0395,6.4842,5.8952,5.4188,0.5478,0.0099,1.1442,0.9106,0.7520
2021-09-10,1063948422973.92,0.0609,1.5547,0.0111,2.2760,2.0243,1.7819,4.6386,0.0416,6.4842,5.8976,5.4198,0.5496,0.0111,1.1451,0.9110,0.7539
2021-09-09,1063948422973.92,0.0609,1.5547,0.0111,2.2760,2.0243,1.7856,4.6386,0.0416,6.4842,5.8976,5.4268,0.5496,0.0111,1.1451,0.9110,0.7542
2021-09-08,1063948422973.92,0.0609,1.5547,0.0111,2.2786,2.0243,1.7856,4.6386,0.0416,6.4842,5.8976,5.4299,0.5496,0.0111,1.1461,0.9110,0.7542
2021-09-07,1056948762296.46,0.0613,1.5445,0.0078,2.2786,2.0243,1.7856,4.6081,0.0379,6.4842,5.8976,5.4299,0.5460,0.0078,1.1461,0.9111,0.7542
2021-09-06,1053448931957.73,0.0615,1.5394,0.0045,2.2786,2.0243,1.7856,4.5928,0.0346,6.4842,5.8980,5.4299,0.5441,0.0045,1.1479,0.9111,0.7542
2021-09-03,1053448931957.73,0.0615,1.5394,0.0045,2.2787,2.0246,1.7861,4.5928,0.0346,6.4951,5.8980,5.4299,0.5441,0.0045,1.1482,0.9116,0.7559
2021-09-02,1042949440941.54,0.0621,1.5241,0.0004,2.2787,2.0248,1.7867,4.5470,0.0235,6.4951,5.8980,5.4299,0.5387,0.0004,1.1482,0.9116,0.7559
2021-09-01,1046449271280.27,0.0619,1.5292,0.0008,2.2787,2.0249,1.7867,4.5623,0.0272,6.4951,5.8985,5.4299,0.5405,0.0008,1.1487,0.9116,0.7560
2021-08-31,1035949780264.08,0.0625,1.5138,0.0000,2.2787,2.0258,1.7873,4.5165,0.0173,6.4963,5.8985,5.4390,0.5351,0.0000,1.1487,0.9116,0.7564
2021-08-30,1021950458909.16,0.0634,1.5351,0.0008,2.2800,2.0266,1.7876,4.6965,0.0527,6.4963,5.8985,5.4405,0.5437,0.0008,1.1487,0.9116,0.7579
2021-08-27,1025450289247.89,0.0632,1.5404,0.0029,2.2811,2.0272,1.7876,4.7126,0.0609,6.4972,5.8993,5.4405,0.5456,0.0029,1.1487,0.9118,0.7579
2021-08-26,1021950458909.16,0.0634,1.5351,0.0008,2.2811,2.0279,1.7907,4.6965,0.0527,6.4972,5.8993,5.4405,0.5437,0.0008,1.1487,0.9118,0.7579
2021-08-25,1025450289247.89,0.0632,1.5404,0.0025,2.2811,2.0279,1.7907,4.7126,0.0605,6.4998,5.8993,5.4405,0.5456,0.0025,1.1508,0.9118,0.7581
2021-08-24,1028950119586.62,0.0630,1.5457,0.0041,2.2811,2.0279,1.7907,4.7287,0.0680,6.5001,5.8997,5.4405,0.5475,0.0041,1.1508,0.9118,0.7582
2021-08-23,1032449949925.35,0.0627,1.5509,0.0054,2.2811,2.0291,1.7910,4.7447,0.0766,6.5001,5.9001,5.4405,0.5493,0.0054,1.1508,0.9128,0.7586
2021-08-20,1035949780264.08,0.0625,1.5562,0.0062,2.2811,2.0291,1.7910,4.7608,0.0807,6.5013,5.9073,5.4405,0.5512,0.0062,1.1513,0.9132,0.7600
2021-08-19,1028950119586.62,0.0630,1.5457,0.0041,2.2811,2.0291,1.7915,4.7287,0.0680,6.5013,5.9093,5.4427,0.5475,0.0041,1.1513,0.9136,0.7600
2021-08-18,1035949780264.08,0.0625,1.5562,0.0058,2.2811,2.0294,1.7915,4.7608,0.0803,6.5013,5.9093,5.4427,0.5512,0.0058,1.1513,0.9136,0.7602
2021-08-17,1025450289247.89,0.0632,1.5404,0.0025,2.2811,2.0294,1.7915,4.7126,0.0605,6.5034,5.9093,5.4461,0.5456,0.0025,1.1513,0.9139,0.7602
2021-08-16,1025450289247.89,0.0632,1.5404,0.0025,2.2811,2.0301,1.7937,4.7126,0.0605,6.5034,5.9094,5.4524,0.5456,0.0025,1.1532,0.9139,0.7603
2021-08-13,1025450289247.89,0.0632,1.5404,0.0025,2.2821,2.0304,1.7937,4.7126,0.0605,6.5034,5.9094,5.4524,0.5456,0.0025,1.1532,0.9144,0.7608
2021-08-12,1028950119586.62,0.0630,1.5457,0.0029,2.2821,2.0306,1.7937,4.7287,0.0667,6.5034,5.9094,5.4524,0.5475,0.0029,1.1532,0.9145,0.7608
2021-08-11,1032449949925.35,0.0627,1.5509,0.0033,2.2823,2.0306,1.7940,4.7447,0.0745,6.5043,5.9094,5.4524,0.5493,0.0033,1.1532,0.9147,0.7608
2021-08-10,1021950458909.16,0.0634,1.5351,0.0008,2.2833,2.0306,1.7940,4.6965,0.0527,6.5043,5.9094,5.4524,0.5437,0.0008,1.1532,0.9149,0.7623
2021-08-09,1021950458909.16,0.0634,1.5351,0.0008,2.2845,2.0306,1.7940,4.6965,0.0527,6.5051,5.9103,5.4622,0.5437,0.0008,1.1532,0.9149,0.7624
2021-08-06,1018450628570.43,0.0636,1.5299,0.0004,2.2861,2.0306,1.7965,4.6804,0.0469,6.5066,5.9106,5.4624,0.5419,0.0004,1.1532,0.9149,0.7644
2021-08-05,1014950798231.7,0.0638,1.5246,0.0000,2.2861,2.0306,1.7969,4.6643,0.0461,6.5066,5.9108,5.4624,0.5400,0.0000,1.1532,0.9149,0.7646
2021-08-04,1021950458909.16,0.0634,1.5351,0.0000,2.2863,2.0308,1.7969,4.6965,0.0519,6.5066,5.9109,5.4624,0.5437,0.0000,1.1532,0.9149,0.7646
2021-08-03,1021950458909.16,0.0634,1.5351,0.0000,2.2863,2.0314,1.7978,4.6965,0.0519,6.5066,5.9109,5.4634,0.5437,0.0000,1.1536,0.9155,0.7646
2021-08-02,1028950119586.62,0.0630,1.5457,0.0004,2.2863,2.0336,1.7978,4.7287,0.0643,6.5072,5.9109,5.4684,0.5475,0.0004,1.1538,0.9155,0.7652
2021-07-30,1025450289247.89,0.0632,1.5404,0.0000,2.2872,2.0338,1.7978,4.7126,0.0580,6.5122,5.9114,5.4684,0.5456,0.0000,1.1545,0.9160,0.7667
2021-07-29,1032449949925.35,0.0627,1.5509,0.0000,2.2872,2.0340,1.7978,4.7447,0.0713,6.5122,5.9114,5.4684,0.5493,0.0000,1.1545,0.9160,0.7696
2021-07-28,1039449610602.81,0.0623,1.5614,0.0004,2.2872,2.0340,1.7979,4.7769,0.0778,6.5140,5.9114,5.4686,0.5530,0.0004,1.1545,0.9160,0.7708
2021-07-27,1035949780264.08,0.0625,1.5562,0.0000,2.2872,2.0340,1.7998,4.7608,0.0745,6.5147,5.9145,5.4686,0.5512,0.0000,1.1555,0.9160,0.7729
2021-07-26,1042949440941.54,0.0621,1.5667,0.0000,2.2882,2.0340,1.7998,4.7930,0.0803,6.5172,5.9145,5.4686,0.5549,0.0000,1.1555,0.9160,0.7730
2021-07-23,1046449271280.27,0.0619,1.5719,0.0000,2.2885,2.0344,1.8012,4.8091,0.0860,6.5172,5.9153,5.4752,0.5568,0.0000,1.1576,0.9160,0.7730
2021-07-22,1049949101619.0,0.0617,1.5772,0.0012,2.2885,2.0348,1.8012,4.8252,0.0886,6.5172,5.9153,5.4752,0.5586,0.0012,1.1576,0.9160,0.7730
2021-07-21,1046449271280.27,0.0619,1.5719,0.0000,2.2885,2.0348,1.8012,4.8091,0.0861,6.5205,5.9177,5.4785,0.5568,0.0000,1.1576,0.9160,0.7750
2021-07-20,1049949101619.0,0.0617,1.5772,0.0008,2.2885,2.0348,1.8012,4.8252,0.0881,6.5239,5.9212,5.4801,0.5586,0.0008,1.1578,0.9166,0.7751
2021-07-19,1049949101619.0,0.0617,1.5772,0.0008,2.2896,2.0348,1.8019,4.8252,0.0881,6.5239,5.9212,5.4801,0.5586,0.0008,1.1578,0.9166,0.7773
2021-07-16,1046449271280.27,0.0619,1.5719,0.0000,2.2905,2.0358,1.8019,4.8091,0.0860,6.5294,5.9231,5.4801,0.5568,0.0000,1.1602,0.9166,0.7773
2021-07-15,1049949101619.0,0.0617,1.5772,0.0004,2.2905,2.0359,1.8023,4.8252,0.0877,6.5294,5.9231,5.4842,0.5586,0.0004,1.1602,0.9167,0.7794
2021-07-14,1046449271280.27,0.0619,1.5719,0.0000,2.2909,2.0367,1.8032,4.8091,0.0861,6.5298,5.9231,5.4842,0.5568,0.0000,1.1602,0.9167,0.7794
2021-07-13,1056948762296.46,0.0613,1.5877,0.0004,2.2909,2.0369,1.8049,4.8573,0.0898,6.5298,5.9244,5.4842,0.5624,0.0000,1.1609,0.9174,0.7794
2021-07-12,1056948762296.46,0.0613,1.5877,0.0004,2.2909,2.0369,1.8049,4.8573,0.0898,6.5298,5.9271,5.4842,0.5624,0.0000,1.1611,0.9174,0.7806
2021-07-09,1060448592635.19,0.0611,1.5930,0.0016,2.2909,2.0385,1.8059,4.8734,0.0910,6.5302,5.9279,5.4842,0.5642,0.0004,1.1634,0.9177,0.7806
2021-07-08,1056948762296.46,0.0613,1.5877,0.0004,2.2909,2.0385,1.8059,4.8573,0.0898,6.5302,5.9286,5.4849,0.5624,0.0000,1.1634,0.9177,0.7815
2021-07-07,1060448592635.19,0.0611,1.5930,0.0012,2.2921,2.0385,1.8074,4.8734,0.0906,6.5302,5.9286,5.4849,0.5642,0.0000,1.1638,0.9178,0.7836
2021-07-06,1067448253312.65,0.0607,1.6035,0.0095,2.2925,2.0385,1.8077,4.9056,0.0960,6.5302,5.9289,5.4849,0.5679,0.0033,1.1638,0.9178,0.7850
2021-07-05,1063948422973.92,0.0609,1.5982,0.0037,2.2925,2.0385,1.8077,4.8895,0.0927,6.5323,5.9310,5.4863,0.5661,0.0016,1.1638,0.9178,0.7850
2021-07-02,1060448592635.19,0.0611,1.5930,0.0012,2.2925,2.0389,1.8077,4.8734,0.0906,6.5323,5.9317,5.4863,0.5642,0.0000,1.1649,0.9183,0.7850
2021-07-01,1063948422973.92,0.0609,1.5982,0.0033,2.2925,2.0393,1.8085,4.8895,0.0923,6.5323,5.9324,5.4863,0.5661,0.0012,1.1649,0.9185,0.7857
2021-06-30,1060448592635.19,0.0611,1.5930,0.0012,2.2925,2.0393,1.8085,4.8734,0.0906,6.5345,5.9324,5.4947,0.5642,0.0000,1.1649,0.9185,0.7872
2021-06-29,1060448592635.19,0.0611,1.5930,0.0012,2.2930,2.0405,1.8085,4.8734,0.0906,6.5345,5.9324,5.4964,0.5642,0.0000,1.1649,0.9185,0.7872
2021-06-28,1067448253312.65,0.0607,1.6035,0.0074,2.2934,2.0405,1.8085,4.9056,0.0939,6.5345,5.9324,5.5012,0.5679,0.0012,1.1652,0.9188,0.7872
2021-06-25,1074447913990.11,0.0603,1.6140,0.0136,2.2943,2.0405,1.8085,4.9377,0.0959,6.5356,5.9324,5.5012,0.5717,0.0021,1.1652,0.9188,0.7879
2021-06-24,1070948083651.38,0.0605,1.6087,0.0107,2.2943,2.0405,1.8085,4.9217,0.0943,6.5356,5.9324,5.5012,0.5698,0.0016,1.1652,0.9188,0.7881
2021-06-23,1063948422973.92,0.0609,1.5982,0.0025,2.2946,2.0405,1.8085,4.8895,0.0914,6.5356,5.9324,5.5012,0.5661,0.0004,1.1652,0.9188,0.7881
2021-06-22,1063948422973.92,0.0609,1.5982,0.0025,2.2946,2.0405,1.8085,4.8895,0.0914,6.5376,5.9324,5.5043,0.5661,0.0004,1.1652,0.9188,0.7894
2021-06-21,1060448592635.19,0.0611,1.5930,0.0012,2.2946,2.0405,1.8085,4.8734,0.0906,6.5395,5.9324,5.5043,0.5642,0.0000,1.1666,0.9188,0.7894
2021-06-18,1067448253312.65,0.0607,1.6035,0.0062,2.2959,2.0410,1.8085,4.9056,0.0926,6.5412,5.9327,5.5043,0.5679,0.0000,1.1666,0.9190,0.7894
2021-06-17,1077947744328.84,0.0601,1.6193,0.0148,2.2959,2.0414,1.8120,4.9538,0.0947,6.5412,5.9328,5.5043,0.5735,0.0000,1.1666,0.9190,0.7894
2021-06-16,1144444520764.71,0.0566,1.7191,0.1112,2.2959,2.0414,1.8120,5.2594,0.1339,6.5412,5.9328,5.5043,0.5886,0.0049,1.1669,0.9190,0.7894
2021-06-15,1147944351103.44,0.0564,1.7244,0.1186,2.2959,2.0415,1.8120,5.2755,0.1404,6.5447,5.9329,5.5061,0.5904,0.0070,1.1669,0.9196,0.7894
2021-06-11,1161943672458.36,0.0558,1.7454,0.1432,2.2964,2.0415,1.8120,5.3398,0.1535,6.5518,5.9332,5.5061,0.5976,0.0111,1.1695,0.9203,0.7894
2021-06-10,1161943672458.36,0.0558,1.7454,0.1433,2.2964,2.0415,1.8120,5.3398,0.1536,6.5518,5.9332,5.5061,0.5976,0.0111,1.1695,0.9203,0.7900
2021-06-09,1172443163474.55,0.0553,1.7612,0.1556,2.2964,2.0415,1.8120,5.3881,0.1618,6.5532,5.9332,5.5061,0.6030,0.0214,1.1695,0.9203,0.7900
2021-06-08,1172443163474.55,0.0553,1.7612,0.1556,2.2987,2.0415,1.8120,5.3881,0.1618,6.5532,5.9342,5.5061,0.6030,0.0214,1.1696,0.9205,0.7916
2021-06-07,1161943672458.36,0.0558,1.7454,0.1433,2.2987,2.0415,1.8120,5.3398,0.1536,6.5532,5.9353,5.5061,0.5976,0.0111,1.1696,0.9207,0.7916
2021-06-04,1161943672458.36,0.0558,1.7454,0.1433,2.2987,2.0415,1.8128,5.3398,0.1536,6.5546,5.9409,5.5089,0.5976,0.0111,1.1696,0.9207,0.7916
2021-06-03,1151444181442.17,0.0563,1.7297,0.1290,2.2987,2.0423,1.8128,5.2916,0.1442,6.5546,5.9409,5.5089,0.5922,0.0078,1.1696,0.9208,0.7916
2021-06-02,1151444181442.17,0.0563,1.7297,0.1290,2.2990,2.0432,1.8129,5.2916,0.1442,6.5546,5.9420,5.5109,0.5922,0.0078,1.1696,0.9211,0.7916
2021-06-01,1137444860087.25,0.0570,1.7086,0.0919,2.2990,2.0432,1.8158,5.2273,0.1232,6.5546,5.9430,5.5109,0.5850,0.0025,1.1700,0.9215,0.7916
2021-05-31,1140944690425.98,0.0568,1.7139,0.1042,2.2995,2.0432,1.8158,5.2433,0.1261,6.5546,5.9430,5.5175,0.5868,0.0037,1.1710,0.9218,0.7921
2021-05-28,1147944351103.44,0.0564,1.7244,0.1178,2.2995,2.0432,1.8180,5.2755,0.1396,6.5546,5.9430,5.5175,0.5904,0.0062,1.1710,0.9218,0.7923
2021-05-27,1144444520764.71,0.0566,1.7191,0.1104,2.2995,2.0432,1.8180,5.2594,0.1331,6.5547,5.9430,5.5175,0.5886,0.0041,1.1710,0.9220,0.7923
2021-05-26,1147944351103.44,0.0564,1.7244,0.1174,2.2995,2.0432,1.8180,5.2755,0.1393,6.5547,5.9450,5.5175,0.5904,0.0058,1.1731,0.9224,0.7923
2021-05-25,1144444520764.71,0.0566,1.7191,0.1104,2.2995,2.0432,1.8180,5.2594,0.1331,6.5570,5.9469,5.5175,0.5886,0.0041,1.1731,0.9225,0.7925
2021-05-24,1133945029748.52,0.0571,1.7034,0.0799,2.2996,2.0432,1.8183,5.2112,0.1191,6.5627,5.9471,5.5180,0.5832,0.0008,1.1739,0.9225,0.7925
2021-05-21,1133945029748.52,0.0571,1.7034,0.0799,2.2996,2.0438,1.8184,5.2112,0.1190,6.5645,5.9473,5.5222,0.5832,0.0008,1.1739,0.9227,0.7942
2021-05-20,1137444860087.25,0.0570,1.7086,0.0911,2.2996,2.0438,1.8184,5.2273,0.1224,6.5674,5.9473,5.5222,0.5850,0.0016,1.1739,0.9230,0.7942
2021-05-19,1133945029748.52,0.0571,1.7034,0.0799,2.3000,2.0438,1.8184,5.2112,0.1191,6.5674,5.9474,5.5254,0.5832,0.0008,1.1739,0.9232,0.7946
2021-05-18,1137444860087.25,0.0570,1.7086,0.0906,2.3000,2.0444,1.8184,5.2273,0.1220,6.5692,5.9475,5.5264,0.5850,0.0012,1.1739,0.9232,0.7946
2021-05-17,1144444520764.71,0.0566,1.7191,0.1084,2.3010,2.0450,1.8191,5.2594,0.1310,6.5692,5.9485,5.5264,0.5886,0.0021,1.1741,0.9233,0.7948
2021-05-14,1151444181442.17,0.0563,1.7297,0.1240,2.3010,2.0459,1.8191,5.2916,0.1392,6.5692,5.9494,5.5264,0.5922,0.0029,1.1741,0.9237,0.7948
2021-05-13,1144444520764.71,0.0566,1.7191,0.1084,2.3014,2.0460,1.8191,5.2594,0.1310,6.5698,5.9494,5.5264,0.5886,0.0021,1.1743,0.9237,0.7948
2021-05-12,1144444520764.71,0.0566,1.7191,0.1084,2.3022,2.0462,1.8230,5.2594,0.1310,6.5744,5.9494,5.5279,0.5886,0.0021,1.1743,0.9237,0.7960
2021-05-11,1140944690425.98,0.0568,1.7139,0.1022,2.3024,2.0462,1.8230,5.2433,0.1240,6.5744,5.9533,5.5279,0.5868,0.0016,1.1743,0.9237,0.7960
2021-05-10,1133945029748.52,0.0571,1.7034,0.0799,2.3024,2.0462,1.8230,5.2112,0.1191,6.5744,5.9572,5.5283,0.5832,0.0008,1.1782,0.9237,0.7960
2021-05-07,1137444860087.25,0.0570,1.7086,0.0902,2.3042,2.0462,1.8230,5.2273,0.1215,6.5744,5.9572,5.5324,0.5850,0.0008,1.1782,0.9237,0.7963
2021-05-06,1123445538732.33,0.0577,1.6876,0.0585,2.3042,2.0462,1.8230,5.1629,0.1133,6.5744,5.9572,5.5324,0.5778,0.0004,1.1790,0.9238,0.7963
2021-04-30,1119945708393.6,0.0578,1.6823,0.0502,2.3044,2.0467,1.8238,5.1468,0.1078,6.5762,5.9640,5.5337,0.5760,0.0000,1.1790,0.9246,0.7968
2021-04-29,1130445199409.79,0.0573,1.7181,0.1054,2.3044,2.0467,1.8238,5.2354,0.1206,6.5762,5.9640,5.5337,0.5997,0.0070,1.1790,0.9246,0.7968
2021-04-28,1126945369071.06,0.0575,1.7128,0.0967,2.3044,2.0467,1.8241,5.2192,0.1190,6.5762,5.9640,5.5337,0.5979,0.0021,1.1790,0.9246,0.7968
2021-04-27,1130445199409.79,0.0573,1.7181,0.1050,2.3044,2.0467,1.8247,5.2354,0.1202,6.5793,5.9640,5.5337,0.5997,0.0066,1.1793,0.9246,0.7968
2021-04-26,1133945029748.52,0.0571,1.7234,0.1099,2.3049,2.0467,1.8262,5.2516,0.1219,6.5793,5.9640,5.5337,0.6016,0.0099,1.1800,0.9246,0.7968
2021-04-23,1140944690425.98,0.0568,1.7341,0.1243,2.3057,2.0467,1.8292,5.2840,0.1325,6.5807,5.9640,5.5345,0.6053,0.0132,1.1809,0.9247,0.7984
2021-04-22,1154944011780.9,0.0561,1.7553,0.1404,2.3057,2.0467,1.8292,5.3488,0.1424,6.5807,5.9640,5.5401,0.6127,0.0202,1.1809,0.9247,0.7984
2021-04-21,1165443502797.09,0.0556,1.7713,0.1519,2.3057,2.0469,1.8292,5.3974,0.1536,6.5813,5.9640,5.5401,0.6183,0.0280,1.1825,0.9247,0.7991
2021-04-20,1165443502797.09,0.0556,1.7713,0.1519,2.3057,2.0481,1.8292,5.3974,0.1536,6.5850,5.9640,5.5401,0.6183,0.0280,1.1825,0.9252,0.7992
2021-04-19,1172443163474.55,0.0553,1.7819,0.1569,2.3058,2.0490,1.8292,5.4299,0.1597,6.5865,5.9645,5.5401,0.6220,0.0305,1.1837,0.9258,0.8004
2021-04-16,1172443163474.55,0.0553,1.7819,0.1568,2.3074,2.0490,1.8292,5.4299,0.1597,6.5865,5.9649,5.5440,0.6220,0.0305,1.1869,0.9261,0.8004
2021-04-15,1172443163474.55,0.0553,1.7819,0.1569,2.3074,2.0490,1.8292,5.4299,0.1597,6.5865,5.9649,5.5440,0.6220,0.0305,1.1869,0.9261,0.8004
2021-04-14,1172443163474.55,0.0553,1.7819,0.1569,2.3074,2.0490,1.8303,5.4299,0.1597,6.5865,5.9649,5.5440,0.6220,0.0305,1.1869,0.9261,0.8006
2021-04-13,1186442484829.47,0.0546,1.8032,0.1746,2.3090,2.0490,1.8303,5.4947,0.1787,6.5869,5.9649,5.5440,0.6294,0.0346,1.1877,0.9262,0.8013
2021-04-12,1189942315168.2,0.0544,1.8085,0.1811,2.3090,2.0492,1.8321,5.5109,0.1857,6.5869,5.9649,5.5440,0.6313,0.0350,1.1887,0.9262,0.8013
2021-04-09,1175942993813.28,0.0551,1.7873,0.1605,2.3100,2.0495,1.8321,5.4461,0.1646,6.5878,5.9649,5.5440,0.6239,0.0321,1.1928,0.9262,0.8013
2021-04-08,1168943333135.82,0.0554,1.7766,0.1552,2.3100,2.0495,1.8321,5.4137,0.1548,6.5878,5.9649,5.5461,0.6202,0.0288,1.1928,0.9264,0.8014
2021-04-07,1172443163474.55,0.0553,1.7819,0.1564,2.3100,2.0495,1.8321,5.4299,0.1593,6.5889,5.9649,5.5462,0.6220,0.0301,1.1934,0.9266,0.8014
2021-04-06,1168943333135.82,0.0554,1.7766,0.1552,2.3109,2.0495,1.8321,5.4137,0.1548,6.5920,5.9651,5.5462,0.6202,0.0288,1.1934,0.9266,0.8014
2021-04-02,1172443163474.55,0.0553,1.7819,0.1560,2.3109,2.0495,1.8321,5.4299,0.1589,6.5941,5.9653,5.5498,0.6220,0.0296,1.1945,0.9266,0.8026
2021-04-01,1182942654490.74,0.0548,1.7979,0.1685,2.3109,2.0495,1.8333,5.4785,0.1705,6.5941,5.9653,5.5500,0.6276,0.0317,1.1945,0.9266,0.8026
2021-03-31,1189942315168.2,0.0544,1.8085,0.1787,2.3109,2.0506,1.8346,5.5109,0.1833,6.5988,5.9653,5.5500,0.6313,0.0325,1.1961,0.9267,0.8027
2021-03-30,1182942654490.74,0.0538,1.8184,0.1857,2.3110,2.0506,1.8347,6.0120,0.5239,6.5992,5.9660,5.5500,0.6452,0.0568,1.1961,0.9267,0.8036
2021-03-29,1182942654490.74,0.0538,1.8184,0.1857,2.3110,2.0506,1.8347,6.0120,0.5239,6.5992,5.9660,5.5500,0.6452,0.0568,1.1979,0.9267,0.8036
2021-03-26,1165443502797.09,0.0546,1.7915,0.1618,2.3118,2.0506,1.8347,5.9231,0.4697,6.5992,5.9660,5.5500,0.6356,0.0338,1.1980,0.9267,0.8036
2021-03-25,1168943333135.82,0.0545,1.7969,0.1656,2.3118,2.0506,1.8380,5.9409,0.4815,6.5992,5.9660,5.5500,0.6376,0.0362,1.1980,0.9267,0.8036
2021-03-24,1189942315168.2,0.0535,1.8292,0.1915,2.3120,2.0506,1.8396,6.0476,0.5498,6.5992,5.9660,5.5500,0.6490,0.0671,1.1980,0.9267,0.8036
2021-03-23,1186442484829.47,0.0537,1.8238,0.1890,2.3120,2.0506,1.8396,6.0298,0.5354,6.6002,5.9660,5.5500,0.6471,0.0605,1.1994,0.9272,0.8036
2021-03-22,1186442484829.47,0.0537,1.8238,0.1890,2.3139,2.0506,1.8396,6.0298,0.5354,6.6002,5.9660,5.5500,0.6471,0.0605,1.2011,0.9273,0.8048
2021-03-19,1168943333135.82,0.0545,1.7969,0.1655,2.3163,2.0511,1.8399,5.9409,0.4813,6.6025,5.9663,5.5500,0.6376,0.0362,1.2013,0.9274,0.8048
2021-03-18,1186442484829.47,0.0537,1.8238,0.1886,2.3163,2.0516,1.8402,6.0298,0.5350,6.6025,5.9666,5.5500,0.6471,0.0601,1.2013,0.9275,0.8048
2021-03-17,1189942315168.2,0.0535,1.8292,0.1899,2.3163,2.0516,1.8402,6.0476,0.5482,6.6040,5.9666,5.5500,0.6490,0.0655,1.2027,0.9283,0.8048
2021-03-16,1193442145506.93,0.0533,1.8346,0.1956,2.3169,2.0516,1.8402,6.0654,0.5535,6.6040,5.9666,5.5500,0.6509,0.0671,1.2040,0.9284,0.8058
2021-03-15,1196941975845.66,0.0532,1.8399,0.1985,2.3172,2.0519,1.8404,6.0832,0.5622,6.6040,5.9666,5.5500,0.6528,0.0717,1.2042,0.9284,0.8058
2021-03-12,1182942654490.74,0.0538,1.8184,0.1844,2.3173,2.0519,1.8404,6.0120,0.5224,6.6059,5.9674,5.5500,0.6452,0.0556,1.2047,0.9287,0.8058
2021-03-11,1182942654490.74,0.0538,1.8184,0.1845,2.3173,2.0519,1.8404,6.0120,0.5227,6.6059,5.9666,5.5500,0.6452,0.0556,1.2047,0.9290,0.8058
2021-03-10,1175942993813.28,0.0541,1.8077,0.1730,2.3173,2.0519,1.8404,5.9765,0.5012,6.6061,5.9666,5.5500,0.6414,0.0445,1.2081,0.9290,0.8058
2021-03-09,1165443502797.09,0.0546,1.7915,0.1619,2.3180,2.0519,1.8448,5.9231,0.4699,6.6168,5.9666,5.5500,0.6356,0.0338,1.2081,0.9296,0.8058
2021-03-08,1175942993813.28,0.0541,1.8077,0.1726,2.3180,2.0528,1.8448,5.9765,0.5008,6.6168,5.9682,5.5500,0.6414,0.0441,1.2092,0.9296,0.8058
2021-03-05,1172443163474.55,0.0543,1.8023,0.1700,2.3180,2.0540,1.8456,5.9587,0.4891,6.6211,5.9682,5.5500,0.6395,0.0383,1.2106,0.9298,0.8058
2021-03-04,1154944011780.9,0.0551,1.7754,0.1536,2.3180,2.0549,1.8456,5.8698,0.4444,6.6211,5.9682,5.5500,0.6299,0.0321,1.2106,0.9299,0.8058
2021-03-03,1147944351103.44,0.0555,1.7646,0.1483,2.3180,2.0549,1.8456,5.8342,0.4222,6.6211,5.9765,5.5500,0.6261,0.0313,1.2113,0.9299,0.8058
2021-03-02,1123445538732.33,0.0567,1.7270,0.1145,2.3180,2.0549,1.8456,5.7097,0.3431,6.6212,5.9775,5.5500,0.6127,0.0202,1.2115,0.9306,0.8058
2021-03-01,1137444860087.25,0.0560,1.7485,0.1368,2.3180,2.0549,1.8456,5.7808,0.3873,6.6212,5.9779,5.5500,0.6204,0.0284,1.2136,0.9306,0.8058
2021-02-26,1140944690425.98,0.0558,1.7539,0.1376,2.3203,2.0549,1.8471,5.7986,0.3970,6.6212,5.9806,5.5500,0.6223,0.0288,1.2149,0.9306,0.8069
