date,市值(元),PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值
2019-02-14,66783565454.8,4.4792,0.7939,4.5166,3.1833,2.3208,22.1523,0.2724,83.7287,40.8070,20.6064,0.0054,3.3082,0.5098,4.8226,3.2692,2.4748
2019-02-13,64578842650.4,4.3314,0.7753,4.5166,3.1825,2.3208,21.4210,0.2492,83.7287,40.8316,20.6064,0.0056,3.1990,0.4862,4.8226,3.2674,2.4748
2019-02-12,64048592862.0,4.2958,0.7740,4.5166,3.1817,2.3208,21.2451,0.2426,83.7287,40.8563,20.6064,0.0056,3.1727,0.4822,4.8226,3.2692,2.4748
2019-02-11,64913737253.6,4.3538,0.7793,4.5191,3.1807,2.3196,21.5321,0.2520,83.7287,40.9737,20.6009,0.0055,3.2156,0.4868,4.8248,3.2693,2.4747
2019-02-01,63713698258.8,4.2733,0.7712,4.5191,3.1796,2.3196,21.1340,0.2343,83.7287,41.0912,20.6009,0.0056,3.1561,0.4791,4.8248,3.2695,2.4747
2019-01-31,61899685824.8,4.1517,0.7403,4.5191,3.1788,2.3196,20.5323,0.1975,83.7287,41.1464,20.6009,0.0058,3.0663,0.4591,4.8248,3.2700,2.4747
2019-01-30,62848553867.2,4.2153,0.7605,4.5191,3.1780,2.3196,20.8471,0.2223,83.7287,41.2017,20.6064,0.0057,3.1133,0.4704,4.8248,3.2705,2.4747
2019-01-29,62234580428.0,4.1741,0.7480,4.5191,3.1768,2.3196,20.6434,0.2058,83.7287,41.2313,20.6064,0.0058,3.0829,0.4652,4.8248,3.2717,2.4747
2019-01-28,61871777941.2,4.1498,0.7404,4.5192,3.1756,2.3117,20.5231,0.1973,83.9322,41.2609,20.6009,0.0058,3.0649,0.4587,4.8377,3.2729,2.4747
2019-01-25,62876461750.8,4.2172,0.7606,4.5192,3.1751,2.3117,20.8563,0.2215,83.9322,41.2709,20.6064,0.0057,3.1147,0.4707,4.8377,3.2729,2.4747
2019-01-24,61955501592.0,4.1554,0.7432,4.5192,3.1746,2.3117,20.5508,0.1981,83.9322,41.2808,20.6064,0.0058,3.0690,0.4599,4.8377,3.2729,2.4747
2019-01-23,61676422756.0,4.1367,0.7393,4.5192,3.1740,2.3117,20.4583,0.1933,83.9322,41.2808,20.6156,0.0058,3.0552,0.4558,4.8377,3.2735,2.4747
2019-01-22,61257804502.0,4.1086,0.7336,4.5192,3.1735,2.3117,20.3194,0.1842,83.9322,41.2808,20.6187,0.0059,3.0345,0.4493,4.8377,3.2740,2.4747
2019-01-21,61732238523.2,4.1404,0.7396,4.5233,3.1728,2.3108,20.4768,0.1942,84.3391,41.3400,20.6187,0.0058,3.0580,0.4558,4.8450,3.2750,2.4714
2019-01-18,62150856777.2,4.1685,0.7463,4.5233,3.1721,2.3108,20.6156,0.1986,84.3391,41.3993,20.6227,0.0058,3.0787,0.4610,4.8450,3.2761,2.4714
2019-01-17,58187937306.0,3.9027,0.6916,4.5233,3.1711,2.3108,19.3011,0.1375,84.3391,41.4289,20.6241,0.0062,2.8824,0.3938,4.8450,3.2766,2.4714
2019-01-16,59332160533.6,3.9795,0.7038,4.5233,3.1701,2.3108,19.6807,0.1537,84.3391,41.4585,20.6263,0.0060,2.9391,0.4188,4.8450,3.2772,2.4714
2019-01-15,60057765507.2,4.0281,0.7179,4.5233,3.1691,2.3108,19.9214,0.1631,84.3391,41.5306,20.6267,0.0060,2.9750,0.4327,4.8450,3.2817,2.4714
2019-01-14,56764635242.4,3.8072,0.6712,4.5261,3.1681,2.3053,18.8290,0.1247,84.5426,41.6027,20.6267,0.0063,2.8119,0.3648,4.8591,3.2863,2.4713
2019-01-11,55927398734.4,3.7511,0.6605,4.5261,3.1668,2.3053,18.5513,0.1155,84.5426,41.6490,20.6267,0.0064,2.7704,0.3426,4.8591,3.2869,2.4713
2019-01-10,58411200374.8,3.9177,0.6950,4.5261,3.1654,2.3053,19.3752,0.1385,84.5426,41.6954,20.6406,0.0061,2.8935,0.3975,4.8591,3.2875,2.4713
2019-01-09,53108702490.8,3.5620,0.6246,4.5261,3.1641,2.3053,17.6163,0.0970,84.5426,41.9173,20.6551,0.0068,2.6308,0.2915,4.8591,3.2891,2.4713
2019-01-08,51629584660.0,3.4628,0.5989,4.5261,3.1627,2.3053,17.1257,0.0864,84.5426,42.1392,20.6611,0.0070,2.5575,0.2562,4.8591,3.2908,2.4713
2019-01-07,51434229474.8,3.4497,0.5968,4.5281,3.1624,2.2896,17.0609,0.0853,84.5426,42.1437,20.6611,0.0070,2.5479,0.2458,4.8675,3.2909,2.4700
2019-01-04,50066743178.4,3.3580,0.5735,4.5281,3.1622,2.2896,16.6073,0.0791,84.5426,42.1483,20.6783,0.0072,2.4801,0.2049,4.8675,3.2910,2.4700
2019-01-03,48782980532.8,3.2719,0.5445,4.5281,3.1622,2.2896,16.1815,0.0741,84.5426,42.1824,20.6912,0.0074,2.4165,0.1701,4.8675,3.2918,2.4700
2019-01-02,48475993813.2,3.2513,0.5349,4.5281,3.1622,2.2896,16.0796,0.0717,84.5426,42.2165,20.6987,0.0074,2.4013,0.1621,4.8675,3.2927,2.4713
2018-12-28,48671348998.4,3.2644,0.5427,4.5281,3.1621,2.2896,16.1444,0.0730,84.5426,42.2847,20.7299,0.0074,2.4110,0.1672,4.8675,3.2952,2.4714
2018-12-27,49396856268.0,3.3131,0.5587,4.5296,3.1620,2.2841,16.3851,0.0755,84.8478,42.3529,20.7299,0.0073,2.4469,0.1829,4.8719,3.2978,2.4714
2018-12-26,50736432031.2,3.4029,0.5834,4.5296,3.1601,2.2841,16.8294,0.0775,84.8478,42.3941,20.7307,0.0071,2.5133,0.2199,4.8719,3.2994,2.4747
2018-12-25,50903879001.6,3.4142,0.5875,4.5296,3.1582,2.2841,16.8850,0.0788,84.8478,42.4353,20.7336,0.0071,2.5216,0.2263,4.8719,3.3010,2.4747
2018-12-24,51015510315.2,3.4216,0.5885,4.5296,3.1578,2.2841,16.9220,0.0788,84.8478,42.4969,20.7423,0.0070,2.5271,0.2301,4.8719,3.3026,2.4747
2018-12-21,49648026723.6,3.3299,0.5632,4.5296,3.1574,2.2841,16.4684,0.0763,84.8478,42.5586,20.7552,0.0072,2.4594,0.1934,4.8719,3.3043,2.4747
2018-12-20,49424764096.4,3.3150,0.5611,4.5313,3.1554,2.2678,16.3944,0.0758,84.9495,42.5956,20.7552,0.0073,2.4483,0.1835,4.8745,3.3067,2.4747
2018-12-19,49117777984.0,3.2944,0.5545,4.5313,3.1533,2.2678,16.2925,0.0752,84.9495,42.6326,20.7569,0.0073,2.4331,0.1754,4.8745,3.3092,2.4747
2018-12-18,51099233800.4,3.4273,0.5906,4.5313,3.1529,2.2678,16.9498,0.0777,84.9495,42.6450,20.7655,0.0070,2.5313,0.2320,4.8745,3.3108,2.4748
2018-12-17,50848063344.8,3.4104,0.5866,4.5313,3.1526,2.2678,16.8665,0.0765,84.9495,42.6573,20.7664,0.0071,2.5188,0.2240,4.8745,3.3124,2.4748
2018-12-14,52494625220.4,3.5209,0.6114,4.5313,3.1514,2.2678,17.4126,0.0860,84.9495,42.6756,20.7860,0.0068,2.6004,0.2712,4.8745,3.3132,2.4748
2018-12-13,53555122699.6,3.5920,0.6250,4.5351,3.1503,2.2621,17.7644,0.0905,85.2547,42.6939,20.7860,0.0067,2.6529,0.2990,4.8885,3.3141,2.4747
2018-12-12,51964376480.8,3.4853,0.6028,4.5351,3.1503,2.2621,17.2368,0.0823,85.2547,42.7373,20.7870,0.0069,2.5741,0.2590,4.8885,3.3153,2.4747
2018-12-11,52187639108.0,3.5003,0.6050,4.5351,3.1502,2.2621,17.3108,0.0836,85.2547,42.7807,20.7976,0.0069,2.5852,0.2623,4.8885,3.3164,2.4747
2018-12-10,52913242646.4,3.5489,0.6186,4.5351,3.1477,2.2621,17.5515,0.0856,85.2547,42.9040,20.7992,0.0068,2.6211,0.2819,4.8885,3.3164,2.4747
2018-12-07,53359767900.8,3.5789,0.6234,4.5351,3.1451,2.2621,17.6996,0.0869,85.2547,43.0274,20.8201,0.0067,2.6432,0.2884,4.8885,3.3164,2.4747
2018-12-06,53164413102.0,3.5658,0.6219,4.5399,3.1435,2.2603,17.6348,0.0863,85.4582,43.0397,20.8201,0.0068,2.6336,0.2854,4.8900,3.3172,2.4747
2018-12-05,53024873960.0,3.5564,0.6198,4.5399,3.1419,2.2603,17.5885,0.0858,85.4582,43.0521,20.8296,0.0068,2.6267,0.2831,4.8900,3.3179,2.4747
2018-12-04,51015510315.2,3.4216,0.5912,4.5399,3.1410,2.2603,16.9220,0.0770,85.4582,43.0946,20.8333,0.0070,2.5271,0.2297,4.8900,3.3193,2.4747
2018-12-03,52187639108.0,3.5003,0.6067,4.5399,3.1402,2.2603,17.3108,0.0833,85.4582,43.1372,20.8441,0.0069,2.5852,0.2626,4.8900,3.3207,2.4747
2018-11-30,51908560824.0,3.4815,0.6045,4.5399,3.1363,2.2603,17.2182,0.0815,85.4582,43.1372,20.8441,0.0069,2.5714,0.2590,4.8900,3.3210,2.4747
2018-11-29,51741113853.6,3.4703,0.6011,4.5404,3.1325,2.2400,17.1627,0.0790,85.8651,43.1372,20.8441,0.0069,2.5631,0.2528,4.8914,3.3213,2.4714
2018-11-28,52466717392.0,3.5190,0.6116,4.5404,3.1314,2.2400,17.4034,0.0822,85.8651,43.1810,20.8441,0.0068,2.5990,0.2676,4.8914,3.3213,2.4714
2018-11-27,48894515356.8,3.2794,0.5557,4.5404,3.1303,2.2400,16.2185,0.0753,85.8651,43.2248,20.8459,0.0073,2.4221,0.1734,4.8914,3.3213,2.4714
2018-11-26,47945649191.2,3.2158,0.5263,4.5404,3.1297,2.2400,15.9037,0.0703,85.8651,43.2494,20.8459,0.0075,2.3751,0.1545,4.8914,3.3225,2.4747
2018-11-23,47554939593.6,3.1895,0.5184,4.5404,3.1292,2.2400,15.7741,0.0684,85.8651,43.2741,20.8467,0.0075,2.3557,0.1407,4.8914,3.3237,2.4747
2018-11-22,48085188333.2,3.2251,0.5289,4.5465,3.1289,2.2341,15.9500,0.0704,86.1217,43.2864,20.8467,0.0075,2.3820,0.1560,4.8947,3.3239,2.4747
2018-11-21,48587529244.4,3.2588,0.5470,4.5465,3.1285,2.2341,16.1166,0.0711,86.1217,43.2988,20.8732,0.0074,2.4068,0.1650,4.8947,3.3240,2.4748
2018-11-20,46968875197.2,3.1502,0.5048,4.5465,3.1282,2.2341,15.5797,0.0673,86.1217,43.3032,20.8732,0.0076,2.3267,0.1302,4.8947,3.3269,2.4765
2018-11-19,48587529244.4,3.2588,0.5470,4.5465,3.1278,2.2341,16.1166,0.0705,86.1217,43.3077,20.8975,0.0074,2.4068,0.1645,4.8947,3.3298,2.4782
2018-11-16,48016896000.0,3.2205,0.5270,4.5465,3.1275,2.2341,15.9274,0.0693,86.1217,43.3896,20.9022,0.0075,2.3786,0.1538,4.8947,3.3304,2.4811
2018-11-15,48128563200.0,3.2280,0.5293,4.5468,3.1272,2.2247,15.9644,0.0693,86.1703,43.4715,20.9022,0.0075,2.3841,0.1552,4.8957,3.3309,2.4811
2018-11-14,47877312000.0,3.2112,0.5258,4.5468,3.1268,2.2247,15.8811,0.0681,86.1703,43.5260,20.9022,0.0075,2.3717,0.1515,4.8957,3.3313,2.4815
2018-11-13,47877312000.0,3.2112,0.5261,4.5468,3.1264,2.2247,15.8811,0.0682,86.1703,43.5805,20.9022,0.0075,2.3717,0.1516,4.8957,3.3317,2.4836
2018-11-12,48826483200.0,3.2748,0.5507,4.5468,3.1261,2.2247,16.1959,0.0682,86.1703,43.5805,20.9749,0.0074,2.4187,0.1663,4.8957,3.3320,2.4850
2018-11-09,46062720000.0,3.0895,0.4834,4.5468,3.1258,2.2247,15.2792,0.0663,86.1703,43.5805,20.9877,0.0078,2.2818,0.1122,4.8957,3.3324,2.4866
2018-11-08,45588134400.0,3.0576,0.4659,4.5502,3.1261,2.2228,15.1217,0.0651,86.2721,43.7169,20.9877,0.0079,2.2583,0.1078,4.8964,3.3341,2.4866
2018-11-07,45783552000.0,3.0707,0.4713,4.5502,3.1264,2.2228,15.1866,0.0651,86.2721,43.8533,20.9894,0.0078,2.2680,0.1086,4.8964,3.3358,2.4895
2018-11-06,47235225600.0,3.1681,0.5125,4.5502,3.1268,2.2228,15.6681,0.0658,86.2721,43.8533,21.0040,0.0076,2.3399,0.1323,4.8964,3.3364,2.4900
2018-11-05,48826483200.0,3.2748,0.5499,4.5502,3.1264,2.2228,16.1959,0.0659,86.2721,43.8533,21.0331,0.0074,2.4187,0.1643,4.8964,3.3371,2.4927
2018-11-02,44387712000.0,2.9771,0.4114,4.5502,3.1261,2.2228,14.7236,0.0646,86.2721,43.8721,21.0476,0.0081,2.1988,0.0934,4.8964,3.3371,2.4934
2018-11-01,40339776000.0,2.7056,0.2951,4.5565,3.1264,2.2228,13.3808,0.0634,86.7448,43.8909,21.0476,0.0089,1.9983,0.0659,4.8983,3.3371,2.4934
2018-10-31,37827264000.0,2.5371,0.2627,4.5565,3.1268,2.2228,12.5474,0.0570,86.7448,43.9526,21.0652,0.0095,1.8738,0.0307,4.8983,3.3381,2.4936
2018-10-30,36012672000.0,2.4809,0.2506,4.5565,3.1272,2.2228,9.9062,0.0122,86.7448,44.0143,21.0860,0.0100,1.7927,0.0160,4.8983,3.3390,2.4939
2018-10-29,37492262400.0,2.5829,0.2668,4.5565,3.1275,2.2228,10.3132,0.0192,86.7448,44.0513,21.0916,0.0096,1.8664,0.0257,4.8983,3.3390,2.4954
2018-10-26,37631846400.0,2.5925,0.2702,4.5565,3.1278,2.2228,10.3516,0.0212,86.7448,44.0883,21.1140,0.0095,1.8733,0.0289,4.8983,3.3390,2.4960
2018-10-25,37548096000.0,2.5867,0.2678,4.5571,3.1282,2.2210,10.3286,0.0206,86.7808,44.1006,21.1140,0.0096,1.8692,0.0270,4.8986,3.3402,2.4960
2018-10-24,37799347200.0,2.6040,0.2712,4.5571,3.1285,2.2210,10.3977,0.0219,86.7808,44.1129,21.1203,0.0095,1.8817,0.0308,4.8986,3.3414,2.4961
2018-10-23,37743513600.0,2.6002,0.2707,4.5571,3.1289,2.2210,10.3824,0.0212,86.7808,44.1376,21.1426,0.0095,1.8789,0.0302,4.8986,3.3446,2.4970
2018-10-22,38943936000.0,2.6829,0.2902,4.5571,3.1292,2.2210,10.7126,0.0270,86.7808,44.1623,21.1555,0.0092,1.9387,0.0495,4.8986,3.3479,2.4970
2018-10-19,36850176000.0,2.5386,0.2640,4.5571,3.1297,2.2210,10.1366,0.0167,86.7808,44.1953,21.1929,0.0097,1.8344,0.0212,4.8986,3.3506,2.4970
2018-10-18,35621836800.0,2.4540,0.2416,4.5587,3.1303,2.2079,9.7987,0.0064,86.8825,44.2284,21.1929,0.0101,1.7733,0.0090,4.9015,3.3534,2.4970
2018-10-17,36850176000.0,2.5386,0.2631,4.5587,3.1314,2.2079,10.1366,0.0155,86.8825,44.3307,21.1936,0.0097,1.8344,0.0200,4.9015,3.3581,2.4983
2018-10-16,35817254400.0,2.4675,0.2458,4.5587,3.1325,2.2079,9.8525,0.0097,86.8825,44.4330,21.2064,0.0100,1.7830,0.0129,4.9015,3.3628,2.5013
2018-10-15,36710592000.0,2.5290,0.2602,4.5587,3.1363,2.2079,10.0982,0.0142,86.8825,44.4457,21.2071,0.0098,1.8275,0.0181,4.9015,3.3756,2.5013
2018-10-12,37017676800.0,2.5502,0.2623,4.5587,3.1402,2.2079,10.1827,0.0142,86.8825,44.4583,21.2220,0.0097,1.8428,0.0200,4.9015,3.3885,2.5026
2018-10-11,36375590400.0,2.5059,0.2566,4.5598,3.1410,2.1704,10.0061,0.0129,86.9842,44.5077,21.2220,0.0099,1.8108,0.0155,4.9027,3.3912,2.5026
2018-10-10,37520179200.0,2.5848,0.2646,4.5598,3.1419,2.1704,10.3209,0.0149,86.9842,44.5570,21.2220,0.0096,1.8678,0.0213,4.9027,3.3938,2.5034
2018-10-09,39027686400.0,2.6886,0.2867,4.5598,3.1435,2.1704,10.7356,0.0220,86.9842,44.5940,21.2220,0.0092,1.9428,0.0453,4.9027,3.3976,2.5054
2018-10-08,38413516800.0,2.6463,0.2753,4.5598,3.1451,2.1704,10.5667,0.0194,86.9842,44.6310,21.2263,0.0093,1.9123,0.0343,4.9027,3.4013,2.5081
2018-09-28,39641856000.0,2.7310,0.2936,4.5598,3.1477,2.1704,10.9046,0.0233,86.9842,44.6681,21.2263,0.0091,1.9734,0.0518,4.9027,3.4036,2.5093
2018-09-27,37855180800.0,2.6079,0.2685,4.5631,3.1503,2.1667,10.4131,0.0162,86.9842,44.7051,21.2263,0.0095,1.8845,0.0253,4.9070,3.4058,2.5093
2018-09-26,38134348800.0,2.6271,0.2706,4.5631,3.1514,2.1667,10.4899,0.0169,86.9842,44.8037,21.2404,0.0094,1.8984,0.0311,4.9070,3.4058,2.5093
2018-09-25,36096422400.0,2.4867,0.2545,4.5631,3.1526,2.1667,9.9293,0.0117,86.9842,44.9024,21.2412,0.0099,1.7969,0.0149,4.9070,3.4058,2.5110
2018-09-21,35817254400.0,2.4675,0.2476,4.5631,3.1529,2.1667,9.8525,0.0097,86.9842,44.9148,21.2587,0.0100,1.7830,0.0130,4.9070,3.4073,2.5143
2018-09-20,35454336000.0,2.4425,0.2399,4.5631,3.1533,2.1667,9.7527,0.0046,86.9842,44.9271,21.2685,0.0101,1.7649,0.0065,4.9070,3.4088,2.5145
2018-09-19,35621836800.0,2.4540,0.2433,4.5680,3.1554,2.1667,9.7987,0.0059,86.9842,44.9358,21.2685,0.0101,1.7733,0.0085,4.9070,3.4094,2.5145
2018-09-18,35593920000.0,2.4521,0.2422,4.5680,3.1574,2.1667,9.7911,0.0052,86.9842,44.9445,21.2825,0.0101,1.7719,0.0078,4.9070,3.4099,2.5158
2018-09-17,35621836800.0,2.4540,0.2430,4.5680,3.1578,2.1667,9.7987,0.0052,86.9842,45.0468,21.3241,0.0101,1.7733,0.0078,4.9070,3.4110,2.5159
2018-09-14,35705587200.0,2.4598,0.2432,4.5680,3.1582,2.1667,9.8218,0.0052,86.9842,45.1492,21.3349,0.0101,1.7775,0.0078,4.9070,3.4120,2.5160
2018-09-13,34951833600.0,2.4079,0.2309,4.5680,3.1601,2.1667,9.6144,0.0039,86.9842,45.2514,21.3362,0.0103,1.7399,0.0033,4.9070,3.4142,2.5160
2018-09-12,35761420800.0,2.4636,0.2435,4.5697,3.1620,2.1629,9.8371,0.0052,87.2894,45.3537,21.3362,0.0100,1.7802,0.0078,4.9130,3.4163,2.5160
2018-09-11,35566003200.0,2.4502,0.2404,4.5697,3.1621,2.1629,9.7834,0.0039,87.2894,45.3537,21.3490,0.0101,1.7705,0.0065,4.9130,3.4165,2.5175
2018-09-10,35733504000.0,2.4617,0.2425,4.5697,3.1622,2.1629,9.8295,0.0039,87.2894,45.3537,21.3819,0.0100,1.7788,0.0065,4.9130,3.4166,2.5175
2018-09-07,37548096000.0,2.5867,0.2603,4.5697,3.1622,2.1629,10.3286,0.0078,87.2894,45.4365,21.3964,0.0096,1.8692,0.0144,4.9130,3.4175,2.5202
2018-09-06,38190182400.0,2.6309,0.2651,4.5697,3.1622,2.1629,10.5052,0.0092,87.2894,45.5192,21.3977,0.0094,1.9011,0.0236,4.9130,3.4185,2.5219
2018-09-05,38720601600.0,2.6675,0.2750,4.5764,3.1624,2.1367,10.6511,0.0111,87.3912,45.5217,21.3977,0.0093,1.9275,0.0308,4.9136,3.4195,2.5219
2018-09-04,38664768000.0,2.6636,0.2733,4.5764,3.1627,2.1367,10.6358,0.0105,87.3912,45.5242,21.4401,0.0093,1.9248,0.0295,4.9136,3.4206,2.5221
2018-09-03,38636851200.0,2.6617,0.2715,4.5764,3.1641,2.1367,10.6281,0.0098,87.3912,45.8918,21.4546,0.0093,1.9234,0.0289,4.9136,3.4247,2.5226
2018-08-31,37966848000.0,2.6156,0.2651,4.5764,3.1654,2.1367,10.4438,0.0085,87.3912,46.2594,21.4790,0.0095,1.8900,0.0203,4.9136,3.4288,2.5238
2018-08-30,36375590400.0,2.6440,0.2679,4.5764,3.1678,2.1367,9.9167,0.0046,87.3912,46.5678,21.4881,0.0099,2.1216,0.0565,4.9136,3.4317,2.5243
2018-08-29,36236006400.0,2.6338,0.2661,4.5922,3.1701,2.1067,9.8786,0.0039,87.3988,46.8762,21.4881,0.0099,2.1135,0.0558,4.9148,3.4347,2.5243
2018-08-28,36850176000.0,2.6784,0.2748,4.5922,3.1711,2.1067,10.0460,0.0046,87.3988,46.8885,21.5071,0.0097,2.1493,0.0579,4.9148,3.4360,2.5263
2018-08-27,36626841600.0,2.6622,0.2704,4.5922,3.1721,2.1067,9.9851,0.0039,87.3988,46.9008,21.5633,0.0098,2.1363,0.0566,4.9148,3.4373,2.5296
2018-08-24,34728499200.0,2.5242,0.2567,4.5922,3.1728,2.1067,9.4676,0.0026,87.3988,47.0612,21.5854,0.0103,2.0256,0.0481,4.9148,3.4373,2.5302
2018-08-23,34700582400.0,2.5222,0.2563,4.5922,3.1735,2.1067,9.4600,0.0020,87.3988,47.2216,21.6018,0.0103,2.0239,0.0474,4.9148,3.4373,2.5302
2018-08-22,34533081600.0,2.5100,0.2544,4.6021,3.1740,2.1067,9.4144,0.0007,87.4929,47.2586,21.6018,0.0104,2.0142,0.0448,4.9158,3.4380,2.5302
2018-08-21,34840166400.0,2.5324,0.2559,4.6021,3.1746,2.1067,9.4981,0.0013,87.4929,47.2956,21.6070,0.0103,2.0321,0.0475,4.9158,3.4387,2.5303
2018-08-20,34114329600.0,2.4796,0.2488,4.6021,3.1751,2.1067,9.3002,0.0000,87.4929,47.3326,21.6175,0.0105,1.9897,0.0422,4.9158,3.4433,2.5322
2018-08-17,34560997409.6,2.5121,0.2543,4.6021,3.1756,2.1067,9.4220,0.0000,87.4929,47.3696,21.6194,0.0104,2.0158,0.0449,4.9158,3.4478,2.5322
2018-08-16,37380594128.8,2.7170,0.2756,4.6021,3.1768,2.1067,10.1906,0.0000,87.4929,47.4806,21.6194,0.0096,2.1802,0.0608,4.9158,3.4502,2.5337
2018-08-15,38050597309.6,2.7657,0.2903,4.6096,3.1780,1.9663,10.3733,0.0007,87.6873,47.5916,21.6194,0.0094,2.2193,0.0694,4.9173,3.4527,2.5337
2018-08-14,40256024446.4,2.9260,0.3633,4.6096,3.1788,1.9663,10.9745,0.0033,87.6873,47.7039,21.6328,0.0089,2.3479,0.1059,4.9173,3.4529,2.5351
2018-08-13,40591026036.8,2.9504,0.3762,4.6096,3.1796,1.9663,11.0659,0.0040,87.6873,47.8162,21.6756,0.0088,2.3675,0.1166,4.9173,3.4530,2.5351
2018-08-10,39641854864.0,2.8814,0.3459,4.6096,3.1807,1.9663,10.8071,0.0013,87.6873,47.8273,21.6850,0.0091,2.3121,0.0934,4.9173,3.4537,2.5369
2018-08-09,39976856454.4,2.9057,0.3515,4.6096,3.1817,1.9663,10.8984,0.0020,87.6873,47.8384,21.6872,0.0090,2.3317,0.0995,4.9173,3.4543,2.5379
2018-08-08,39697688462.4,2.8854,0.3484,4.6165,3.1825,1.9415,10.8223,0.0013,87.6964,47.8507,21.6872,0.0090,2.3154,0.0962,4.9202,3.4556,2.5379
2018-08-07,38581016494.4,2.8043,0.3081,4.6165,3.1833,1.9415,10.5179,0.0007,87.6964,47.8630,21.6960,0.0093,2.2503,0.0750,4.9202,3.4570,2.5392
2018-08-06,37380594128.8,2.7170,0.2764,4.6165,3.1833,1.9415,10.1906,0.0000,87.6964,47.9000,21.7178,0.0096,2.1802,0.0605,4.9202,3.4581,2.5397
2018-08-03,41372696414.4,3.0072,0.4142,4.6165,3.1833,1.9415,11.2790,0.0020,87.6964,47.9370,21.7317,0.0087,2.4131,0.1303,4.9202,3.4591,2.5401
2018-08-02,42796453173.6,3.1107,0.4704,4.6165,3.1863,1.9415,11.6671,0.0080,87.6964,48.0727,21.7489,0.0084,2.4961,0.1717,4.9202,3.4591,2.5412
2018-08-01,43773541145.6,3.1817,0.4980,4.6192,3.1893,1.9405,11.9335,0.0120,88.1033,48.2084,21.7489,0.0082,2.5531,0.2084,4.9206,3.4591,2.5412
2018-07-31,43745624346.4,3.1796,0.4977,4.6192,3.1906,1.9405,11.9259,0.0113,88.1033,48.2084,21.7598,0.0082,2.5515,0.2065,4.9206,3.4600,2.5412
2018-07-30,44834379515.2,3.2588,0.5260,4.6192,3.1918,1.9405,12.2227,0.0173,88.1033,48.2084,21.7902,0.0080,2.6150,0.2380,4.9206,3.4609,2.5412
2018-07-27,44471461125.6,3.2324,0.5117,4.6192,3.1906,1.9405,12.1237,0.0127,88.1033,48.2980,21.7905,0.0081,2.5938,0.2262,4.9206,3.4688,2.5412
2018-07-26,43382705956.8,3.1533,0.4893,4.6192,3.1893,1.9405,11.8269,0.0093,88.1033,48.3876,21.8373,0.0083,2.5303,0.1929,4.9206,3.4766,2.5412
2018-07-25,43689790748.0,3.1756,0.4970,4.6228,3.1906,1.9363,11.9106,0.0100,88.5457,48.4090,21.8373,0.0082,2.5482,0.2017,4.9288,3.4775,2.5412
2018-07-24,44778545916.8,3.2547,0.5221,4.6228,3.1918,1.9363,12.2075,0.0140,88.5457,48.4305,21.8392,0.0080,2.6117,0.2353,4.9288,3.4784,2.5412
2018-07-23,42098533193.6,3.0599,0.4482,4.6228,3.1906,1.9363,11.4768,0.0040,88.5457,48.5023,21.8818,0.0085,2.4554,0.1485,4.9288,3.4784,2.5412
2018-07-20,42098533193.6,3.0599,0.4485,4.6228,3.1918,1.9363,11.4768,0.0040,88.5457,48.5742,21.9001,0.0085,2.4554,0.1486,4.9288,3.4784,2.5425
2018-07-19,40953944426.4,2.9767,0.3891,4.6228,3.1929,1.9363,11.1648,0.0007,88.5457,48.6768,21.9372,0.0088,2.3887,0.1219,4.9288,3.4801,2.5458
2018-07-18,41065611623.2,2.9848,0.4001,4.6282,3.1939,1.9139,11.1952,0.0007,88.6017,48.7794,21.9372,0.0087,2.3952,0.1220,4.9422,3.4819,2.5458
2018-07-17,40535192438.4,2.9463,0.3736,4.6282,3.1948,1.9139,11.0506,0.0000,88.6017,49.1620,21.9472,0.0089,2.3642,0.1120,4.9422,3.4827,2.5484
2018-07-16,41791448402.4,3.0376,0.4362,4.6282,3.1958,1.9139,11.3931,0.0000,88.6017,49.5445,21.9682,0.0086,2.4375,0.1369,4.9422,3.4836,2.5484
2018-07-13,41791448402.4,3.0376,0.4365,4.6282,3.1958,1.9139,11.3931,0.0000,88.6017,49.6043,21.9786,0.0086,2.4375,0.1370,4.9422,3.4861,2.5491
2018-07-12,42545201980.8,3.0924,0.4630,4.6282,3.1958,1.9139,11.5986,0.0027,88.6017,49.6641,22.0571,0.0084,2.4815,0.1606,4.9422,3.4886,2.5503
2018-07-11,41903115599.2,3.0457,0.4418,4.6348,3.1990,1.9120,11.4236,0.0000,88.6120,49.9578,22.0571,0.0086,2.4440,0.1399,4.9428,3.4944,2.5503
2018-07-10,42293950788.0,3.0741,0.4522,4.6348,3.2022,1.9120,11.5301,0.0007,88.6120,50.2515,22.0708,0.0085,2.4668,0.1521,4.9428,3.5002,2.5512
2018-07-09,43550206752.0,3.1654,0.4909,4.6348,3.2029,1.9120,11.8726,0.0027,88.6120,50.2547,22.0786,0.0082,2.5401,0.1939,4.9428,3.5002,2.5513
2018-07-06,42908120370.4,3.1188,0.4757,4.6348,3.2037,1.9120,11.6975,0.0013,88.6120,50.2578,22.0885,0.0084,2.5026,0.1712,4.9428,3.5002,2.5517
