date,市值(元),PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,股息率,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值
2025-10-23,233120808821.9501,0.9643,0.7101,1.0289,0.7706,0.4465,0.1056,4.6843,0.2809,52.0759,11.2054,4.0374,1.0046,0.2094,3.0331,1.9591,0.9945
2025-10-22,232811013727.17,0.9630,0.7095,1.0289,0.7702,0.4465,0.1058,4.6781,0.2781,52.0759,11.2105,4.0374,1.0032,0.2078,3.0331,1.9602,0.9945
2025-10-21,231262038253.27,0.9566,0.6974,1.0289,0.7702,0.4465,0.1065,4.6469,0.2713,52.0759,11.2385,4.0374,0.9966,0.2019,3.0331,1.9602,0.9945
2025-10-20,230177755421.54,0.9521,0.6874,1.0290,0.7702,0.4462,0.1070,4.6252,0.2642,52.0759,11.2665,4.0287,0.9919,0.1977,3.0336,1.9602,0.9932
2025-10-17,231726730895.4401,0.9585,0.7023,1.0290,0.7702,0.4462,0.1063,4.6563,0.2724,52.0759,11.2665,4.0287,0.9986,0.2038,3.0336,1.9606,0.9945
2025-10-16,232191423537.6101,0.9604,0.7060,1.0290,0.7701,0.4462,0.1061,4.6656,0.2742,52.0759,11.2665,4.0287,1.0006,0.2047,3.0336,1.9610,0.9945
2025-10-15,228318984852.8601,0.9444,0.6750,1.0290,0.7698,0.4462,0.1079,4.5878,0.2546,52.0759,11.2685,4.0287,0.9839,0.1894,3.0336,1.9619,0.9945
2025-10-14,230332652968.93,0.9527,0.6894,1.0290,0.7694,0.4462,0.1069,4.6283,0.2646,52.0759,11.2704,4.0287,0.9925,0.1985,3.0336,1.9627,0.9946
2025-10-13,223672058431.16,0.9252,0.6442,1.0295,0.7694,0.4456,0.1101,4.4944,0.2351,52.0759,11.2829,4.0156,0.9638,0.1745,3.0336,1.9628,0.9946
2025-10-10,224911238810.28,0.9303,0.6531,1.0295,0.7694,0.4456,0.1095,4.5193,0.2356,52.0759,11.2955,4.0156,0.9692,0.1767,3.0336,1.9629,0.9954
2025-10-09,222742673146.8201,0.9213,0.6391,1.0295,0.7692,0.4456,0.1106,4.4758,0.2297,52.0759,11.3139,4.0156,0.9598,0.1695,3.0336,1.9630,0.9961
2025-09-30,222123082957.2601,0.9188,0.6325,1.0295,0.7689,0.4456,0.1109,4.4633,0.2276,52.0759,11.3323,4.0156,0.9572,0.1657,3.0336,1.9631,0.9968
2025-09-29,220729005030.75,0.9130,0.6246,1.0295,0.7684,0.4456,0.1116,4.4353,0.2238,52.0759,11.3415,4.0156,0.9512,0.1614,3.0336,1.9638,0.9970
2025-09-26,222432878052.04,0.9201,0.6339,1.0297,0.7679,0.4456,0.1107,4.4695,0.2278,52.2055,11.3507,3.9939,0.9585,0.1671,3.0354,1.9644,0.9970
2025-09-25,222587775599.43,0.9207,0.6377,1.0297,0.7678,0.4456,0.1106,4.4726,0.2279,52.2055,11.4003,3.9939,0.9592,0.1672,3.0354,1.9652,0.9971
2025-09-24,223517160883.77,0.9246,0.6431,1.0297,0.7678,0.4456,0.1102,4.4913,0.2319,52.2055,11.4500,3.9939,0.9632,0.1720,3.0354,1.9659,0.9972
2025-09-23,225066136357.67,0.9310,0.6524,1.0297,0.7678,0.4456,0.1094,4.5224,0.2337,52.2055,11.5199,3.9939,0.9699,0.1751,3.0354,1.9659,0.9979
2025-09-22,223517160883.77,0.9246,0.6437,1.0297,0.7678,0.4456,0.1102,4.4913,0.2321,52.2055,11.5898,3.9939,0.9632,0.1721,3.0354,1.9659,0.9992
2025-09-19,230487550516.3201,0.9534,0.6893,1.0297,0.7672,0.4453,0.1069,4.6314,0.2620,52.2055,11.5928,3.9939,0.9932,0.1955,3.0374,1.9660,0.9992
2025-09-18,227544497115.9101,0.9412,0.6675,1.0297,0.7666,0.4453,0.1082,4.5722,0.2461,52.2055,11.5959,3.9939,0.9805,0.1835,3.0374,1.9660,1.0002
2025-09-17,231416935800.6601,0.9572,0.6968,1.0297,0.7666,0.4453,0.1064,4.6501,0.2674,52.2055,11.5991,3.9939,0.9972,0.1983,3.0374,1.9665,1.0010
2025-09-16,230797345611.1001,0.9547,0.6923,1.0297,0.7666,0.4453,0.1067,4.6376,0.2627,52.2055,11.6023,3.9939,0.9945,0.1953,3.0374,1.9670,1.0010
2025-09-15,231571833348.05,0.9579,0.6982,1.0297,0.7661,0.4453,0.1064,4.6532,0.2672,52.2055,11.6153,3.9939,0.9979,0.1980,3.0374,1.9672,1.0019
2025-09-12,232501218632.39,0.9617,0.7054,1.0303,0.7656,0.4450,0.1059,4.6718,0.2699,52.3084,11.6284,3.9917,1.0019,0.1998,3.0403,1.9673,1.0019
2025-09-11,233585501464.1201,0.9662,0.7114,1.0303,0.7656,0.4450,0.1054,4.6936,0.2769,52.3084,11.6513,3.9917,1.0066,0.2025,3.0403,1.9680,1.0026
2025-09-10,233120808821.9501,0.9643,0.7078,1.0303,0.7656,0.4450,0.1056,4.6843,0.2740,52.3084,11.6742,3.9917,1.0046,0.2017,3.0403,1.9687,1.0026
2025-09-09,234050194106.29,0.9681,0.7155,1.0303,0.7655,0.4450,0.1052,4.7030,0.2776,52.3084,11.7332,3.9917,1.0086,0.2040,3.0403,1.9693,1.0026
2025-09-08,235908964674.9701,0.9758,0.7279,1.0303,0.7655,0.4450,0.1044,4.7403,0.2864,52.3084,11.7922,3.9917,1.0166,0.2136,3.0403,1.9700,1.0026
2025-09-05,234205091653.68,0.9688,0.7182,1.0304,0.7655,0.4450,0.1052,4.7061,0.2783,52.3084,11.8256,3.9895,1.0092,0.2042,3.0403,1.9707,1.0010
2025-09-04,234824681843.24,0.9713,0.7220,1.0304,0.7655,0.4450,0.1049,4.7185,0.2806,52.3084,11.8590,3.9895,1.0119,0.2077,3.0403,1.9715,1.0010
2025-09-03,234824681843.24,0.9713,0.7223,1.0304,0.7652,0.4450,0.1049,4.7185,0.2807,52.3084,11.8806,3.9895,1.0119,0.2078,3.0403,1.9715,1.0010
2025-09-02,237457940148.8701,0.9822,0.7383,1.0304,0.7648,0.4450,0.1037,4.7714,0.2895,52.3084,11.9022,3.9895,1.0232,0.2201,3.0403,1.9715,1.0010
2025-09-01,235289374485.4101,0.9732,0.7243,1.0304,0.7646,0.4450,0.1047,4.7279,0.2827,52.3084,11.9668,3.9895,1.0139,0.2089,3.0403,1.9722,1.0010
2025-08-29,236683452411.92,0.9790,0.7320,1.0305,0.7643,0.4447,0.1041,4.7559,0.2876,52.3350,12.0313,3.9765,1.0199,0.2155,3.0403,1.9729,1.0010
2025-08-28,246906690539.6601,1.0138,0.7779,1.0305,0.7643,0.4447,0.0982,4.5690,0.2464,52.3350,12.0505,3.9765,1.0821,0.2760,3.0403,1.9734,1.0010
2025-08-27,242414661665.3501,0.9953,0.7552,1.0305,0.7643,0.4447,0.1001,4.4858,0.2317,52.3350,12.0697,3.9765,1.0624,0.2643,3.0403,1.9740,1.0010
2025-08-26,247216485634.4401,1.0151,0.7799,1.0305,0.7638,0.4447,0.0981,4.5747,0.2479,52.3350,12.0821,3.9765,1.0834,0.2775,3.0403,1.9748,1.0010
2025-08-25,246906690539.6601,1.0138,0.7785,1.0305,0.7633,0.4447,0.0982,4.5690,0.2463,52.3350,12.0944,3.9765,1.0821,0.2759,3.0403,1.9757,1.0010
2025-08-22,242724456760.1301,0.9966,0.7588,1.0305,0.7632,0.4441,0.0999,4.4916,0.2338,52.3350,12.1628,3.9656,1.0637,0.2669,3.0443,1.9757,1.0002
2025-08-21,242569559212.74,0.9960,0.7578,1.0305,0.7631,0.4441,0.1000,4.4887,0.2330,52.3350,12.2312,3.9656,1.0631,0.2657,3.0443,1.9757,1.0002
2025-08-20,240865686191.4501,0.9890,0.7486,1.0305,0.7630,0.4441,0.1007,4.4572,0.2292,52.3350,12.2550,3.9656,1.0556,0.2584,3.0443,1.9768,1.0002
2025-08-19,236838349959.3101,0.9724,0.7262,1.0305,0.7630,0.4441,0.1024,4.3826,0.2206,52.3350,12.2787,3.9656,1.0379,0.2354,3.0443,1.9779,1.0002
2025-08-18,238542222980.6001,0.9794,0.7357,1.0305,0.7627,0.4441,0.1017,4.4142,0.2233,52.3350,12.3904,3.9656,1.0454,0.2433,3.0443,1.9779,1.0002
2025-08-15,239471608264.9401,0.9833,0.7408,1.0305,0.7625,0.4438,0.1013,4.4314,0.2247,52.4645,12.5021,3.9526,1.0495,0.2509,3.0451,1.9779,0.9992
2025-08-14,241020583738.8401,0.9896,0.7490,1.0305,0.7623,0.4438,0.1006,4.4600,0.2283,52.4645,12.5348,3.9526,1.0563,0.2575,3.0451,1.9779,0.9992
2025-08-13,242414661665.3501,0.9953,0.7563,1.0305,0.7620,0.4438,0.1001,4.4858,0.2306,52.4645,12.5676,3.9526,1.0624,0.2633,3.0451,1.9779,0.9992
2025-08-12,242569559212.74,0.9960,0.7575,1.0305,0.7619,0.4438,0.1000,4.4887,0.2311,52.4645,12.6071,3.9526,1.0631,0.2639,3.0451,1.9787,0.9992
2025-08-11,242724456760.1301,0.9966,0.7583,1.0305,0.7618,0.4438,0.0999,4.4916,0.2312,52.4645,12.6466,3.9526,1.0637,0.2644,3.0451,1.9795,0.9992
2025-08-08,244583227328.8101,1.0042,0.7634,1.0309,0.7614,0.4437,0.0992,4.5260,0.2331,52.4645,12.7003,3.9526,1.0719,0.2672,3.0468,1.9795,0.9971
2025-08-07,242259764117.9601,0.9947,0.7563,1.0309,0.7610,0.4437,0.1001,4.4830,0.2301,52.4645,12.7541,3.9526,1.0617,0.2625,3.0468,1.9795,0.9971
2025-08-06,242104866570.5701,0.9941,0.7559,1.0310,0.7610,0.4437,0.1002,4.4801,0.2297,52.4779,12.7591,3.9526,1.0610,0.2616,3.0500,1.9798,0.9971
2025-08-05,239471608264.9401,0.9833,0.7428,1.0312,0.7610,0.4437,0.1013,4.4314,0.2253,52.7236,12.7654,3.9526,1.0495,0.2515,3.0500,1.9809,0.9971
2025-08-04,238542222980.6001,0.9794,0.7380,1.0315,0.7610,0.4437,0.1017,4.4142,0.2240,52.7323,12.7654,3.9526,1.0454,0.2441,3.0536,1.9813,0.9971
2025-08-01,240091198454.5001,0.9858,0.7442,1.0321,0.7614,0.4437,0.1010,4.4428,0.2256,52.8532,12.7884,3.9526,1.0522,0.2536,3.0548,1.9842,0.9971
2025-07-31,242259764117.9601,0.9947,0.7546,1.0321,0.7610,0.4437,0.1001,4.4830,0.2283,52.8532,12.7956,3.9526,1.0617,0.2607,3.0548,1.9844,0.9971
2025-07-30,247526280729.2201,1.0163,0.7773,1.0321,0.7610,0.4437,0.0980,4.5804,0.2423,52.8532,12.7956,3.9526,1.0848,0.2725,3.0562,1.9855,0.9971
2025-07-29,246287100350.1001,1.0112,0.7708,1.0324,0.7610,0.4437,0.0985,4.5575,0.2358,52.9827,12.8293,3.9526,1.0794,0.2677,3.0610,1.9859,0.9971
2025-07-28,247371383181.8301,1.0157,0.7765,1.0324,0.7610,0.4437,0.0980,4.5776,0.2415,52.9827,12.8803,3.9526,1.0841,0.2708,3.0657,1.9895,0.9971
2025-07-25,254496670361.77,1.0449,0.8137,1.0335,0.7614,0.4437,0.0953,4.7094,0.2707,53.1122,12.9678,3.9526,1.1153,0.2812,3.0687,1.9943,0.9971
2025-07-24,253102592435.2601,1.0392,0.8049,1.0329,0.7610,0.4437,0.0958,4.6836,0.2651,53.1122,13.0424,3.9526,1.1092,0.2787,3.0687,1.9948,0.9971
2025-07-23,249539948845.29,1.0246,0.7883,1.0329,0.7610,0.4437,0.0972,4.6177,0.2511,53.1122,13.1420,3.9526,1.0936,0.2734,3.0693,1.9953,0.9971
2025-07-22,250624231677.02,1.0290,0.7918,1.0335,0.7610,0.4437,0.0968,4.6378,0.2550,53.1122,13.1484,3.9526,1.0984,0.2743,3.0751,1.9961,0.9971
2025-07-21,241795071475.79,0.9928,0.7528,1.0343,0.7610,0.4437,0.1003,4.4744,0.2279,53.1562,13.1939,3.9526,1.0597,0.2590,3.0839,1.9961,0.9971
2025-07-18,236838349959.3101,0.9724,0.7285,1.0349,0.7614,0.4437,0.1024,4.3826,0.2213,53.2410,13.2380,3.9526,1.0379,0.2361,3.0887,1.9988,0.9971
2025-07-17,234979579390.6301,0.9648,0.7157,1.0349,0.7610,0.4437,0.1032,4.3483,0.2174,53.2410,13.2574,3.9526,1.0298,0.2275,3.0887,1.9995,0.9971
2025-07-16,238387325433.2101,0.9788,0.7349,1.0355,0.7610,0.4437,0.1017,4.4113,0.2222,53.3257,13.2672,3.9526,1.0447,0.2428,3.0890,2.0002,0.9971
2025-07-15,237767735243.65,0.9763,0.7327,1.0358,0.7610,0.4437,0.1020,4.3998,0.2218,53.3257,13.2697,3.9526,1.0420,0.2419,3.0936,2.0006,0.9971
2025-07-14,237457940148.8701,0.9750,0.7297,1.0377,0.7610,0.4437,0.1021,4.3941,0.2213,53.4105,13.3143,3.9526,1.0407,0.2397,3.0991,2.0018,0.9971
2025-07-11,235908964674.9701,0.9686,0.7223,1.0386,0.7614,0.4437,0.1028,4.3654,0.2186,53.7496,13.3864,3.9526,1.0339,0.2322,3.1093,2.0023,0.9971
2025-07-10,235754067127.5801,0.9680,0.7218,1.0386,0.7610,0.4437,0.1029,4.3626,0.2183,53.7496,13.4008,3.9526,1.0332,0.2310,3.1093,2.0028,0.9971
2025-07-09,235908964674.9701,0.9686,0.7222,1.0387,0.7610,0.4437,0.1028,4.3654,0.2183,53.7496,13.4484,3.9526,1.0339,0.2318,3.1130,2.0048,0.9971
2025-07-08,237303042601.4801,0.9744,0.7279,1.0392,0.7610,0.4437,0.1022,4.3912,0.2196,53.8344,13.4594,3.9526,1.0400,0.2367,3.1178,2.0051,0.9971
2025-07-07,238697120527.99,0.9801,0.7353,1.0392,0.7610,0.4437,0.1016,4.4170,0.2200,53.9192,13.4724,3.9526,1.0461,0.2415,3.1178,2.0061,0.9971
2025-07-04,239781403359.7201,0.9845,0.7385,1.0400,0.7614,0.4437,0.1012,4.4371,0.2208,54.4279,13.4942,3.9526,1.0508,0.2484,3.1223,2.0063,0.9971
2025-07-03,240091198454.5001,0.9858,0.7397,1.0400,0.7610,0.4437,0.1010,4.4428,0.2209,54.4279,13.5016,3.9526,1.0522,0.2489,3.1223,2.0065,0.9971
2025-07-02,236373657317.14,0.9705,0.7257,1.0400,0.7610,0.4437,0.1026,4.3740,0.2187,54.5126,13.5305,3.9526,1.0359,0.2323,3.1245,2.0065,0.9971
2025-07-01,236063862222.3601,0.9693,0.7240,1.0401,0.7610,0.4437,0.1027,4.3683,0.2183,54.5372,13.5737,3.9526,1.0345,0.2318,3.1256,2.0090,0.9971
2025-06-30,232965911274.5601,0.9565,0.7038,1.0407,0.7610,0.4437,0.1041,4.3110,0.2152,54.7182,13.5881,3.9526,1.0210,0.2170,3.1266,2.0092,0.9971
2025-06-27,232965911274.5601,0.9565,0.7035,1.0411,0.7614,0.4437,0.1041,4.3110,0.2151,54.9258,13.6492,3.9526,1.0210,0.2169,3.1311,2.0104,0.9971
2025-06-26,232346321085.0001,0.9540,0.6990,1.0411,0.7610,0.4437,0.1044,4.2995,0.2148,54.9258,13.6777,3.9526,1.0183,0.2152,3.1311,2.0107,0.9971
2025-06-25,233275706369.3401,0.9578,0.7047,1.0414,0.7610,0.4437,0.1040,4.3167,0.2152,55.1849,13.7037,3.9526,1.0223,0.2170,3.1311,2.0107,0.9971
2025-06-24,250779129224.4101,1.0297,0.7843,1.0429,0.7610,0.4437,0.0967,4.6406,0.2472,55.2165,13.7210,3.9526,1.0272,0.2227,3.1324,2.0128,0.9971
2025-06-23,252018309603.5301,1.0348,0.7918,1.0429,0.7610,0.4437,0.0962,4.6635,0.2511,55.3604,13.7529,3.9526,1.0323,0.2279,3.1335,2.0128,0.9971
2025-06-20,252947694887.87,1.0386,0.7940,1.0433,0.7610,0.4437,0.0959,4.6807,0.2542,55.5300,13.7785,3.9526,1.0361,0.2292,3.1337,2.0149,0.9971
2025-06-19,249694846392.6801,1.0252,0.7812,1.0433,0.7609,0.4437,0.0971,4.6206,0.2438,55.5300,13.8017,3.9526,1.0228,0.2188,3.1337,2.0149,0.9971
2025-06-18,253102592435.2601,1.0392,0.7943,1.0437,0.7609,0.4437,0.0958,4.6836,0.2543,55.5735,13.8282,3.9526,1.0367,0.2293,3.1345,2.0153,0.9971
2025-06-17,253102592435.2601,1.0392,0.7943,1.0437,0.7609,0.4437,0.0958,4.6836,0.2543,56.1136,13.8400,3.9526,1.0367,0.2293,3.1347,2.0159,0.9971
2025-06-16,249694071246.36,1.0252,0.7807,1.0437,0.7609,0.4437,0.0971,4.6205,0.2433,56.2082,13.8553,3.9526,1.0228,0.2184,3.1372,2.0169,0.9971
2025-06-13,250778350712.07,1.0297,0.7830,1.0444,0.7610,0.4437,0.0967,4.6406,0.2458,56.4803,13.8619,3.9526,1.0272,0.2213,3.1372,2.0191,0.9971
2025-06-12,246596129915.76,1.0125,0.7646,1.0444,0.7609,0.4437,0.0984,4.5632,0.2298,56.4803,13.8690,3.9526,1.0101,0.2066,3.1372,2.0191,0.9971
2025-06-11,248145100581.06,1.0189,0.7720,1.0444,0.7609,0.4437,0.0977,4.5919,0.2354,56.7169,13.8978,3.9526,1.0164,0.2131,3.1421,2.0193,0.9971
2025-06-10,247680409381.47,1.0170,0.7689,1.0449,0.7609,0.4437,0.0979,4.5833,0.2341,57.2576,13.9411,3.9526,1.0145,0.2109,3.1444,2.0206,0.9971
2025-06-09,246441232849.23,1.0119,0.7637,1.0452,0.7609,0.4437,0.0984,4.5603,0.2280,57.6462,13.9844,3.9526,1.0094,0.2061,3.1474,2.0220,0.9971
2025-06-06,246751026982.29,1.0131,0.7647,1.0459,0.7610,0.4437,0.0983,4.5661,0.2297,57.9053,14.0356,3.9526,1.0107,0.2073,3.1498,2.0233,0.9971
2025-06-05,246596129915.76,1.0125,0.7641,1.0459,0.7609,0.4437,0.0984,4.5632,0.2293,57.9053,14.0388,3.9526,1.0101,0.2061,3.1498,2.0245,0.9971
2025-06-04,249848968312.89,1.0259,0.7786,1.0462,0.7609,0.4437,0.0971,4.6234,0.2411,57.9886,14.0456,3.9526,1.0234,0.2166,3.1518,2.0256,0.9971
2025-06-03,251243041911.66,1.0316,0.7842,1.0466,0.7609,0.4437,0.0965,4.6492,0.2455,58.2066,14.0708,3.9526,1.0291,0.2206,3.1605,2.0257,0.9971
2025-05-30,255380332521.27,1.0486,0.8019,1.0474,0.7614,0.4437,0.0950,4.7258,0.2567,58.6053,14.1426,3.9526,1.0461,0.2313,3.1663,2.0266,0.9971
2025-05-29,256080427342.74,1.0515,0.8075,1.0474,0.7610,0.4437,0.0947,4.7387,0.2585,58.6053,14.1468,3.9526,1.0489,0.2349,3.1663,2.0275,0.9971
2025-05-28,254360717513.21,1.0444,0.7962,1.0474,0.7610,0.4437,0.0954,4.7069,0.2537,58.6826,14.1997,3.9526,1.0419,0.2292,3.1698,2.0275,0.9971
2025-05-27,251702984140.3001,1.0335,0.7861,1.0474,0.7610,0.4437,0.0964,4.6577,0.2454,58.8046,14.2201,3.9526,1.0310,0.2209,3.1712,2.0275,0.9971
2025-05-26,258269148943.96,1.0604,0.8180,1.0476,0.7610,0.4437,0.0939,4.7792,0.2616,58.9043,14.2942,3.9526,1.0579,0.2410,3.1729,2.0275,0.9971
2025-05-23,258894497972.88,1.0630,0.8207,1.0477,0.7614,0.4437,0.0937,4.7908,0.2624,58.9416,14.4270,3.9526,1.0605,0.2422,3.1751,2.0297,0.9971
2025-05-22,261239556831.3301,1.0726,0.8290,1.0476,0.7610,0.4437,0.0928,4.8342,0.2664,58.9416,14.4302,3.9526,1.0701,0.2458,3.1751,2.0297,0.9971
2025-05-21,259832521516.2601,1.0669,0.8255,1.0476,0.7610,0.4437,0.0933,4.8081,0.2638,59.0039,14.5103,3.9526,1.0643,0.2445,3.1753,2.0318,0.9971
2025-05-20,255611415571.0501,1.0495,0.8023,1.0476,0.7610,0.4437,0.0949,4.7300,0.2563,59.0712,14.5535,3.9526,1.0470,0.2323,3.1757,2.0318,0.9971
2025-05-19,254204380255.9801,1.0437,0.7952,1.0474,0.7609,0.4437,0.0954,4.7040,0.2530,59.0712,14.5679,3.9526,1.0412,0.2284,3.1757,2.0318,0.9971
2025-05-16,250921297854.1501,1.0303,0.7800,1.0477,0.7610,0.4437,0.0967,4.6432,0.2432,59.0712,14.5850,3.9526,1.0278,0.2187,3.1760,2.0337,0.9971
2025-05-15,251077635111.38,1.0309,0.7821,1.0477,0.7609,0.4437,0.0966,4.6461,0.2438,59.0712,14.6125,3.9526,1.0284,0.2188,3.1760,2.0337,0.9971
2025-05-14,255924090085.5101,1.0508,0.8035,1.0481,0.7609,0.4437,0.0948,4.7358,0.2556,59.1036,14.6616,3.9526,1.0483,0.2315,3.1765,2.0348,0.9971
2025-05-13,244980482079.4101,1.0059,0.7545,1.0481,0.7609,0.4437,0.0990,4.5333,0.2228,59.2007,14.6832,3.9526,1.0035,0.2035,3.1820,2.0362,0.9971
2025-05-12,238414317275.7501,0.9789,0.7300,1.0490,0.7609,0.4437,0.1017,4.4118,0.2171,59.4026,14.6904,3.9526,0.9766,0.1838,3.1836,2.0371,0.9971
2025-05-09,233098850529.93,0.9571,0.7034,1.0501,0.7610,0.4437,0.1041,4.3134,0.2148,59.4598,14.7804,3.9526,0.9548,0.1662,3.1863,2.0393,0.9992
2025-05-08,229346756356.4101,0.9417,0.6770,1.0501,0.7609,0.4437,0.1058,4.2440,0.2127,59.4598,14.7895,3.9526,0.9394,0.1554,3.1863,2.0405,1.0002
2025-05-07,231379140700.4,0.9500,0.6919,1.0503,0.7609,0.4437,0.1048,4.2816,0.2136,59.5023,14.8047,3.9526,0.9478,0.1606,3.1863,2.0420,1.0010
2025-05-06,227627046526.8801,0.9346,0.6652,1.0503,0.7609,0.4437,0.1066,4.2122,0.2114,59.7016,14.8673,3.9526,0.9324,0.1532,3.1881,2.0423,1.0010
2025-04-30,224500301382.28,0.9218,0.6484,1.0508,0.7614,0.4437,0.1080,4.1543,0.2103,60.1003,14.9603,3.9526,0.9196,0.1452,3.1926,2.0453,1.0026
2025-04-29,229518599646.81,0.9814,0.7315,1.0508,0.7614,0.4437,0.1057,4.6745,0.2440,60.2000,15.0180,3.9526,0.9781,0.1828,3.1940,2.0458,1.0032
2025-04-28,229042749060.12,0.9794,0.7280,1.0509,0.7614,0.4437,0.1059,4.6648,0.2418,61.5493,15.0474,3.9526,0.9760,0.1810,3.1946,2.0462,1.0034
2025-04-25,228091047886.74,0.9753,0.7229,1.0518,0.7618,0.4438,0.1063,4.6454,0.2399,62.0579,15.1155,3.9526,0.9720,0.1761,3.1954,2.0465,1.0074
2025-04-24,225711794953.29,0.9652,0.7114,1.0520,0.7614,0.4437,0.1075,4.5969,0.2322,62.9907,15.1227,3.9526,0.9618,0.1705,3.1954,2.0465,1.0074
2025-04-23,226346262402.21,0.9679,0.7167,1.0525,0.7614,0.4437,0.1072,4.6099,0.2352,65.2892,15.1447,3.9526,0.9645,0.1723,3.1960,2.0475,1.0075
2025-04-22,224760093779.91,0.9611,0.7079,1.0525,0.7614,0.4437,0.1079,4.5776,0.2278,65.7465,15.1741,3.9526,0.9578,0.1666,3.1974,2.0486,1.0076
2025-04-21,224918710642.14,0.9618,0.7088,1.0526,0.7614,0.4437,0.1078,4.5808,0.2278,66.0665,15.2110,3.9526,0.9585,0.1666,3.1974,2.0489,1.0083
2025-04-18,225553178091.06,0.9645,0.7098,1.0526,0.7618,0.4438,0.1075,4.5937,0.2295,66.2121,15.2740,3.9526,0.9612,0.1691,3.1974,2.0496,1.0104
2025-04-17,225711794953.29,0.9652,0.7101,1.0529,0.7614,0.4437,0.1075,4.5969,0.2309,66.4200,15.3100,3.9526,0.9618,0.1692,3.1974,2.0500,1.0104
2025-04-16,227615197300.05,0.9733,0.7193,1.0535,0.7614,0.4437,0.1066,4.6357,0.2366,66.8437,15.3605,3.9526,0.9699,0.1723,3.1980,2.0510,1.0112
2025-04-15,226187645539.98,0.9672,0.7127,1.0536,0.7614,0.4437,0.1072,4.6066,0.2326,67.3101,15.4685,3.9526,0.9639,0.1701,3.2021,2.0521,1.0118
2025-04-14,224601476917.68,0.9604,0.7075,1.0540,0.7614,0.4437,0.1080,4.5743,0.2274,67.4655,15.6126,3.9526,0.9571,0.1653,3.2029,2.0538,1.0126
2025-04-11,222063607122.0,0.9496,0.6888,1.0542,0.7618,0.4438,0.1092,4.5226,0.2181,67.6827,15.7207,3.9526,0.9463,0.1587,3.2040,2.0575,1.0140
2025-04-10,223967009468.76,0.9577,0.7009,1.0542,0.7614,0.4437,0.1083,4.5614,0.2247,68.0873,15.7567,3.9526,0.9544,0.1635,3.2040,2.0582,1.0140
2025-04-09,213974147148.27,0.9150,0.6366,1.0551,0.7614,0.4437,0.1134,4.3579,0.2134,68.0873,15.8432,3.9526,0.9118,0.1390,3.2072,2.0589,1.0140
2025-04-08,210801809903.67,0.9014,0.6165,1.0555,0.7614,0.4437,0.1151,4.2933,0.2125,68.3982,15.9080,3.9526,0.8983,0.1286,3.2072,2.0590,1.0147
2025-04-07,203351881754.84,0.8695,0.5899,1.0556,0.7614,0.4437,0.1193,4.1415,0.2094,68.6088,15.9296,3.9526,0.8665,0.0944,3.2072,2.0599,1.0147
2025-04-03,226017476110.56,0.9665,0.7092,1.0556,0.7614,0.4437,0.1073,4.6032,0.2287,68.8402,15.9703,3.9526,0.9631,0.1670,3.2084,2.0610,1.0154
2025-04-02,232881001161.94,0.9958,0.7363,1.0563,0.7614,0.4437,0.1041,4.7429,0.2449,68.8402,16.0352,3.9526,0.9924,0.1863,3.2084,2.0612,1.0154
2025-04-01,231923299991.98,0.9917,0.7328,1.0563,0.7614,0.4437,0.1046,4.7234,0.2422,69.4864,16.1962,3.9526,0.9883,0.1815,3.2084,2.0633,1.0176
2025-03-31,232242533715.3,0.9931,0.7341,1.0570,0.7614,0.4437,0.1044,4.7299,0.2431,69.6418,16.3831,3.9526,0.9897,0.1823,3.2084,2.0664,1.0176
2025-03-28,230646365098.7,0.9863,0.7264,1.0573,0.7618,0.4438,0.1052,4.6974,0.2399,69.7973,16.4412,3.9526,0.9829,0.1766,3.2084,2.0678,1.0186
2025-03-27,231284832545.34,0.9890,0.7298,1.0574,0.7614,0.4437,0.1049,4.7104,0.2405,69.9527,16.4606,3.9526,0.9856,0.1780,3.2084,2.0687,1.0186
2025-03-26,231923299991.98,0.9917,0.7320,1.0578,0.7614,0.4437,0.1046,4.7234,0.2414,69.9527,16.4998,3.9526,0.9883,0.1806,3.2084,2.0706,1.0197
2025-03-25,233998319193.56,1.0006,0.7363,1.0582,0.7614,0.4437,0.1037,4.7657,0.2449,69.9527,16.5197,3.9526,0.9971,0.1867,3.2084,2.0715,1.0198
2025-03-24,233040618023.6,0.9965,0.7341,1.0592,0.7614,0.4437,0.1041,4.7462,0.2431,69.9527,16.5309,3.9526,0.9931,0.1841,3.2084,2.0720,1.0212
2025-03-21,227613644727.16,1.0556,0.7955,1.0592,0.7618,0.4438,0.0526,5.7027,0.2771,69.9527,16.5594,3.9526,1.0227,0.2002,3.2084,2.0757,1.0227
2025-03-20,230646365098.7,1.0696,0.8089,1.0596,0.7614,0.4437,0.0519,5.7787,0.2833,69.9527,16.5793,3.9526,1.0363,0.2081,3.2084,2.0777,1.0226
2025-03-19,227613644727.16,1.0556,0.7958,1.0596,0.7614,0.4437,0.0526,5.7027,0.2772,69.9527,16.5991,3.9526,1.0227,0.2003,3.2084,2.0806,1.0226
