date,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值
2021-05-18,10.0969,0.0376,28.6172,19.2617,13.7058,0.0269,0.7335,0.2953,1.0215,0.8916,0.6659,1.5534,0.0367,2.8395,2.1994,1.8550
2021-05-17,9.7608,0.0354,28.6172,19.2673,13.7081,0.0278,0.7091,0.2524,1.0215,0.8917,0.6659,1.5017,0.0164,2.8395,2.1997,1.8561
2021-05-14,9.9484,0.0359,28.6370,19.2716,13.7081,0.0273,0.7227,0.2725,1.0215,0.8917,0.6657,1.5306,0.0257,2.8441,2.1999,1.8561
2021-05-13,9.2820,0.0288,28.6370,19.2759,13.7126,0.0293,0.6743,0.2128,1.0215,0.8918,0.6657,1.4280,0.0013,2.8441,2.2001,1.8562
2021-05-12,9.3680,0.0306,28.6370,19.2884,13.7194,0.0290,0.6805,0.2204,1.0215,0.8919,0.6657,1.4413,0.0035,2.8441,2.2002,1.8565
2021-05-11,9.5165,0.0324,28.6370,19.3008,13.7365,0.0285,0.6913,0.2334,1.0215,0.8920,0.6657,1.4641,0.0080,2.8441,2.2003,1.8569
2021-05-10,9.4364,0.0315,28.6370,19.3012,13.7434,0.0288,0.6855,0.2259,1.0215,0.8921,0.6657,1.4518,0.0062,2.8441,2.2004,1.8580
2021-05-07,9.3328,0.0298,28.6377,19.3017,13.7434,0.0291,0.6780,0.2171,1.0215,0.8921,0.6656,1.4359,0.0027,2.8472,2.2004,1.8580
2021-05-06,9.4149,0.0302,28.6377,19.3119,13.7504,0.0289,0.6839,0.2235,1.0215,0.8921,0.6656,1.4485,0.0040,2.8472,2.2005,1.8592
2021-04-30,9.4989,0.0307,28.6377,19.3222,13.7572,0.0286,0.6900,0.2307,1.0215,0.8921,0.6656,1.4614,0.0062,2.8472,2.2006,1.8610
2021-04-29,10.5520,0.0480,28.6377,19.3227,13.7582,0.0287,0.7303,0.2850,1.0215,0.8925,0.6656,1.4836,0.0084,2.8472,2.2006,1.8612
2021-04-28,10.3381,0.0405,28.6377,19.3231,13.7781,0.0293,0.7155,0.2611,1.0215,0.8929,0.6656,1.4535,0.0053,2.8472,2.2006,1.8614
2021-04-27,10.1177,0.0338,28.6385,19.3293,13.7781,0.0300,0.7002,0.2385,1.0217,0.8930,0.6653,1.4225,0.0009,2.8476,2.2008,1.8614
2021-04-26,9.9911,0.0334,28.6385,19.3354,13.7947,0.0304,0.6915,0.2324,1.0217,0.8931,0.6653,1.4047,0.0004,2.8476,2.2009,1.8622
2021-04-23,10.2901,0.0379,28.6385,19.3370,13.7963,0.0295,0.7122,0.2535,1.0217,0.8931,0.6653,1.4467,0.0027,2.8476,2.2009,1.8632
2021-04-22,10.3141,0.0383,28.6385,19.3386,13.8056,0.0294,0.7138,0.2558,1.0217,0.8931,0.6653,1.4501,0.0031,2.8476,2.2009,1.8643
2021-04-21,10.3228,0.0383,28.6385,19.3416,13.8125,0.0294,0.7144,0.2568,1.0217,0.8932,0.6653,1.4514,0.0031,2.8476,2.2013,1.8649
2021-04-20,10.2574,0.0370,28.6919,19.3446,13.8125,0.0296,0.7099,0.2507,1.0218,0.8932,0.6630,1.4421,0.0022,2.8477,2.2016,1.8649
2021-04-19,10.3468,0.0379,28.6919,19.3544,13.8125,0.0293,0.7161,0.2593,1.0218,0.8932,0.6630,1.4547,0.0027,2.8477,2.2017,1.8655
2021-04-16,10.2181,0.0353,28.6919,19.3642,13.8263,0.0297,0.7072,0.2496,1.0218,0.8932,0.6630,1.4366,0.0018,2.8477,2.2017,1.8655
2021-04-15,9.9322,0.0326,28.6919,19.3678,13.8677,0.0305,0.6874,0.2296,1.0218,0.8932,0.6630,1.3964,0.0000,2.8477,2.2019,1.8660
2021-04-14,10.1701,0.0331,28.6919,19.3714,13.8677,0.0298,0.7038,0.2422,1.0218,0.8932,0.6630,1.4299,0.0000,2.8477,2.2020,1.8668
2021-04-13,10.1963,0.0340,28.7093,19.3720,13.8677,0.0298,0.7057,0.2463,1.0220,0.8933,0.6629,1.4336,0.0004,2.8489,2.2023,1.8668
2021-04-12,10.1810,0.0335,28.7093,19.3727,13.8884,0.0298,0.7046,0.2437,1.0220,0.8934,0.6629,1.4314,0.0000,2.8489,2.2027,1.8677
2021-04-09,10.3097,0.0353,28.7093,19.3748,13.8953,0.0294,0.7135,0.2532,1.0220,0.8936,0.6629,1.4495,0.0000,2.8489,2.2027,1.8677
2021-04-08,10.5040,0.0416,28.7093,19.3769,13.9084,0.0289,0.7270,0.2748,1.0220,0.8938,0.6629,1.4768,0.0009,2.8489,2.2028,1.8680
2021-04-07,10.4800,0.0390,28.7093,19.3769,13.9110,0.0289,0.7253,0.2709,1.0220,0.8939,0.6629,1.4734,0.0004,2.8489,2.2029,1.8697
2021-04-06,10.6306,0.0430,28.7159,19.3769,13.9110,0.0285,0.7357,0.2912,1.0222,0.8940,0.6619,1.4946,0.0027,2.8535,2.2030,1.8697
2021-04-02,10.6065,0.0421,28.7159,19.3831,13.9117,0.0286,0.7341,0.2878,1.0222,0.8941,0.6619,1.4912,0.0022,2.8535,2.2031,1.8701
2021-04-01,10.6677,0.0439,28.7159,19.3893,13.9161,0.0284,0.7383,0.2951,1.0222,0.8941,0.6619,1.4998,0.0040,2.8535,2.2033,1.8704
2021-03-31,10.5956,0.0417,28.7159,19.3911,13.9186,0.0286,0.7333,0.2862,1.0222,0.8942,0.6619,1.4897,0.0018,2.8535,2.2047,1.8705
2021-03-30,10.6677,0.0435,28.7159,19.3929,13.9236,0.0284,0.7383,0.2949,1.0222,0.8942,0.6619,1.4998,0.0036,2.8535,2.2061,1.8708
2021-03-29,10.8292,0.0525,28.7159,19.4065,13.9236,0.0280,0.7495,0.3071,1.0223,0.8943,0.6607,1.5225,0.0099,2.8538,2.2063,1.8708
2021-03-26,10.8793,0.0553,28.7159,19.4201,13.9269,0.0279,0.7529,0.3104,1.0223,0.8944,0.6607,1.5296,0.0121,2.8538,2.2064,1.8718
2021-03-25,10.6393,0.0422,28.7159,19.4227,13.9437,0.0285,0.7363,0.2926,1.0223,0.8944,0.6607,1.4958,0.0018,2.8538,2.2065,1.8723
2021-03-24,11.8538,0.0868,28.7159,19.4252,13.9482,0.0293,0.7096,0.2500,1.0223,0.8944,0.6607,1.5995,0.0459,2.8538,2.2066,1.8726
2021-03-23,12.1076,0.0990,28.7159,19.4288,13.9634,0.0287,0.7248,0.2708,1.0223,0.8944,0.6607,1.6337,0.0679,2.8538,2.2067,1.8730
2021-03-22,12.1002,0.0981,28.7237,19.4323,13.9634,0.0287,0.7244,0.2700,1.0228,0.8944,0.6607,1.6328,0.0675,2.8541,2.2067,1.8730
2021-03-19,12.0805,0.0959,28.7237,19.4357,13.9782,0.0288,0.7232,0.2679,1.0228,0.8945,0.6607,1.6301,0.0671,2.8541,2.2069,1.8734
2021-03-18,12.2653,0.1068,28.7237,19.4392,13.9782,0.0283,0.7343,0.2869,1.0228,0.8946,0.6607,1.6550,0.0725,2.8541,2.2072,1.8747
2021-03-17,12.2949,0.1091,28.7237,19.4392,13.9920,0.0283,0.7360,0.2902,1.0228,0.8946,0.6607,1.6590,0.0735,2.8541,2.2072,1.8749
2021-03-16,12.8221,0.1425,28.7237,19.4392,13.9942,0.0271,0.7676,0.3197,1.0228,0.8946,0.6607,1.7302,0.1050,2.8541,2.2072,1.8754
2021-03-15,12.7211,0.1349,28.7689,19.4393,13.9942,0.0273,0.7615,0.3130,1.0232,0.8947,0.6607,1.7165,0.0947,2.8609,2.2075,1.8754
2021-03-12,12.6620,0.1318,28.7689,19.4395,13.9950,0.0274,0.7580,0.3114,1.0232,0.8948,0.6607,1.7086,0.0925,2.8609,2.2077,1.8761
2021-03-11,12.8172,0.1413,28.7689,19.4395,13.9989,0.0271,0.7673,0.3183,1.0232,0.8950,0.6607,1.7295,0.1029,2.8609,2.2077,1.8761
2021-03-10,12.5634,0.1256,28.7689,19.4395,14.0147,0.0277,0.7521,0.3080,1.0232,0.8951,0.6607,1.6953,0.0876,2.8609,2.2077,1.8772
2021-03-09,12.9380,0.1460,28.7689,19.4451,14.0196,0.0269,0.7745,0.3244,1.0232,0.8952,0.6607,1.7458,0.1130,2.8609,2.2079,1.8772
2021-03-08,13.0513,0.1519,28.7948,19.4507,14.0196,0.0266,0.7813,0.3314,1.0236,0.8952,0.6605,1.7611,0.1184,2.8622,2.2080,1.8772
2021-03-05,13.1400,0.1565,28.7948,19.4528,14.0197,0.0264,0.7866,0.3351,1.0236,0.8952,0.6605,1.7731,0.1271,2.8622,2.2082,1.8781
2021-03-04,13.6673,0.1814,28.7948,19.4550,14.0228,0.0254,0.8182,0.3611,1.0236,0.8953,0.6605,1.8442,0.1729,2.8622,2.2083,1.8785
2021-03-03,13.5465,0.1729,28.7948,19.4574,14.0299,0.0256,0.8109,0.3526,1.0236,0.8954,0.6605,1.8279,0.1603,2.8622,2.2086,1.8793
2021-03-02,12.7384,0.1359,28.7948,19.4599,14.0342,0.0273,0.7626,0.3157,1.0236,0.8955,0.6605,1.7189,0.0960,2.8622,2.2089,1.8815
2021-03-01,12.7778,0.1391,28.7948,19.4695,14.0342,0.0272,0.7649,0.3176,1.0248,0.8955,0.6599,1.7242,0.0983,2.8622,2.2090,1.8815
2021-02-26,12.8345,0.1410,28.7948,19.4792,14.0393,0.0271,0.7683,0.3187,1.0248,0.8955,0.6599,1.7318,0.1047,2.8622,2.2091,1.8816
2021-02-25,13.4086,0.1646,28.7948,19.4810,14.0400,0.0259,0.8027,0.3442,1.0248,0.8956,0.6599,1.8093,0.1497,2.8622,2.2092,1.8821
2021-02-24,13.0981,0.1529,28.7948,19.4828,14.0442,0.0265,0.7841,0.3326,1.0248,0.8956,0.6599,1.7674,0.1211,2.8622,2.2094,1.8839
2021-02-23,13.1843,0.1566,28.7948,19.4990,14.0457,0.0264,0.7893,0.3355,1.0248,0.8957,0.6599,1.7790,0.1285,2.8622,2.2098,1.8839
2021-02-22,12.9084,0.1440,28.7948,19.5151,14.0457,0.0269,0.7727,0.3220,1.0249,0.8957,0.6596,1.7418,0.1104,2.8639,2.2103,1.8839
2021-02-19,13.0587,0.1508,28.7948,19.5158,14.0478,0.0266,0.7817,0.3312,1.0249,0.8958,0.6596,1.7621,0.1172,2.8639,2.2103,1.8839
2021-02-18,12.5807,0.1277,28.7948,19.5165,14.0478,0.0276,0.7531,0.3109,1.0249,0.8960,0.6596,1.6976,0.0886,2.8639,2.2103,1.8843
2021-02-10,12.0780,0.0964,28.7948,19.5284,14.0585,0.0288,0.7230,0.2701,1.0249,0.8961,0.6596,1.6298,0.0673,2.8639,2.2105,1.8859
2021-02-09,11.7775,0.0851,28.7948,19.5403,14.0886,0.0295,0.7050,0.2489,1.0249,0.8961,0.6596,1.5892,0.0391,2.8639,2.2107,1.8864
2021-02-08,11.6296,0.0819,28.8236,19.5439,14.0886,0.0299,0.6962,0.2412,1.0255,0.8963,0.6596,1.5692,0.0273,2.8645,2.2111,1.8864
2021-02-05,11.9893,0.0920,28.8236,19.5475,14.0893,0.0290,0.7177,0.2632,1.0255,0.8964,0.6596,1.6178,0.0597,2.8645,2.2115,1.8864
2021-02-04,11.8119,0.0852,28.8236,19.5496,14.0943,0.0294,0.7071,0.2515,1.0255,0.8964,0.6596,1.5939,0.0405,2.8645,2.2118,1.8864
2021-02-03,11.7380,0.0843,28.8236,19.5517,14.0960,0.0296,0.7027,0.2443,1.0255,0.8964,0.6596,1.5839,0.0365,2.8645,2.2121,1.8867
2021-02-02,11.9401,0.0889,28.8236,19.5556,14.1022,0.0291,0.7148,0.2581,1.0255,0.8966,0.6596,1.6111,0.0534,2.8645,2.2122,1.8867
2021-02-01,12.0559,0.0931,28.8540,19.5595,14.1022,0.0288,0.7217,0.2673,1.0257,0.8967,0.6595,1.6268,0.0630,2.8653,2.2124,1.8867
2021-01-29,11.9080,0.0885,28.8540,19.5625,14.1108,0.0292,0.7129,0.2551,1.0257,0.8968,0.6595,1.6068,0.0502,2.8653,2.2126,1.8869
2021-01-28,12.2678,0.1041,28.8540,19.5655,14.1163,0.0283,0.7344,0.2868,1.0257,0.8968,0.6595,1.6554,0.0699,2.8653,2.2128,1.8875
2021-01-27,12.5240,0.1197,28.8540,19.5754,14.1265,0.0277,0.7497,0.3052,1.0257,0.8968,0.6595,1.6899,0.0813,2.8653,2.2128,1.8875
2021-01-26,12.4994,0.1188,28.8540,19.5853,14.1371,0.0278,0.7483,0.3030,1.0257,0.8968,0.6595,1.6866,0.0791,2.8653,2.2128,1.8875
2021-01-25,13.1080,0.1472,28.8540,19.5880,14.1371,0.0265,0.7847,0.3283,1.0259,0.8969,0.6594,1.7687,0.1161,2.8659,2.2130,1.8875
2021-01-22,13.0587,0.1459,28.8540,19.5907,14.1371,0.0266,0.7817,0.3275,1.0259,0.8971,0.6594,1.7621,0.1121,2.8659,2.2132,1.8884
2021-01-21,13.5022,0.1606,28.8540,19.5927,14.1379,0.0257,0.8083,0.3437,1.0259,0.8972,0.6594,1.8219,0.1483,2.8659,2.2134,1.8884
2021-01-20,13.6131,0.1676,28.8540,19.5946,14.1523,0.0255,0.8149,0.3489,1.0259,0.8973,0.6594,1.8369,0.1580,2.8659,2.2136,1.8885
2021-01-19,13.9950,0.1878,28.8540,19.5957,14.1814,0.0248,0.8378,0.3743,1.0259,0.8973,0.6594,1.8884,0.1993,2.8659,2.2138,1.8885
2021-01-18,13.6377,0.1696,28.8606,19.5968,14.1814,0.0255,0.8164,0.3511,1.0264,0.8973,0.6594,1.8402,0.1595,2.8665,2.2140,1.8885
2021-01-15,13.7781,0.1761,28.8606,19.5996,14.1868,0.0252,0.8248,0.3576,1.0264,0.8976,0.6594,1.8592,0.1747,2.8665,2.2149,1.8892
2021-01-14,13.5391,0.1638,28.8606,19.6024,14.1959,0.0257,0.8105,0.3459,1.0264,0.8979,0.6594,1.8269,0.1505,2.8665,2.2158,1.8893
2021-01-13,13.5564,0.1652,28.8606,19.6067,14.2080,0.0256,0.8115,0.3465,1.0264,0.8980,0.6594,1.8292,0.1514,2.8665,2.2161,1.8894
2021-01-12,13.9482,0.1837,28.8606,19.6110,14.2143,0.0249,0.8350,0.3691,1.0264,0.8980,0.6594,1.8821,0.1905,2.8665,2.2165,1.8900
2021-01-11,13.4086,0.1580,28.8606,19.6137,14.2143,0.0259,0.8027,0.3399,1.0267,0.8981,0.6590,1.8093,0.1429,2.8674,2.2166,1.8900
2021-01-08,13.5736,0.1654,28.8606,19.6164,14.2158,0.0256,0.8126,0.3470,1.0267,0.8982,0.6590,1.8316,0.1526,2.8674,2.2166,1.8904
2021-01-07,13.6525,0.1687,28.8606,19.6180,14.2268,0.0254,0.8173,0.3517,1.0267,0.8982,0.6590,1.8422,0.1600,2.8674,2.2168,1.8907
2021-01-06,13.5909,0.1661,28.8606,19.6196,14.2338,0.0256,0.8136,0.3477,1.0267,0.8983,0.6590,1.8339,0.1555,2.8674,2.2170,1.8908
2021-01-05,13.5268,0.1624,28.8606,19.6196,14.2362,0.0257,0.8098,0.3451,1.0267,0.8985,0.6590,1.8252,0.1496,2.8674,2.2175,1.8911
2021-01-04,13.9186,0.1800,28.8672,19.6196,14.2362,0.0250,0.8332,0.3651,1.0276,0.8987,0.6583,1.8781,0.1865,2.8680,2.2180,1.8911
2020-12-31,14.2832,0.2036,28.8672,19.6199,14.2467,0.0243,0.8551,0.4072,1.0276,0.8987,0.6583,1.9273,0.2345,2.8680,2.2182,1.8916
2020-12-30,14.0147,0.1843,28.8672,19.6201,14.2467,0.0248,0.8390,0.3742,1.0276,0.8987,0.6583,1.8911,0.1995,2.8680,2.2184,1.8916
2020-12-29,14.1108,0.1923,28.8672,19.6287,14.2476,0.0246,0.8447,0.3873,1.0276,0.8988,0.6583,1.9040,0.2130,2.8680,2.2190,1.8917
2020-12-28,14.0886,0.1900,28.8672,19.6373,14.2503,0.0247,0.8434,0.3851,1.0276,0.8988,0.6583,1.9011,0.2089,2.8680,2.2196,1.8917
2020-12-25,14.0196,0.1846,28.8673,19.6414,14.2503,0.0248,0.8393,0.3752,1.0279,0.8989,0.6580,1.8917,0.2007,2.8691,2.2197,1.8916
2020-12-24,14.2143,0.1962,28.8673,19.6454,14.2537,0.0244,0.8509,0.3998,1.0279,0.8990,0.6580,1.9180,0.2244,2.8691,2.2197,1.8916
2020-12-23,14.3621,0.2069,28.8673,19.6497,14.2545,0.0242,0.8598,0.4125,1.0279,0.8990,0.6580,1.9380,0.2420,2.8691,2.2201,1.8916
2020-12-22,14.2537,0.1996,28.8673,19.6540,14.2545,0.0244,0.8533,0.4025,1.0279,0.8990,0.6580,1.9233,0.2292,2.8691,2.2205,1.8916
2020-12-21,14.8327,0.2446,28.8673,19.6540,14.2659,0.0234,0.8879,0.4688,1.0279,0.8990,0.6580,2.0015,0.2871,2.8691,2.2206,1.8916
2020-12-18,14.6109,0.2253,28.8869,19.6540,14.2545,0.0238,0.8747,0.4371,1.0279,0.8991,0.6571,1.9715,0.2660,2.8770,2.2206,1.8908
2020-12-17,14.8524,0.2457,28.8869,19.6564,14.2545,0.0234,0.8891,0.4720,1.0279,0.8992,0.6571,2.0041,0.2888,2.8770,2.2210,1.8908
2020-12-16,14.6750,0.2310,28.8869,19.6589,14.2545,0.0237,0.8785,0.4472,1.0279,0.8992,0.6571,1.9802,0.2699,2.8770,2.2213,1.8908
2020-12-15,14.3941,0.2094,28.8869,19.6612,14.2545,0.0241,0.8617,0.4164,1.0279,0.8994,0.6571,1.9423,0.2473,2.8770,2.2216,1.8908
2020-12-14,14.6898,0.2326,28.8869,19.6635,14.2545,0.0236,0.8794,0.4476,1.0279,0.8995,0.6571,1.9822,0.2711,2.8770,2.2219,1.8908
2020-12-11,14.5567,0.2179,28.9263,19.6637,14.2503,0.0239,0.8714,0.4307,1.0287,0.8996,0.6570,1.9642,0.2629,2.8788,2.2220,1.8907
2020-12-10,14.7046,0.2324,28.9263,19.6639,14.2503,0.0236,0.8803,0.4504,1.0287,0.8997,0.6570,1.9842,0.2727,2.8788,2.2221,1.8907
2020-12-09,14.9534,0.2510,28.9263,19.6668,14.2503,0.0232,0.8952,0.4868,1.0287,0.8997,0.6570,2.0177,0.2961,2.8788,2.2223,1.8907
2020-12-08,15.3008,0.2734,28.9263,19.6697,14.2503,0.0227,0.9160,0.5534,1.0287,0.8997,0.6570,2.0646,0.3296,2.8788,2.2224,1.8907
2020-12-07,15.2663,0.2717,28.9263,19.6704,14.2503,0.0228,0.9139,0.5458,1.0287,0.8997,0.6570,2.0600,0.3247,2.8788,2.2227,1.8907
2020-12-04,15.6088,0.2876,28.9592,19.6712,14.2476,0.0223,0.9344,0.5999,1.0290,0.8997,0.6559,2.1062,0.3708,2.8818,2.2230,1.8904
2020-12-03,15.7665,0.2943,28.9592,19.6758,14.2476,0.0220,0.9438,0.6225,1.0290,0.8996,0.6559,2.1275,0.3933,2.8818,2.2233,1.8904
2020-12-02,15.7074,0.2921,28.9592,19.6805,14.2476,0.0221,0.9403,0.6153,1.0290,0.8995,0.6559,2.1195,0.3847,2.8818,2.2236,1.8904
2020-12-01,15.3156,0.2741,28.9592,19.6853,14.2476,0.0227,0.9169,0.5565,1.0290,0.8994,0.6559,2.0666,0.3313,2.8818,2.2242,1.8904
2020-11-30,15.0865,0.2602,28.9592,19.6902,14.2476,0.0230,0.9031,0.5140,1.0290,0.8992,0.6559,2.0357,0.3068,2.8818,2.2248,1.8904
2020-11-27,15.2811,0.2720,28.9724,19.6906,14.2467,0.0227,0.9148,0.5501,1.0290,0.8992,0.6559,2.0620,0.3274,2.8836,2.2248,1.8900
2020-11-26,15.1407,0.2633,28.9724,19.6910,14.2467,0.0229,0.9064,0.5242,1.0290,0.8991,0.6559,2.0430,0.3122,2.8836,2.2249,1.8900
2020-11-25,14.7391,0.2373,28.9724,19.6929,14.2467,0.0236,0.8823,0.4559,1.0290,0.8990,0.6559,1.9888,0.2769,2.8836,2.2249,1.8900
2020-11-24,14.4631,0.2127,28.9724,19.6948,14.2467,0.0240,0.8658,0.4240,1.0290,0.8991,0.6559,1.9516,0.2551,2.8836,2.2249,1.8900
2020-11-23,14.8056,0.2413,28.9724,19.7002,14.2467,0.0235,0.8863,0.4638,1.0290,0.8992,0.6559,1.9978,0.2832,2.8836,2.2252,1.8900
2020-11-20,14.7588,0.2376,28.9984,19.7056,14.2362,0.0235,0.8835,0.4575,1.0290,0.8992,0.6556,1.9915,0.2796,2.8855,2.2254,1.8894
2020-11-19,14.9189,0.2489,28.9984,19.7056,14.2362,0.0233,0.8931,0.4801,1.0290,0.8994,0.6556,2.0131,0.2933,2.8855,2.2254,1.8894
2020-11-18,14.7859,0.2397,28.9984,19.7056,14.2362,0.0235,0.8851,0.4607,1.0290,0.8995,0.6556,1.9951,0.2818,2.8855,2.2255,1.8894
2020-11-17,14.3966,0.2113,28.9984,19.7068,14.2362,0.0241,0.8618,0.4203,1.0290,0.8996,0.6556,1.9426,0.2501,2.8855,2.2256,1.8894
2020-11-16,14.3917,0.2109,28.9984,19.7080,14.2362,0.0241,0.8615,0.4196,1.0290,0.8997,0.6556,1.9419,0.2488,2.8855,2.2258,1.8894
2020-11-13,14.1379,0.1961,29.0114,19.7154,14.2338,0.0246,0.8463,0.3945,1.0296,0.8997,0.6555,1.9077,0.2181,2.8920,2.2260,1.8893
2020-11-12,14.5937,0.2243,29.0114,19.7228,14.2362,0.0238,0.8736,0.4377,1.0296,0.8997,0.6555,1.9692,0.2645,2.8920,2.2263,1.8893
2020-11-11,14.6504,0.2286,29.0114,19.7241,14.2362,0.0237,0.8770,0.4450,1.0296,0.8999,0.6555,1.9769,0.2665,2.8920,2.2266,1.8893
2020-11-10,14.4853,0.2137,29.0114,19.7255,14.2362,0.0240,0.8671,0.4278,1.0296,0.9001,0.6555,1.9546,0.2554,2.8920,2.2270,1.8893
2020-11-09,14.3498,0.2082,29.0114,19.7258,14.2362,0.0242,0.8590,0.4149,1.0296,0.9001,0.6555,1.9363,0.2429,2.8920,2.2272,1.8893
2020-11-06,14.0393,0.1895,29.0118,19.7261,14.2338,0.0247,0.8404,0.3837,1.0297,0.9001,0.6552,1.8944,0.2059,2.8923,2.2273,1.8892
2020-11-05,14.5173,0.2149,29.0118,19.7266,14.2362,0.0239,0.8691,0.4303,1.0297,0.9001,0.6552,1.9589,0.2576,2.8923,2.2273,1.8892
2020-11-04,14.7736,0.2357,29.0118,19.7272,14.2362,0.0235,0.8844,0.4568,1.0297,0.9001,0.6552,1.9935,0.2784,2.8923,2.2273,1.8892
2020-11-03,15.4487,0.2748,29.0118,19.7305,14.2362,0.0225,0.9248,0.5721,1.0297,0.9002,0.6552,2.0846,0.3405,2.8923,2.2275,1.8892
2020-11-02,15.1653,0.2599,29.0118,19.7338,14.2362,0.0229,0.9079,0.5268,1.0297,0.9001,0.6552,2.0463,0.3102,2.8923,2.2277,1.8892
2020-10-30,15.8183,0.2873,29.0316,19.7345,14.2338,0.0220,0.9469,0.6229,1.0305,0.9001,0.6551,2.1344,0.3959,2.8946,2.2280,1.8885
2020-10-29,17.0256,0.3363,29.0316,19.7353,14.2338,0.0204,1.0192,0.7850,1.0305,0.9001,0.6551,2.2974,0.5706,2.8946,2.2282,1.8885
2020-10-28,16.7570,0.3228,29.0316,19.7358,14.2338,0.0207,1.0031,0.7544,1.0305,0.9001,0.6551,2.2611,0.5304,2.8946,2.2280,1.8885
2020-10-27,17.0259,0.3362,29.0316,19.7363,14.2338,0.0211,1.0259,0.7943,1.0305,0.9001,0.6551,2.4002,0.6610,2.8946,2.2277,1.8885
2020-10-26,16.7301,0.3217,29.0316,19.7381,14.2338,0.0215,1.0081,0.7645,1.0305,0.8999,0.6551,2.3585,0.6274,2.8946,2.2275,1.8885
2020-10-23,17.2656,0.3530,29.0645,19.7398,14.2268,0.0208,1.0404,0.8124,1.0305,0.8997,0.6550,2.4340,0.6767,2.8998,2.2273,1.8885
2020-10-22,17.5207,0.3602,29.0645,19.7442,14.2268,0.0205,1.0558,0.8260,1.0305,0.8997,0.6550,2.4700,0.6945,2.8998,2.2273,1.8885
2020-10-21,17.7247,0.3708,29.0645,19.7485,14.2268,0.0203,1.0681,0.8302,1.0297,0.8997,0.6550,2.4988,0.7052,2.8998,2.2273,1.8885
2020-10-20,17.2172,0.3516,29.0645,19.7485,14.2268,0.0209,1.0375,0.8117,1.0296,0.8996,0.6550,2.4272,0.6734,2.8998,2.2272,1.8885
2020-10-19,17.2146,0.3513,29.0645,19.7485,14.2268,0.0209,1.0373,0.8111,1.0290,0.8995,0.6550,2.4269,0.6733,2.8998,2.2270,1.8885
2020-10-16,17.2988,0.3552,29.0710,19.7485,14.2158,0.0208,1.0424,0.8144,1.0290,0.8994,0.6549,2.4387,0.6807,2.9008,2.2266,1.8884
2020-10-15,16.9571,0.3341,29.0710,19.7485,14.2158,0.0212,1.0218,0.7916,1.0290,0.8992,0.6549,2.3905,0.6564,2.9008,2.2263,1.8884
2020-10-14,16.7173,0.3225,29.0710,19.7512,14.2158,0.0215,1.0074,0.7660,1.0290,0.8992,0.6549,2.3567,0.6284,2.9008,2.2260,1.8884
2020-10-13,16.8397,0.3273,29.0710,19.7539,14.2158,0.0214,1.0147,0.7810,1.0290,0.8991,0.6549,2.3740,0.6438,2.9008,2.2258,1.8884
2020-10-12,17.1101,0.3417,29.0710,19.7641,14.2158,0.0210,1.0310,0.8027,1.0290,0.8990,0.6549,2.4121,0.6659,2.9008,2.2256,1.8884
2020-10-09,16.0695,0.2978,29.0776,19.7743,14.2080,0.0224,0.9683,0.6861,1.0290,0.8990,0.6548,2.2654,0.5393,2.9023,2.2255,1.8875
2020-09-30,15.8324,0.2894,29.0776,19.7759,14.2080,0.0227,0.9540,0.6452,1.0290,0.8990,0.6548,2.2320,0.5088,2.9023,2.2254,1.8875
2020-09-29,16.2583,0.3071,29.0776,19.7775,14.2080,0.0221,0.9797,0.7133,1.0290,0.8990,0.6548,2.2920,0.5668,2.9023,2.2254,1.8875
2020-09-28,16.1945,0.3039,29.0776,19.7811,14.2080,0.0222,0.9758,0.7037,1.0290,0.8989,0.6548,2.2830,0.5586,2.9023,2.2252,1.8875
2020-09-25,15.9650,0.2951,29.0776,19.7847,14.2080,0.0225,0.9620,0.6684,1.0290,0.8988,0.6548,2.2507,0.5251,2.9023,2.2249,1.8875
2020-09-24,15.9650,0.2952,29.0842,19.7847,14.1959,0.0225,0.9620,0.6687,1.0290,0.8988,0.6547,2.2507,0.5254,2.9028,2.2249,1.8875
2020-09-23,16.0925,0.2982,29.0842,19.7847,14.1959,0.0223,0.9697,0.6885,1.0290,0.8987,0.6547,2.2687,0.5446,2.9028,2.2249,1.8875
2020-09-22,16.1001,0.2983,29.0842,19.7956,14.1959,0.0223,0.9702,0.6903,1.0290,0.8987,0.6547,2.2697,0.5463,2.9028,2.2248,1.8875
2020-09-21,16.5311,0.3151,29.0842,19.8065,14.1959,0.0218,0.9961,0.7424,1.0290,0.8987,0.6547,2.3305,0.6060,2.9028,2.2248,1.8875
2020-09-18,17.1356,0.3409,29.0842,19.8136,14.1959,0.0210,1.0326,0.8027,1.0290,0.8985,0.6547,2.4157,0.6671,2.9028,2.2242,1.8875
2020-09-17,15.5773,0.2821,29.0974,19.8206,14.1868,0.0231,0.9387,0.6142,1.0290,0.8983,0.6540,2.1960,0.4696,2.9053,2.2236,1.8875
2020-09-16,15.5340,0.2813,29.0974,19.8232,14.1868,0.0231,0.9360,0.6064,1.0290,0.8982,0.6540,2.1899,0.4664,2.9053,2.2242,1.8875
