date,市值(元),股息率,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值
2018-07-12,205696890205.0,0.0112,19.2971,0.9870,13.4797,10.3438,8.9746,13.4727,0.9870,9.2802,7.5024,6.5618,54.7466,0.9870,41.7259,34.1943,30.9363
2018-07-11,202995683505.0,0.0113,19.0437,0.9852,13.4698,10.3408,8.9746,13.2958,0.9852,9.2593,7.5020,6.5618,54.0277,0.9852,41.7174,34.1918,30.9363
2018-07-10,206588288416.0,0.0111,19.3807,0.9889,13.4696,10.3407,8.9746,13.5311,0.9889,9.2506,7.5009,6.5618,54.9839,0.9889,41.6906,34.1759,30.9363
2018-07-09,207452674560.0,0.0111,19.4618,0.9898,13.4617,10.3406,8.9746,13.5877,0.9898,9.2426,7.4998,6.5618,55.2139,0.9898,41.6790,34.1599,30.9363
2018-07-06,199349054460.0,0.0115,18.7016,0.9824,13.4617,10.3364,8.9717,13.0569,0.9824,9.2426,7.4950,6.5581,53.0571,0.9824,41.6790,34.1453,30.9340
2018-07-05,191731651566.0,0.0120,17.9870,0.9712,13.4355,10.3321,8.9717,12.5580,0.9740,9.2382,7.4903,6.5581,51.0297,0.9740,41.6744,34.1306,30.9340
2018-07-04,196161630554.0,0.0117,18.4026,0.9795,13.4344,10.3317,8.9717,12.8481,0.9795,9.2189,7.4891,6.5581,52.2088,0.9795,41.6546,34.1289,30.9340
2018-07-03,196782908095.0,0.0117,18.4609,0.9804,13.4319,10.3312,8.9717,12.8888,0.9804,9.2181,7.4879,6.5581,52.3741,0.9804,41.6172,34.1272,30.9340
2018-07-02,199889295800.0,0.0115,18.7523,0.9832,13.4268,10.3220,8.9717,13.0923,0.9832,9.2161,7.4879,6.5581,53.2009,0.9832,41.5936,34.1135,30.9340
2018-06-29,198916861388.0,0.0115,18.6610,0.9832,13.4268,10.3127,8.9717,13.0286,0.9832,9.2161,7.4878,6.5522,52.9421,0.9832,41.5936,34.0998,30.9198
2018-06-28,193244327318.0,0.0119,18.1289,0.9785,13.4117,10.3116,8.9717,12.6571,0.9804,9.2155,7.4870,6.5522,51.4323,0.9804,41.5554,34.0911,30.9198
2018-06-27,194811027204.0,0.0118,18.2759,0.9822,13.3941,10.3104,8.9717,12.7597,0.9822,9.2111,7.4862,6.5522,51.8493,0.9822,41.5473,34.0823,30.9198
2018-06-26,203968117917.0,0.0113,19.1349,0.9878,13.3739,10.3065,8.9717,13.3594,0.9878,9.2086,7.4856,6.5522,54.2865,0.9878,41.4452,34.0823,30.9198
2018-06-25,207911879699.0,0.0110,19.5049,0.9925,13.3712,10.3025,8.9717,13.6178,0.9925,9.2051,7.4851,6.5522,55.3361,0.9925,41.4320,34.0823,30.9198
2018-06-22,201753128423.0,0.0114,18.9271,0.9869,13.3712,10.3008,8.9697,13.2144,0.9869,9.2051,7.4845,6.5415,53.6970,0.9869,41.4320,34.0795,30.9163
2018-06-21,201753128423.0,0.0114,18.9271,0.9878,13.3664,10.2991,8.9697,13.2144,0.9878,9.2049,7.4839,6.5415,53.6970,0.9878,41.4318,34.0768,30.9163
2018-06-20,207452674560.0,0.0111,19.4618,0.9915,13.3613,10.2981,8.9697,13.5877,0.9915,9.1956,7.4824,6.5415,55.2139,0.9915,41.4195,34.0708,30.9163
2018-06-19,205994022942.0,0.0111,19.3250,0.9915,13.3298,10.2971,8.9697,13.4921,0.9915,9.1896,7.4809,6.5415,54.8257,0.9915,41.3916,34.0649,30.9163
2018-06-15,210180893327.0,0.0109,19.7178,0.9934,13.2984,10.2964,8.9697,13.7664,0.9934,9.1870,7.4809,6.5415,55.9400,0.9934,41.3824,34.0537,30.9163
2018-06-14,207560722828.0,0.0111,19.4720,0.9934,13.2984,10.2957,8.9678,13.5948,0.9934,9.1870,7.4809,6.5392,55.2427,0.9934,41.3824,34.0426,30.9160
2018-06-13,210748146734.0,0.0109,19.7710,0.9953,13.2934,10.2838,8.9678,13.8035,0.9953,9.1711,7.4740,6.5392,56.0910,0.9953,41.3091,34.0310,30.9160
2018-06-12,216879885943.0,0.0106,20.3462,0.9972,13.2617,10.2719,8.9678,14.2051,0.9972,9.1654,7.4670,6.5392,57.7230,0.9972,41.2959,34.0194,30.9160
2018-06-11,205183660932.0,0.0112,19.2490,0.9953,13.2590,10.2719,8.9678,13.4391,0.9953,9.1578,7.4669,6.5392,54.6100,0.9953,41.2057,34.0149,30.9160
2018-06-08,217122994546.0,0.0106,20.3690,0.9981,13.2402,10.2719,8.9678,14.2211,0.9981,9.1527,7.4668,6.5392,57.7877,0.9981,41.1599,34.0104,30.9160
2018-06-07,218041404824.0,0.0105,20.4552,0.9991,13.2402,10.2711,8.9616,14.2812,0.9991,9.1527,7.4665,6.5363,58.0321,0.9991,41.1599,34.0045,30.9060
2018-06-06,218635670298.0,0.0105,20.5109,1.0000,13.2228,10.2704,8.9616,14.3201,1.0000,9.1419,7.4663,6.5363,58.1903,1.0000,41.1581,33.9985,30.9060
2018-06-05,215853427397.0,0.0106,20.2499,1.0000,13.2103,10.2643,8.9616,14.1379,1.0000,9.1349,7.4630,6.5363,57.4498,1.0000,41.1491,33.9820,30.9060
2018-06-04,210478026064.0,0.0109,19.7456,1.0000,13.2087,10.2582,8.9616,13.7858,1.0000,9.1349,7.4597,6.5363,56.0191,1.0000,41.1010,33.9655,30.9060
2018-06-01,199943319934.0,0.0115,18.7573,0.9991,13.2049,10.2561,8.9616,13.0958,0.9991,9.1295,7.4597,6.5363,53.2153,0.9991,41.0734,33.9557,30.9060
2018-05-31,202428430098.0,0.0113,18.9905,1.0000,13.2049,10.2539,8.9481,13.2586,1.0000,9.1295,7.4597,6.5357,53.8767,1.0000,41.0734,33.9459,30.8961
2018-05-30,198862837254.0,0.0115,18.6560,1.0000,13.1951,10.2527,8.9481,13.0251,1.0000,9.1181,7.4597,6.5357,52.9277,1.0000,41.0487,33.9416,30.8961
2018-05-29,192677073911.0,0.0119,18.0757,0.9952,13.1851,10.2514,8.9481,12.6199,0.9981,9.1164,7.4597,6.5357,51.2814,0.9981,41.0282,33.9374,30.8961
2018-05-28,192812134246.0,0.0119,18.0883,0.9971,13.1850,10.2472,8.9481,12.6288,0.9990,9.1096,7.4590,6.5357,51.3173,0.9990,40.9956,33.9321,30.8961
2018-05-25,187382708779.0,0.0123,17.5790,0.9857,13.1725,10.2431,8.9481,12.2731,0.9943,9.1022,7.4583,6.5357,49.8723,0.9933,40.9438,33.9268,30.8961
2018-05-24,187436732913.0,0.0122,17.5841,0.9866,13.1725,10.2421,8.9400,12.2767,0.9952,9.1022,7.4578,6.5339,49.8866,0.9943,40.9438,33.9260,30.8912
2018-05-23,190516108551.0,0.0121,17.8729,0.9943,13.1498,10.2412,8.9400,12.4784,0.9990,9.0994,7.4574,6.5339,50.7062,0.9990,40.9310,33.9252,30.8912
2018-05-22,188301119057.0,0.0122,17.6652,0.9933,13.1347,10.2344,8.9400,12.3333,0.9981,9.0957,7.4533,6.5339,50.1167,0.9971,40.8178,33.9172,30.8912
2018-05-21,188112034588.0,0.0122,17.6474,0.9923,13.1292,10.2276,8.9400,12.3209,0.9981,9.0943,7.4492,6.5339,50.0664,0.9971,40.8022,33.9092,30.8912
2018-05-18,185599912357.0,0.0124,17.4117,0.9856,13.1120,10.2276,8.9400,12.1564,0.9981,9.0942,7.4457,6.5339,49.3978,0.9962,40.7520,33.9074,30.8912
2018-05-17,185113695151.0,0.0124,17.3661,0.9846,13.1120,10.2276,8.9354,12.1245,0.9981,9.0942,7.4423,6.5326,49.2684,0.9962,40.7520,33.9056,30.8893
2018-05-16,194729991003.0,0.0118,18.2683,1.0000,13.1000,10.2254,8.9354,12.7544,1.0000,9.0938,7.4381,6.5326,51.8278,1.0000,40.7407,33.8782,30.8893
2018-05-15,189057456933.0,0.0121,17.7361,0.9952,13.0793,10.2232,8.9354,12.3828,1.0000,9.0893,7.4340,6.5326,50.3180,0.9990,40.6843,33.8507,30.8893
2018-05-14,184843574481.0,0.0124,17.3408,0.9856,13.0448,10.2179,8.9354,12.1068,1.0000,9.0673,7.4317,6.5326,49.1965,0.9981,40.6562,33.8276,30.8893
2018-05-11,183384922863.0,0.0125,17.2039,0.9836,12.9912,10.2126,8.9354,12.0113,1.0000,9.0603,7.4294,6.5326,48.8082,0.9961,40.6053,33.8045,30.8893
2018-05-10,179441161081.0,0.0128,16.8340,0.9778,12.9912,10.2099,8.9123,11.7530,1.0000,9.0603,7.4293,6.5292,47.7586,0.9894,40.6053,33.7997,30.8861
2018-05-09,175119230361.0,0.0131,16.4285,0.9691,12.9861,10.2072,8.9123,11.4699,0.9971,9.0588,7.4292,6.5292,46.6083,0.9749,40.6053,33.7949,30.8861
2018-05-08,175929592371.0,0.0131,16.5045,0.9720,12.9610,10.2068,8.9123,11.5230,0.9981,9.0518,7.4292,6.5292,46.8240,0.9787,40.4801,33.7928,30.8861
2018-05-07,170878335842.0,0.0134,16.0307,0.9555,12.9106,10.2064,8.9123,11.1921,0.9874,9.0518,7.4292,6.5292,45.4796,0.9516,40.4474,33.7907,30.8861
2018-05-04,171553637517.0,0.0134,16.0940,0.9584,12.8980,10.2035,8.9123,11.2364,0.9903,9.0492,7.4285,6.5292,45.6593,0.9555,40.4306,33.7715,30.8861
2018-05-03,173552530475.0,0.0132,16.2815,0.9671,12.8980,10.2007,8.9067,11.3673,0.9961,9.0492,7.4278,6.5281,46.1913,0.9690,40.4306,33.7522,30.8690
2018-05-02,172336987460.0,0.0133,16.1675,0.9622,12.8656,10.1957,8.9067,11.2877,0.9932,9.0360,7.4243,6.5281,45.8678,0.9631,40.4248,33.7252,30.8690
2018-04-27,167393779199.0,0.0137,15.7038,0.9485,12.8401,10.1906,8.9067,10.9639,0.9767,9.0333,7.4207,6.5281,44.5522,0.9223,40.4022,33.6982,30.8690
2018-04-26,168852430817.0,0.0136,15.8406,0.9524,12.8225,10.1876,8.9067,11.0594,0.9835,9.0309,7.4203,6.5281,44.9404,0.9368,40.3441,33.6919,30.8690
2018-04-25,170689251373.0,0.0135,14.5226,0.9134,12.8102,10.1846,8.9067,11.7036,1.0000,9.0266,7.4198,6.5281,48.3342,0.9942,40.3330,33.6855,30.8690
2018-04-24,168744382549.0,0.0136,14.3571,0.9065,12.8102,10.1771,8.9040,11.5703,1.0000,9.0266,7.4186,6.5198,47.7835,0.9922,40.3330,33.6852,30.8588
2018-04-23,166313296519.0,0.0138,14.1503,0.8986,12.8074,10.1695,8.9040,11.4036,0.9990,9.0157,7.4175,6.5198,47.0951,0.9854,40.3180,33.6849,30.8588
2018-04-20,162450570938.0,0.0141,13.8217,0.8702,12.8048,10.1683,8.9040,11.1387,0.9902,9.0157,7.4147,6.5198,46.0013,0.9678,40.3055,33.6767,30.8588
2018-04-19,163423005350.0,0.0140,13.9044,0.8770,12.7848,10.1670,8.9040,11.2054,0.9941,9.0106,7.4118,6.5198,46.2766,0.9756,40.2885,33.6685,30.8588
2018-04-18,162018377866.0,0.0142,13.7849,0.8710,12.7746,10.1667,8.9040,11.1091,0.9902,9.0068,7.4102,6.5198,45.8789,0.9687,40.2668,33.6597,30.8588
2018-04-17,160505702114.0,0.0143,13.6562,0.8611,12.7746,10.1664,8.9012,11.0054,0.9883,9.0068,7.4086,6.5170,45.4505,0.9599,40.2668,33.6510,30.8561
2018-04-16,160154545243.0,0.0143,13.6263,0.8580,12.7545,10.1656,8.9012,10.9813,0.9853,8.9882,7.4072,6.5170,45.3511,0.9549,40.2361,33.6422,30.8561
2018-04-13,163179896747.0,0.0141,13.8837,0.8765,12.7192,10.1649,8.9012,11.1887,0.9941,8.9856,7.4058,6.5170,46.2078,0.9745,40.1711,33.6333,30.8561
2018-04-12,165665006911.0,0.0139,14.0951,0.8911,12.6688,10.1639,8.9012,11.3591,0.9990,8.9832,7.4037,6.5170,46.9115,0.9843,40.1653,33.6209,30.8561
2018-04-11,163423005350.0,0.0140,13.9044,0.8782,12.5860,10.1629,8.9012,11.2054,0.9961,8.9725,7.4015,6.5170,46.2766,0.9774,40.1427,33.6085,30.8561
2018-04-10,160370641779.0,0.0143,13.6447,0.8623,12.5860,10.1606,8.8984,10.9961,0.9892,8.9725,7.4013,6.5142,45.4123,0.9597,40.1427,33.6059,30.8385
2018-04-09,157912543682.0,0.0145,13.4355,0.8474,12.5757,10.1583,8.8984,10.8276,0.9862,8.9700,7.4010,6.5142,44.7162,0.9409,40.1286,33.6034,30.8385
2018-04-04,160397653846.0,0.0143,13.6470,0.8631,12.5681,10.1572,8.8984,10.9980,0.9901,8.9649,7.4000,6.5142,45.4199,0.9606,40.0750,33.5957,30.8385
2018-04-03,155616517987.0,0.0148,13.2402,0.8343,12.4778,10.1561,8.8984,10.6701,0.9773,8.9592,7.3990,6.5142,44.0661,0.9250,40.0750,33.5881,30.8385
2018-04-02,151213551066.0,0.0152,12.8656,0.8144,12.4751,10.1544,8.8984,10.3682,0.9536,8.9573,7.3953,6.5142,42.8193,0.8825,40.0525,33.5862,30.8385
2018-03-30,153320492292.0,0.0150,13.0448,0.8202,12.4751,10.1527,8.8937,10.5127,0.9644,8.9573,7.3916,6.5103,43.4159,0.9091,40.0525,33.5843,30.8361
2018-03-29,154968228379.0,0.0148,13.1850,0.8279,12.4722,10.1527,8.8937,10.6257,0.9763,8.9519,7.3889,6.5103,43.8825,0.9189,39.9935,33.5772,30.8361
2018-03-28,153968781900.0,0.0149,13.1000,0.8228,12.4714,10.1527,8.8937,10.5572,0.9703,8.9446,7.3862,6.5103,43.5995,0.9149,39.8832,33.5701,30.8361
2018-03-27,162585631273.0,0.0141,13.8331,0.8731,12.4624,10.1527,8.8937,11.1480,0.9950,8.9420,7.3855,6.5103,46.0395,0.9732,39.8720,33.5217,30.8361
2018-03-26,157156205806.0,0.0146,13.3712,0.8423,12.4456,10.1527,8.8937,10.7757,0.9851,8.9361,7.3848,6.5103,44.5021,0.9365,39.8642,33.4734,30.8361
2018-03-23,156669988600.0,0.0147,13.3298,0.8401,12.4456,10.1496,8.8845,10.7424,0.9821,8.9361,7.3848,6.5092,44.3644,0.9335,39.8642,33.4715,30.8161
2018-03-22,161937341665.0,0.0114,15.0964,0.9354,12.4291,10.1465,8.8845,11.2895,0.9980,8.9352,7.3848,6.5092,48.4464,0.9950,39.8494,33.4696,30.8161
2018-03-21,163585077752.0,0.0112,15.2500,0.9423,12.4221,10.1435,8.8845,11.4044,1.0000,8.9268,7.3823,6.5092,48.9394,0.9970,39.8238,33.4539,30.8161
2018-03-20,161289052057.0,0.0114,15.0359,0.9323,12.4131,10.1404,8.8845,11.2443,0.9990,8.9267,7.3799,6.5092,48.2525,0.9960,39.8155,33.4382,30.8161
2018-03-19,159641315970.0,0.0115,14.8823,0.9292,12.4114,10.1374,8.8845,11.1295,0.9980,8.9220,7.3783,6.5092,47.7595,0.9950,39.7591,33.4173,30.8161
2018-03-16,160424665913.0,0.0115,14.9553,0.9301,12.4114,10.1344,8.8804,11.1841,0.9990,8.9220,7.3766,6.5080,47.9939,0.9960,39.7591,33.3963,30.8161
2018-03-15,162261486469.0,0.0113,15.1266,0.9391,12.4102,10.1344,8.8804,11.3121,1.0000,8.9217,7.3763,6.5080,48.5434,0.9970,39.7508,33.3859,30.8161
2018-03-14,156615964466.0,0.0117,14.6003,0.9210,12.4095,10.1344,8.8804,10.9185,0.9960,8.9087,7.3760,6.5080,46.8544,0.9890,39.7478,33.3754,30.8161
2018-03-13,156724012734.0,0.0117,14.6103,0.9229,12.3873,10.1338,8.8804,10.9261,0.9970,8.9085,7.3739,6.5080,46.8868,0.9900,39.6802,33.3657,30.8161
2018-03-12,158236688486.0,0.0116,14.7514,0.9269,12.3782,10.1332,8.8804,11.0315,0.9990,8.9014,7.3718,6.5080,47.3393,0.9960,39.6576,33.3560,30.8161
2018-03-09,159317171166.0,0.0115,14.8521,0.9308,12.3782,10.1311,8.8778,11.1069,1.0000,8.9014,7.3706,6.5080,47.6625,0.9970,39.6576,33.3534,30.8128
2018-03-08,151645744138.0,0.0121,14.1369,0.9056,12.3264,10.1289,8.8778,10.5720,0.9849,8.8822,7.3695,6.5080,45.3675,0.9709,39.6519,33.3507,30.8128
2018-03-07,150052032185.0,0.0123,13.9884,0.8935,12.3138,10.1283,8.8778,10.4609,0.9769,8.8811,7.3687,6.5080,44.8907,0.9588,39.5673,33.3474,30.8128
2018-03-06,151861840674.0,0.0121,14.1571,0.9064,12.3126,10.1277,8.8778,10.5871,0.9859,8.8796,7.3680,6.5080,45.4322,0.9718,39.5572,33.3440,30.8128
2018-03-05,151537695870.0,0.0121,14.1269,0.9053,12.3088,10.1256,8.8778,10.5645,0.9859,8.8716,7.3669,6.5080,45.3352,0.9708,39.5391,33.3440,30.8128
2018-03-02,151240563133.0,0.0122,14.0992,0.9022,12.3088,10.1235,8.8730,10.5438,0.9839,8.8716,7.3658,6.5040,45.2463,0.9688,39.5391,33.3440,30.8126
2018-03-01,149349718443.0,0.0123,13.9229,0.8910,12.2804,10.1228,8.8730,10.4120,0.9748,8.8691,7.3648,6.5040,44.6806,0.9536,39.5168,33.3126,30.8126
2018-02-28,149376730510.0,0.0123,13.9254,0.8929,12.2588,10.1221,8.8730,10.4139,0.9768,8.8634,7.3638,6.5040,44.6887,0.9556,39.5036,33.2812,30.8126
2018-02-27,148566368500.0,0.0124,13.8499,0.8898,12.2458,10.1204,8.8730,10.3574,0.9747,8.8557,7.3638,6.5040,44.4463,0.9515,39.5006,33.2765,30.8126
2018-02-26,149349718443.0,0.0123,13.9229,0.8927,12.2396,10.1187,8.8730,10.4120,0.9767,8.8531,7.3638,6.5040,44.6806,0.9555,39.4789,33.2718,30.8126
2018-02-23,149457766711.0,0.0123,13.9330,0.8936,12.2396,10.1187,8.8723,10.4195,0.9777,8.8531,7.3635,6.5013,44.7129,0.9564,39.4789,33.2616,30.8061
2018-02-22,151321599334.0,0.0122,14.1067,0.9026,12.2210,10.1187,8.8723,10.5494,0.9848,8.8475,7.3632,6.5013,45.2705,0.9696,39.4771,33.2513,30.8061
2018-02-14,145486992862.0,0.0126,13.5628,0.8782,12.2080,10.1103,8.8723,10.1427,0.9675,8.8329,7.3612,6.5013,43.5250,0.9360,39.3981,33.2506,30.8061
2018-02-13,144028341244.0,0.0128,13.4268,0.8648,12.2033,10.1018,8.8723,10.0410,0.9522,8.8329,7.3592,6.5013,43.0886,0.9157,39.3642,33.2498,30.8061
2018-02-12,144082365378.0,0.0128,13.4319,0.8657,12.1964,10.1017,8.8723,10.0448,0.9532,8.8278,7.3582,6.5013,43.1048,0.9166,39.3553,33.2482,30.8061
2018-02-09,139301229519.0,0.0132,12.9861,0.8432,12.1964,10.1017,8.8721,9.7114,0.9216,8.8278,7.3572,6.4974,41.6744,0.8768,39.3553,33.2466,30.8036
2018-02-08,140894941472.0,0.0131,13.1347,0.8481,12.1904,10.0983,8.8721,9.8225,0.9358,8.8276,7.3572,6.4974,42.1512,0.8899,39.2986,33.2430,30.8036
2018-02-07,139031108849.0,0.0132,12.9610,0.8439,12.1796,10.0949,8.8721,9.6926,0.9214,8.8239,7.3571,6.4974,41.5936,0.8755,39.2627,33.2394,30.8036
2018-02-06,139355253653.0,0.0132,12.9912,0.8447,12.1759,10.0936,8.8721,9.7152,0.9234,8.8232,7.3566,6.4974,41.6906,0.8795,39.2627,33.2389,30.8036
2018-02-05,148647404701.0,0.0124,13.8574,0.8926,12.1669,10.0923,8.8721,10.3630,0.9785,8.8159,7.3560,6.4974,44.4705,0.9550,39.2594,33.2385,30.8036
2018-02-02,152267021679.0,0.0121,14.1949,0.9079,12.1669,10.0902,8.8716,10.6154,0.9887,8.8159,7.3550,6.4914,45.5534,0.9754,39.2594,33.2365,30.7799
2018-02-01,150457213190.0,0.0122,14.0261,0.8996,12.1560,10.0881,8.8716,10.4892,0.9836,8.8151,7.3541,6.4914,45.0119,0.9652,39.2509,33.2345,30.7799
2018-01-31,152240009612.0,0.0121,14.1923,0.9077,12.1372,10.0875,8.8716,10.6135,0.9887,8.8061,7.3517,6.4914,45.5453,0.9754,39.2401,33.2345,30.7799
2018-01-30,145000775656.0,0.0127,13.5175,0.8789,12.1176,10.0870,8.8716,10.1088,0.9671,8.8054,7.3494,6.4914,43.3795,0.9363,39.1946,33.2345,30.7799
2018-01-29,147269789284.0,0.0125,13.7290,0.8900,12.1155,10.0857,8.8716,10.2670,0.9794,8.8024,7.3491,6.4914,44.0584,0.9507,39.1837,33.2252,30.7799
2018-01-26,155292373183.0,0.0118,14.4769,0.9187,12.1155,10.0844,8.8660,10.8263,0.9979,8.8024,7.3488,6.4890,46.4585,0.9887,39.1837,33.2159,30.7762
2018-01-25,150106056319.0,0.0123,13.9934,0.9001,12.1057,10.0841,8.8660,10.4647,0.9856,8.8001,7.3488,6.4890,44.9069,0.9670,39.1774,33.2119,30.7762
2018-01-24,151159526932.0,0.0122,14.0916,0.9041,12.0987,10.0838,8.8660,10.5381,0.9876,8.7974,7.3488,6.4890,45.2220,0.9711,39.1575,33.2078,30.7762
2018-01-23,154211890503.0,0.0119,14.3762,0.9133,12.0939,10.0831,8.8660,10.7509,0.9938,8.7618,7.3479,6.4890,46.1352,0.9845,39.1530,33.1961,30.7762
2018-01-22,154833168044.0,0.0119,14.4341,0.9184,12.0822,10.0823,8.8660,10.7943,0.9979,8.7593,7.3470,6.4890,46.3211,0.9886,39.1273,33.1845,30.7762
2018-01-19,153212444024.0,0.0120,14.2830,0.9121,12.0822,10.0802,8.8627,10.6813,0.9938,8.7593,7.3400,6.4790,45.8362,0.9845,39.1273,33.1798,30.7662
2018-01-18,152023913076.0,0.0121,14.1722,0.9110,12.0804,10.0782,8.8627,10.5984,0.9928,8.7506,7.3329,6.4790,45.4806,0.9793,39.1208,33.1752,30.7662
2018-01-17,154671095642.0,0.0119,14.4190,0.9171,12.0773,10.0729,8.8627,10.7830,0.9979,8.7415,7.3318,6.4790,46.2726,0.9886,39.1063,33.1687,30.7662
2018-01-16,157858519548.0,0.0117,14.7161,0.9243,12.0762,10.0676,8.8627,11.0052,1.0000,8.7414,7.3306,6.4790,47.2262,0.9938,39.1048,33.1621,30.7662
2018-01-15,156318831729.0,0.0118,14.5726,0.9211,12.0752,10.0642,8.8627,10.8978,1.0000,8.7365,7.3253,6.4790,46.7655,0.9927,39.0957,33.1606,30.7662
2018-01-12,154265914637.0,0.0119,14.3812,0.9179,12.0752,10.0608,8.8499,10.7547,0.9990,8.7365,7.3201,6.4750,46.1514,0.9896,39.0957,33.1591,30.7651
2018-01-11,152672202684.0,0.0120,14.2326,0.9157,12.0752,10.0607,8.8499,10.6436,0.9979,8.7319,7.3183,6.4750,45.6746,0.9844,39.0957,33.1590,30.7651
2018-01-10,154400974972.0,0.0119,14.3938,0.9188,12.0673,10.0605,8.8499,10.7641,1.0000,8.7314,7.3165,6.4750,46.1918,0.9906,39.0484,33.1589,30.7651
2018-01-09,150673309726.0,0.0122,14.0463,0.9124,12.0561,10.0604,8.8499,10.5043,0.9979,8.7238,7.3161,6.4750,45.0766,0.9802,38.9800,33.1589,30.7651
2018-01-08,145730101465.0,0.0126,13.5855,0.8956,12.0525,10.0602,8.8499,10.1596,0.9875,8.7180,7.3158,6.4750,43.5977,0.9551,38.9474,33.1589,30.7651
2018-01-05,147107716882.0,0.0125,13.7139,0.9028,12.0525,10.0582,8.8459,10.2557,0.9937,8.7180,7.3153,6.4713,44.0099,0.9634,38.9474,33.1534,30.7617
2018-01-04,149754899448.0,0.0123,13.9607,0.9100,12.0451,10.0562,8.8459,10.4402,0.9969,8.7091,7.3148,6.4713,44.8018,0.9770,38.9468,33.1478,30.7617
2018-01-03,143380051636.0,0.0128,13.3664,0.8827,12.0283,10.0524,8.8459,9.9958,0.9707,8.7071,7.3147,6.4713,42.8947,0.9351,38.9355,33.1426,30.7617
2018-01-02,143461087837.0,0.0128,13.3739,0.8836,12.0216,10.0487,8.8459,10.0014,0.9717,8.6958,7.3145,6.4713,42.9189,0.9361,38.8565,33.1375,30.7617
2017-12-29,145324920460.0,0.0127,13.5477,0.8972,12.0148,10.0474,8.8459,10.1314,0.9885,8.6782,7.3120,6.4713,43.4765,0.9570,38.8114,33.1326,30.7617
2017-12-28,143866268842.0,0.0128,13.4117,0.8866,12.0148,10.0461,8.8392,10.0297,0.9758,8.6782,7.3095,6.4657,43.0401,0.9391,38.8114,33.1277,30.7590
2017-12-27,142596701693.0,0.0129,13.2934,0.8833,11.9964,10.0446,8.8392,9.9412,0.9706,8.6679,7.3012,6.4657,42.6603,0.9327,38.7776,33.1253,30.7590
2017-12-26,142650725827.0,0.0129,13.2984,0.8842,11.9746,10.0431,8.8392,9.9450,0.9716,8.6603,7.2929,6.4657,42.6765,0.9337,38.6535,33.1230,30.7590
2017-12-25,145189860125.0,0.0127,13.5351,0.8967,11.9609,10.0391,8.8392,10.1220,0.9874,8.6603,7.2923,6.4657,43.4361,0.9568,38.6386,33.1206,30.7590
2017-12-22,144487546383.0,0.0127,13.4696,0.8903,11.9444,10.0351,8.8392,10.0730,0.9810,8.6552,7.2918,6.4657,43.2260,0.9451,38.5838,33.1181,30.7590
2017-12-21,146324366939.0,0.0126,13.6409,0.8986,11.9444,10.0304,8.8353,10.2011,0.9916,8.6552,7.2916,6.4617,43.7755,0.9599,38.5838,33.1160,30.7537
2017-12-20,146027234202.0,0.0126,13.6132,0.8985,11.9391,10.0258,8.8353,10.1803,0.9915,8.6527,7.2913,6.4617,43.6866,0.9598,38.5705,33.1138,30.7537
2017-12-19,143326027502.0,0.0128,13.3613,0.8889,11.9377,10.0258,8.8353,9.9920,0.9767,8.6491,7.2877,6.4617,42.8785,0.9418,38.5294,33.1138,30.7537
2017-12-18,141543231080.0,0.0130,13.1951,0.8824,11.9175,10.0258,8.8353,9.8677,0.9746,8.6386,7.2841,6.4617,42.3452,0.9280,38.4955,33.1138,30.7537
2017-12-15,141057013874.0,0.0130,13.1498,0.8802,11.9175,10.0192,8.8353,9.8338,0.9724,8.6324,7.2839,6.4617,42.1997,0.9236,38.4955,33.1135,30.7537
2017-12-14,141840363817.0,0.0130,13.2228,0.8864,11.9175,10.0127,8.8316,9.8885,0.9766,8.6324,7.2836,6.4529,42.4341,0.9331,38.4955,33.1132,30.7462
2017-12-13,141705303482.0,0.0130,13.2103,0.8863,11.9108,10.0113,8.8316,9.8790,0.9766,8.6248,7.2825,6.4529,42.3936,0.9320,38.4909,33.1092,30.7462
2017-12-12,138355807174.0,0.0133,12.8980,0.8777,11.9017,10.0098,8.8316,9.6455,0.9543,8.6222,7.2813,6.4529,41.3916,0.9053,38.4729,33.1051,30.7462
2017-12-11,137734529633.0,0.0134,12.8401,0.8775,11.8900,10.0092,8.8316,9.6022,0.9531,8.6172,7.2719,6.4529,41.2057,0.9020,38.4617,33.1040,30.7462
2017-12-08,133115466176.0,0.0138,12.4095,0.8529,11.8663,10.0086,8.8316,9.2802,0.9222,8.6143,7.2625,6.4529,39.8238,0.8571,38.4514,33.1029,30.7462
2017-12-07,130954500816.0,0.0140,12.2080,0.8410,11.8663,10.0069,8.8261,9.1295,0.8986,8.6143,7.2601,6.4518,39.1774,0.8292,38.4514,33.0878,30.7445
2017-12-06,130765416347.0,0.0141,12.1904,0.8387,11.8605,10.0052,8.8261,9.1164,0.8974,8.6120,7.2578,6.4518,39.1208,0.8259,38.3714,33.0728,30.7445
2017-12-05,131359681821.0,0.0140,12.2458,0.8439,11.8604,10.0041,8.8261,9.1578,0.9037,8.6070,7.2522,6.4518,39.2986,0.8374,38.3375,33.0728,30.7445
