date,市值(元),股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值
2019-01-21,1667573219858.3003,0.0436,2.5666,0.4282,3.8190,2.6927,2.1799,0.9051,0.1266,1.8945,1.1706,0.9473,6.5362,0.4663,9.1893,6.7048,5.4675
2019-01-18,1660072890533.6006,0.0438,2.5551,0.4192,3.8166,2.6940,2.1802,0.9010,0.1178,1.8945,1.1727,0.9475,6.5068,0.4576,9.1896,6.7092,5.4696
2019-01-17,1612570804810.5007,0.0451,2.4820,0.3763,3.8166,2.6945,2.1802,0.8752,0.0695,1.8945,1.1728,0.9478,6.3206,0.4057,9.1896,6.7127,5.4696
2019-01-16,1602570365710.9006,0.0454,2.4666,0.3678,3.8190,2.6949,2.1799,0.8698,0.0575,1.8945,1.1735,0.9478,6.2814,0.3976,9.1953,6.7127,5.4675
2019-01-15,1595070036386.2004,0.0456,2.4550,0.3620,3.8190,2.6953,2.1799,0.8657,0.0521,1.8949,1.1749,0.9483,6.2520,0.3918,9.1985,6.7128,5.4675
2019-01-14,1575069158187.0005,0.0462,2.4243,0.3347,3.8190,2.6977,2.1799,0.8549,0.0356,1.8949,1.1755,0.9483,6.1736,0.3732,9.1985,6.7128,5.4675
2019-01-11,1590069816836.4006,0.0458,2.4473,0.3522,3.8166,2.7009,2.1802,0.8630,0.0455,1.9012,1.1760,0.9483,6.2324,0.3853,9.1985,6.7173,5.4696
2019-01-10,1585069597286.6006,0.0459,2.4396,0.3445,3.8166,2.7009,2.1802,0.8603,0.0405,1.9012,1.1764,0.9492,6.2128,0.3788,9.1985,6.7188,5.4696
2019-01-09,1602570365710.9006,0.0454,2.4666,0.3662,3.8190,2.7009,2.1799,0.8698,0.0559,1.9024,1.1768,0.9492,6.2814,0.3959,9.1985,6.7207,5.4675
2019-01-08,1585069597286.6006,0.0459,2.4396,0.3446,3.8190,2.7015,2.1799,0.8603,0.0405,1.9029,1.1772,0.9496,6.2128,0.3790,9.1985,6.7230,5.4675
2019-01-07,1585069597286.6006,0.0459,2.4396,0.3446,3.8190,2.7022,2.1799,0.8603,0.0405,1.9029,1.1772,0.9498,6.2128,0.3790,9.1985,6.7266,5.4675
2019-01-04,1590069816836.4006,0.0458,2.4473,0.3510,3.8166,2.7023,2.1802,0.8630,0.0442,1.9063,1.1773,0.9503,6.2324,0.3840,9.2084,6.7372,5.4696
2019-01-03,1565068719087.4006,0.0465,2.4089,0.3255,3.8166,2.7024,2.1802,0.8494,0.0273,1.9063,1.1775,0.9504,6.1344,0.3656,9.2084,6.7399,5.4696
2019-01-02,1562568609312.5005,0.0466,2.4050,0.3231,3.8190,2.7034,2.1799,0.8481,0.0265,1.9070,1.1775,0.9504,6.1246,0.3608,9.2084,6.7402,5.4675
2018-12-28,1592569926611.3003,0.0457,2.4512,0.3535,3.8166,2.7045,2.1802,0.8644,0.0459,1.9150,1.1783,0.9507,6.2422,0.3861,9.2148,6.7468,5.4696
2018-12-27,1572569048412.1006,0.0463,2.4204,0.3317,3.8166,2.7045,2.1802,0.8535,0.0310,1.9150,1.1784,0.9507,6.1638,0.3681,9.2148,6.7487,5.4696
2018-12-26,1572569048412.1006,0.0463,2.4204,0.3318,3.8190,2.7053,2.1799,0.8535,0.0310,1.9150,1.1789,0.9507,6.1638,0.3682,9.2275,6.7517,5.4675
2018-12-25,1570068938637.2007,0.0463,2.4166,0.3289,3.8190,2.7071,2.1799,0.8521,0.0298,1.9150,1.1798,0.9507,6.1540,0.3666,9.2275,6.7547,5.4675
2018-12-24,1575069158187.0005,0.0462,2.4243,0.3326,3.8190,2.7084,2.1799,0.8549,0.0335,1.9150,1.1802,0.9507,6.1736,0.3711,9.2275,6.7553,5.4675
2018-12-21,1575069158187.0005,0.0462,2.4243,0.3324,3.8166,2.7097,2.1802,0.8549,0.0335,1.9181,1.1821,0.9507,6.1736,0.3708,9.2465,6.7563,5.4696
2018-12-20,1600070255936.0007,0.0455,2.4627,0.3590,3.8166,2.7106,2.1802,0.8684,0.0492,1.9181,1.1824,0.9507,6.2716,0.3888,9.2465,6.7563,5.4696
2018-12-19,1635071792784.6006,0.0445,2.5166,0.3827,3.8190,2.7106,2.1799,0.8874,0.0823,1.9190,1.1827,0.9507,6.4088,0.4166,9.2465,6.7594,5.4675
2018-12-18,1652572561208.9006,0.0440,2.5435,0.4005,3.8190,2.7117,2.1799,0.8969,0.1010,1.9190,1.1832,0.9507,6.4774,0.4373,9.2465,6.7626,5.4675
2018-12-17,1665073110083.4006,0.0437,2.5628,0.4162,3.8190,2.7127,2.1799,0.9037,0.1146,1.9190,1.1835,0.9515,6.5264,0.4555,9.2465,6.7644,5.4675
2018-12-14,1652572561208.9006,0.0440,2.5435,0.4002,3.8166,2.7134,2.1802,0.8969,0.1009,1.9219,1.1849,0.9520,6.4774,0.4370,9.2561,6.7665,5.4696
2018-12-13,1682573878507.7007,0.0432,2.5897,0.4351,3.8166,2.7139,2.1802,0.9132,0.1352,1.9219,1.1855,0.9520,6.5950,0.4706,9.2561,6.7667,5.4696
2018-12-12,1660072890533.6006,0.0438,2.5551,0.4104,3.8190,2.7149,2.1799,0.9010,0.1088,1.9230,1.1856,0.9520,6.5068,0.4489,9.2656,6.7718,5.4675
2018-12-11,1647572341659.1006,0.0442,2.5359,0.3959,3.8190,2.7162,2.1799,0.8942,0.0952,1.9270,1.1862,0.9522,6.4578,0.4319,9.2656,6.7803,5.4675
2018-12-10,1640072012334.4004,0.0444,2.5243,0.3897,3.8190,2.7167,2.1799,0.8901,0.0869,1.9300,1.1867,0.9523,6.4284,0.4233,9.2656,6.7841,5.4675
2018-12-07,1657572780758.7007,0.0439,2.5512,0.4068,3.8248,2.7185,2.1802,0.8996,0.1054,1.9351,1.1881,0.9526,6.4970,0.4427,9.2847,6.7858,5.4696
2018-12-06,1660072890533.6006,0.0438,2.5551,0.4090,3.8248,2.7194,2.1802,0.9010,0.1075,1.9351,1.1885,0.9526,6.5068,0.4475,9.2847,6.7871,5.4696
2018-12-05,1682573878507.7007,0.0432,2.5897,0.4332,3.8248,2.7197,2.1799,0.9132,0.1332,1.9351,1.1891,0.9526,6.5950,0.4688,9.2847,6.7899,5.4675
2018-12-04,1692574317607.3003,0.0430,2.6051,0.4419,3.8248,2.7203,2.1799,0.9186,0.1436,1.9374,1.1897,0.9531,6.6342,0.4758,9.2889,6.7940,5.4675
2018-12-03,1692574317607.3003,0.0430,2.6051,0.4419,3.8248,2.7210,2.1799,0.9186,0.1436,1.9379,1.1906,0.9531,6.6342,0.4758,9.2980,6.7963,5.4675
2018-11-30,1662573000308.5007,0.0438,2.5589,0.4109,3.8248,2.7230,2.1802,0.9024,0.1104,1.9391,1.1916,0.9535,6.5166,0.4494,9.3037,6.8014,5.4696
2018-11-29,1657572780758.7007,0.0439,2.5512,0.4069,3.8248,2.7244,2.1802,0.8996,0.1055,1.9391,1.1917,0.9536,6.4970,0.4429,9.3037,6.8044,5.4696
2018-11-28,1672573439408.1008,0.0435,2.5743,0.4204,3.8280,2.7245,2.1799,0.9078,0.1208,1.9418,1.1917,0.9536,6.5558,0.4588,9.3037,6.8044,5.4675
2018-11-27,1665073110083.4006,0.0437,2.5628,0.4129,3.8280,2.7245,2.1799,0.9037,0.1113,1.9418,1.1928,0.9539,6.5264,0.4522,9.3075,6.8059,5.4675
2018-11-26,1672573439408.1008,0.0435,2.5743,0.4199,3.8280,2.7251,2.1799,0.9078,0.1204,1.9418,1.1939,0.9539,6.5558,0.4584,9.3228,6.8083,5.4675
2018-11-23,1662573000308.5007,0.0438,2.5589,0.4105,3.8280,2.7261,2.1802,0.9024,0.1100,1.9431,1.1941,0.9547,6.5166,0.4489,9.3228,6.8162,5.4696
2018-11-22,1672573439408.1008,0.0435,2.5743,0.4194,3.8280,2.7265,2.1802,0.9078,0.1199,1.9431,1.1942,0.9547,6.5558,0.4578,9.3228,6.8198,5.4696
2018-11-21,1680073768732.8003,0.0433,2.5859,0.4241,3.8326,2.7265,2.1799,0.9119,0.1258,1.9431,1.1942,0.9547,6.5852,0.4621,9.3228,6.8198,5.4675
2018-11-20,1680073768732.8003,0.0433,2.5859,0.4241,3.8330,2.7265,2.1799,0.9119,0.1258,1.9431,1.1942,0.9547,6.5852,0.4621,9.3260,6.8221,5.4675
2018-11-19,1690074207832.4006,0.0430,2.6013,0.4361,3.8330,2.7274,2.1799,0.9173,0.1357,1.9433,1.1950,0.9550,6.6244,0.4700,9.3260,6.8260,5.4675
2018-11-16,1665073110083.4006,0.0437,2.5628,0.4122,3.8370,2.7285,2.1802,0.9037,0.1108,1.9471,1.1963,0.9550,6.5264,0.4514,9.3419,6.8302,5.4696
2018-11-15,1667573219858.3003,0.0436,2.5666,0.4140,3.8370,2.7286,2.1802,0.9051,0.1125,1.9471,1.1967,0.9550,6.5362,0.4520,9.3419,6.8302,5.4696
2018-11-14,1655072670983.8003,0.0440,2.5474,0.4050,3.8370,2.7286,2.1799,0.8983,0.1026,1.9471,1.1967,0.9550,6.4872,0.4402,9.3419,6.8322,5.4675
2018-11-13,1680073768732.8003,0.0433,2.5859,0.4228,3.8406,2.7288,2.1799,0.9119,0.1245,1.9471,1.1967,0.9550,6.5852,0.4609,9.3419,6.8361,5.4675
2018-11-12,1680073768732.8003,0.0433,2.5859,0.4228,3.8411,2.7289,2.1799,0.9119,0.1245,1.9471,1.1967,0.9551,6.5852,0.4609,9.3419,6.8379,5.4675
2018-11-09,1680073768732.8003,0.0433,2.5859,0.4225,3.8446,2.7324,2.1802,0.9119,0.1244,1.9497,1.1978,0.9554,6.5852,0.4605,9.3609,6.8403,5.4696
2018-11-08,1742576513105.3003,0.0418,2.6821,0.4727,3.8446,2.7324,2.1802,0.9458,0.1762,1.9497,1.1986,0.9555,6.8302,0.4975,9.3609,6.8413,5.4696
2018-11-07,1742576513105.3003,0.0418,2.6821,0.4729,3.8494,2.7324,2.1799,0.9458,0.1763,1.9497,1.1989,0.9555,6.8302,0.4977,9.3800,6.8447,5.4675
2018-11-06,1750076842430.0007,0.0416,2.6936,0.4791,3.8494,2.7337,2.1799,0.9498,0.1825,1.9511,1.1992,0.9555,6.8595,0.5027,9.3800,6.8491,5.4675
2018-11-05,1762577391304.5005,0.0413,2.7129,0.4882,3.8494,2.7350,2.1799,0.9566,0.2031,1.9511,1.1992,0.9562,6.9085,0.5114,9.3951,6.8491,5.4675
2018-11-02,1792578708603.3003,0.0406,2.7590,0.5143,3.8446,2.7350,2.1802,0.9729,0.2414,1.9511,1.2009,0.9562,7.0261,0.5370,9.4092,6.8510,5.4696
2018-11-01,1772577830404.1006,0.0410,2.7283,0.4955,3.8446,2.7350,2.1802,0.9621,0.2175,1.9511,1.2015,0.9562,6.9477,0.5194,9.4092,6.8501,5.4696
2018-10-31,1787578489053.5007,0.0407,2.7513,0.5089,3.8494,2.7350,2.1799,0.9702,0.2375,1.9511,1.2016,0.9562,7.0065,0.5325,9.4181,6.8491,5.4675
2018-10-30,1782578269503.7007,0.0408,2.7436,0.5056,3.8494,2.7350,2.1799,0.9675,0.2333,1.9511,1.2017,0.9562,6.9869,0.5279,9.4181,6.8491,5.4675
2018-10-29,1770077720629.2007,0.0411,2.7244,0.4923,3.8494,2.7350,2.1799,0.9607,0.2131,1.9511,1.2018,0.9562,6.9379,0.5176,9.4181,6.8491,5.4675
2018-10-26,1820079916127.201,0.0400,2.8014,0.5287,3.8446,2.7374,2.1802,0.9878,0.2559,1.9511,1.2026,0.9562,7.1339,0.5556,9.4181,6.8510,5.4696
2018-10-25,1810079477027.601,0.0402,2.7860,0.5240,3.8446,2.7363,2.1802,0.9824,0.2506,1.9511,1.2029,0.9562,7.0947,0.5484,9.4181,6.8501,5.4696
2018-10-24,1787578489053.5007,0.0407,2.7513,0.5081,3.8494,2.7357,2.1799,0.9702,0.2367,1.9511,1.2029,0.9562,7.0065,0.5317,9.4181,6.8491,5.4675
2018-10-23,1740076403330.4006,0.0418,2.7139,0.4882,3.8494,2.7357,2.1799,1.0261,0.2896,1.9549,1.2037,0.9562,6.9339,0.5168,9.4181,6.8491,5.4675
2018-10-22,1797578928153.1008,0.0405,2.8036,0.5288,3.8494,2.7374,2.1799,1.0600,0.3343,1.9551,1.2044,0.9562,7.1630,0.5610,9.4194,6.8491,5.4675
2018-10-19,1745076622880.2007,0.0417,2.7217,0.4911,3.8494,2.7385,2.1802,1.0290,0.2939,1.9576,1.2046,0.9562,6.9538,0.5200,9.4372,6.8510,5.4696
2018-10-18,1682573878507.7007,0.0432,2.6242,0.4446,3.8494,2.7385,2.1802,0.9922,0.2589,1.9576,1.2047,0.9562,6.7048,0.4789,9.4372,6.8501,5.4696
2018-10-17,1707574976256.7007,0.0426,2.6632,0.4630,3.8550,2.7392,2.1799,1.0069,0.2698,1.9580,1.2048,0.9562,6.8044,0.4936,9.4372,6.8510,5.4675
2018-10-16,1715075305581.4006,0.0424,2.6749,0.4696,3.8550,2.7401,2.1799,1.0113,0.2735,1.9584,1.2049,0.9562,6.8343,0.4969,9.4437,6.8531,5.4675
2018-10-15,1702574756706.9006,0.0427,2.6554,0.4592,3.8550,2.7403,2.1799,1.0039,0.2669,1.9591,1.2057,0.9562,6.7845,0.4907,9.4437,6.8542,5.4675
2018-10-12,1732576074005.7007,0.0420,2.7022,0.4800,3.8576,2.7411,2.1802,1.0216,0.2819,1.9616,1.2065,0.9562,6.9040,0.5076,9.4558,6.8557,5.4696
2018-10-11,1670073329633.2004,0.0436,2.6047,0.4342,3.8576,2.7411,2.1802,0.9848,0.2531,1.9616,1.2067,0.9562,6.6550,0.4719,9.4558,6.8557,5.4696
2018-10-10,1735076183780.6008,0.0419,2.7061,0.4824,3.8576,2.7411,2.1799,1.0231,0.2842,1.9632,1.2069,0.9562,6.9140,0.5101,9.4562,6.8557,5.4675
2018-10-09,1725075744681.0007,0.0422,2.6905,0.4750,3.8576,2.7411,2.1799,1.0172,0.2784,1.9632,1.2072,0.9562,6.8741,0.5027,9.4680,6.8557,5.4675
2018-10-08,1732576074005.7007,0.0420,2.7022,0.4795,3.8576,2.7411,2.1799,1.0216,0.2813,1.9632,1.2074,0.9562,6.9040,0.5072,9.4753,6.8557,5.4675
2018-09-28,1810079477027.601,0.0402,2.8231,0.5300,3.8576,2.7436,2.1802,1.0673,0.3406,1.9672,1.2086,0.9562,7.2129,0.5676,9.4827,6.8584,5.4696
2018-09-27,1782578269503.7007,0.0408,2.7802,0.5170,3.8576,2.7427,2.1802,1.0511,0.3151,1.9672,1.2091,0.9562,7.1033,0.5443,9.4827,6.8557,5.4696
2018-09-26,1782578269503.7007,0.0408,2.7802,0.5172,3.8612,2.7419,2.1799,1.0511,0.3153,1.9672,1.2091,0.9562,7.1033,0.5445,9.4929,6.8557,5.4675
2018-09-25,1775077940179.0005,0.0410,2.7685,0.5122,3.8621,2.7419,2.1799,1.0467,0.3095,1.9672,1.2092,0.9562,7.0734,0.5370,9.4929,6.8557,5.4675
2018-09-21,1802579147702.901,0.0404,2.8114,0.5256,3.8640,2.7444,2.1802,1.0629,0.3310,1.9694,1.2102,0.9562,7.1830,0.5595,9.5114,6.8611,5.4696
2018-09-20,1712575195806.5005,0.0425,2.6710,0.4659,3.8640,2.7436,2.1802,1.0098,0.2704,1.9694,1.2102,0.9562,6.8243,0.4948,9.5114,6.8584,5.4696
2018-09-19,1695074427382.2007,0.0429,2.6437,0.4541,3.8640,2.7444,2.1802,0.9995,0.2630,1.9694,1.2102,0.9562,6.7546,0.4851,9.5114,6.8611,5.4696
2018-09-18,1672573439408.1008,0.0435,2.6086,0.4359,3.8640,2.7457,2.1802,0.9863,0.2531,1.9694,1.2102,0.9562,6.6649,0.4735,9.5134,6.8627,5.4696
2018-09-17,1652572561208.9006,0.0440,2.5774,0.4185,3.8640,2.7472,2.1802,0.9745,0.2395,1.9694,1.2107,0.9562,6.5852,0.4607,9.5134,6.8627,5.4696
2018-09-14,1662573000308.5007,0.0438,2.5930,0.4279,3.8648,2.7477,2.1802,0.9804,0.2464,1.9713,1.2108,0.9562,6.6251,0.4671,9.5141,6.8678,5.4696
2018-09-13,1660072890533.6006,0.0438,2.5891,0.4231,3.8648,2.7482,2.1802,0.9789,0.2440,1.9713,1.2108,0.9562,6.6151,0.4657,9.5141,6.8701,5.4696
2018-09-12,1635071792784.6006,0.0445,2.5501,0.4059,3.8648,2.7491,2.1799,0.9641,0.2222,1.9734,1.2112,0.9562,6.5155,0.4485,9.5161,6.8721,5.4675
2018-09-11,1645072231884.2007,0.0442,2.5657,0.4125,3.8658,2.7506,2.1799,0.9700,0.2358,1.9734,1.2120,0.9562,6.5553,0.4559,9.5161,6.8763,5.4675
2018-09-10,1655072670983.8003,0.0440,2.5813,0.4187,3.8658,2.7517,2.1799,0.9759,0.2404,1.9734,1.2123,0.9562,6.5952,0.4621,9.5161,6.8828,5.4675
2018-09-07,1665073110083.4006,0.0437,2.5969,0.4266,3.8658,2.7522,2.1802,0.9818,0.2464,1.9752,1.2125,0.9562,6.6350,0.4663,9.5325,6.8872,5.4696
2018-09-06,1667573219858.3003,0.0436,2.6008,0.4301,3.8658,2.7522,2.1802,0.9833,0.2481,1.9752,1.2127,0.9562,6.6450,0.4677,9.5325,6.8873,5.4696
2018-09-05,1677573658957.9006,0.0434,2.6164,0.4365,3.8700,2.7528,2.1799,0.9892,0.2520,1.9773,1.2127,0.9562,6.6848,0.4717,9.5485,6.8880,5.4675
2018-09-04,1732576074005.7007,0.0420,2.7022,0.4746,3.8714,2.7533,2.1799,1.0216,0.2764,1.9787,1.2129,0.9562,6.9040,0.5023,9.5566,6.8900,5.4675
2018-09-03,1720075525131.2007,0.0423,2.6827,0.4663,3.8720,2.7544,2.1799,1.0143,0.2702,1.9787,1.2132,0.9562,6.8542,0.4940,9.5566,6.8900,5.4675
2018-08-31,1720075525131.2007,0.0423,2.6827,0.4659,3.8740,2.7578,2.1802,1.0143,0.2699,1.9832,1.2147,0.9562,6.8542,0.4936,9.5670,6.8948,5.4696
2018-08-30,1707574976256.7007,0.0426,2.6632,0.4574,3.8740,2.7578,2.1802,1.0069,0.2643,1.9832,1.2153,0.9562,6.8044,0.4880,9.5670,6.8948,5.4696
2018-08-29,1725075744681.0007,0.0422,2.6905,0.4688,3.8740,2.7581,2.1799,1.0172,0.2722,1.9832,1.2156,0.9562,6.8741,0.4965,9.5726,6.8964,5.4675
2018-08-28,1737576293555.5007,0.0419,2.7403,0.4903,3.8793,2.7585,2.1799,1.0312,0.2842,1.9852,1.2160,0.9562,7.0614,0.5279,9.5768,6.9002,5.4675
2018-08-27,1727575854455.9006,0.0421,2.7245,0.4808,3.8797,2.7587,2.1799,1.0253,0.2776,1.9852,1.2160,0.9562,7.0208,0.5221,9.5856,6.9002,5.4675
2018-08-24,1700074646932.0005,0.0428,2.6812,0.4642,3.8822,2.7594,2.1802,1.0090,0.2650,1.9873,1.2168,0.9562,6.9090,0.5006,9.5894,6.9039,5.4696
2018-08-23,1672573439408.1008,0.0435,2.6378,0.4458,3.8822,2.7594,2.1802,0.9926,0.2543,1.9873,1.2169,0.9562,6.7972,0.4872,9.5894,6.9024,5.4696
2018-08-22,1675073549183.0007,0.0434,2.6417,0.4481,3.8875,2.7594,2.1799,0.9941,0.2565,1.9885,1.2173,0.9562,6.8074,0.4878,9.5894,6.9039,5.4675
2018-08-21,1680073768732.8003,0.0433,2.6496,0.4497,3.8875,2.7611,2.1799,0.9971,0.2578,1.9890,1.2180,0.9562,6.8277,0.4894,9.5970,6.9072,5.4675
2018-08-20,1665073110083.4006,0.0437,2.6260,0.4402,3.8876,2.7634,2.1799,0.9882,0.2511,1.9892,1.2185,0.9562,6.7667,0.4845,9.6041,6.9109,5.4675
2018-08-17,1630071573234.8003,0.0446,2.5708,0.4150,3.8890,2.7643,2.1802,0.9674,0.2319,1.9919,1.2192,0.9562,6.6245,0.4651,9.6136,6.9150,5.4696
2018-08-16,1650072451434.0005,0.0441,2.6023,0.4297,3.8890,2.7646,2.1802,0.9793,0.2428,1.9919,1.2196,0.9562,6.7058,0.4744,9.6136,6.9158,5.4696
2018-08-15,1642572122109.3008,0.0443,2.5905,0.4245,3.8897,2.7650,2.1799,0.9748,0.2383,1.9919,1.2203,0.9562,6.6753,0.4700,9.6172,6.9167,5.4675
2018-08-14,1670073329633.2004,0.0436,2.6338,0.4427,3.8897,2.7661,2.1799,0.9911,0.2511,1.9953,1.2210,0.9562,6.7871,0.4845,9.6172,6.9177,5.4675
2018-08-13,1667573219858.3003,0.0436,2.6299,0.4415,3.8904,2.7669,2.1799,0.9897,0.2503,1.9963,1.2213,0.9562,6.7769,0.4832,9.6227,6.9184,5.4675
2018-08-10,1712575195806.5005,0.0425,2.7009,0.4671,3.8904,2.7703,2.1802,1.0164,0.2662,1.9989,1.2216,0.9562,6.9598,0.5052,9.6374,6.9268,5.4696
2018-08-09,1732576074005.7007,0.0420,2.7324,0.4806,3.8904,2.7703,2.1802,1.0282,0.2758,1.9989,1.2216,0.9562,7.0411,0.5199,9.6374,6.9267,5.4696
2018-08-08,1712575195806.5005,0.0425,2.7009,0.4675,3.8911,2.7707,2.1799,1.0164,0.2664,1.9989,1.2216,0.9562,6.9598,0.5056,9.6374,6.9229,5.4675
2018-08-07,1745076622880.2007,0.0417,2.7521,0.4903,3.8986,2.7712,2.1799,1.0357,0.2818,1.9994,1.2222,0.9562,7.0919,0.5283,9.6379,6.9229,5.4675
2018-08-06,1722575634906.1006,0.0422,2.7166,0.4729,3.8989,2.7713,2.1799,1.0223,0.2698,2.0022,1.2228,0.9562,7.0004,0.5114,9.6379,6.9229,5.4675
2018-08-03,1707574976256.7007,0.0426,2.6930,0.4651,3.9049,2.7722,2.1802,1.0134,0.2642,2.0033,1.2230,0.9562,6.9395,0.5019,9.6576,6.9268,5.4696
2018-08-02,1685073988282.6006,0.0432,2.6575,0.4520,3.9049,2.7725,2.1802,1.0001,0.2560,2.0033,1.2230,0.9562,6.8480,0.4884,9.6576,6.9267,5.4696
2018-08-01,1720075525131.2007,0.0423,2.7127,0.4708,3.9049,2.7740,2.1799,1.0208,0.2677,2.0033,1.2232,0.9562,6.9903,0.5101,9.6783,6.9268,5.4675
2018-07-31,1752576952204.9006,0.0415,2.7640,0.4944,3.9144,2.7756,2.1799,1.0401,0.2847,2.0050,1.2234,0.9562,7.1224,0.5317,9.6786,6.9268,5.4675
2018-07-30,1737576293555.5007,0.0419,2.7403,0.4828,3.9144,2.7777,2.1799,1.0312,0.2768,2.0073,1.2240,0.9562,7.0614,0.5205,9.6865,6.9268,5.4675
2018-07-27,1712575195806.5005,0.0425,2.7009,0.4663,3.9151,2.7818,2.1802,1.0164,0.2654,2.0097,1.2251,0.9562,6.9598,0.5043,9.6968,6.9286,5.4696
2018-07-26,1727575854455.9006,0.0421,2.7245,0.4735,3.9151,2.7837,2.1802,1.0253,0.2705,2.0097,1.2252,0.9562,7.0208,0.5149,9.6968,6.9269,5.4696
2018-07-25,1730075964230.8003,0.0421,2.7285,0.4758,3.9151,2.7837,2.1799,1.0268,0.2710,2.0097,1.2261,0.9562,7.0309,0.5163,9.6980,6.9268,5.4675
2018-07-24,1732576074005.7007,0.0420,2.7324,0.4775,3.9151,2.7837,2.1799,1.0282,0.2727,2.0111,1.2272,0.9562,7.0411,0.5168,9.6980,6.9268,5.4675
2018-07-23,1732576074005.7007,0.0420,2.7324,0.4775,3.9181,2.7855,2.1799,1.0282,0.2727,2.0139,1.2273,0.9562,7.0411,0.5168,9.6980,6.9268,5.4675
2018-07-20,1695074427382.2007,0.0429,2.6733,0.4572,3.9231,2.7887,2.1802,1.0060,0.2592,2.0168,1.2287,0.9562,6.8887,0.4936,9.6980,6.9286,5.4696
2018-07-19,1587569707061.5005,0.0458,2.5037,0.3788,3.9231,2.7890,2.1802,0.9422,0.1679,2.0168,1.2297,0.9562,6.4518,0.4297,9.6980,6.9302,5.4696
2018-07-18,1600070255936.0007,0.0455,2.5234,0.3889,3.9231,2.7903,2.1799,0.9496,0.1816,2.0184,1.2300,0.9562,6.5026,0.4448,9.6980,6.9316,5.4675
2018-07-17,1592569926611.3003,0.0457,2.5116,0.3802,3.9233,2.7916,2.1799,0.9452,0.1746,2.0184,1.2307,0.9564,6.4721,0.4340,9.7107,6.9353,5.4675
2018-07-16,1700074646932.0005,0.0428,2.6812,0.4588,3.9233,2.7925,2.1799,0.9672,0.2300,2.0200,1.2311,0.9564,6.9090,0.4952,9.7107,6.9397,5.4675
2018-07-13,1745076622880.2007,0.0417,2.7521,0.4837,3.9233,2.7960,2.1802,0.9928,0.2501,2.0208,1.2315,0.9564,7.0919,0.5217,9.7182,6.9424,5.4696
2018-07-12,1742576513105.3003,0.0418,2.7482,0.4826,3.9233,2.7961,2.1802,0.9914,0.2490,2.0208,1.2318,0.9564,7.0817,0.5199,9.7182,6.9424,5.4696
2018-07-11,1682573878507.7007,0.0432,2.6536,0.4485,3.9271,2.7965,2.1799,0.9572,0.2036,2.0234,1.2318,0.9564,6.8379,0.4857,9.7182,6.9421,5.4675
2018-07-10,1692574317607.3003,0.0430,2.6693,0.4547,3.9271,2.7974,2.1799,0.9629,0.2185,2.0286,1.2318,0.9564,6.8785,0.4907,9.7226,6.9424,5.4675
2018-07-09,1702574756706.9006,0.0427,2.6851,0.4588,3.9271,2.7996,2.1799,0.9686,0.2300,2.0286,1.2326,0.9564,6.9192,0.4965,9.7232,6.9453,5.4675
2018-07-06,1615070914585.4006,0.0450,2.5471,0.4031,3.9315,2.8034,2.1802,0.9188,0.1368,2.0326,1.2343,0.9564,6.5635,0.4551,9.7384,6.9484,5.4696
2018-07-05,1602570365710.9006,0.0454,2.5274,0.3892,3.9315,2.8034,2.1802,0.9117,0.1241,2.0326,1.2346,0.9564,6.5127,0.4467,9.7384,6.9486,5.4696
2018-07-04,1580069377736.8003,0.0460,2.4919,0.3744,3.9331,2.8037,2.1799,0.8989,0.1034,2.0326,1.2346,0.9564,6.4213,0.4191,9.7384,6.9507,5.4675
2018-07-03,1580069377736.8003,0.0460,2.4919,0.3744,3.9338,2.8057,2.1799,0.8989,0.1034,2.0360,1.2346,0.9566,6.4213,0.4191,9.7384,6.9574,5.4675
2018-07-02,1555068279987.8003,0.0468,2.4525,0.3517,3.9338,2.8077,2.1799,0.8847,0.0794,2.0371,1.2347,0.9566,6.3197,0.3980,9.7586,6.9670,5.4675
2018-06-29,1637571902559.5005,0.0444,2.5826,0.4146,3.9372,2.8103,2.1802,0.9316,0.1517,2.0407,1.2364,0.9571,6.6550,0.4647,9.7593,6.9746,5.4696
2018-06-28,1605070475485.8003,0.0453,2.5313,0.3896,3.9372,2.8108,2.1802,0.9131,0.1249,2.0407,1.2371,0.9571,6.5229,0.4462,9.7593,6.9746,5.4696
2018-06-27,1642572122109.3008,0.0443,2.5905,0.4204,3.9397,2.8108,2.1799,0.9345,0.1556,2.0414,1.2372,0.9571,6.6753,0.4659,9.7788,6.9763,5.4675
2018-06-26,1682573878507.7007,0.0432,2.6536,0.4452,3.9399,2.8110,2.1799,0.9572,0.2002,2.0414,1.2375,0.9571,6.8379,0.4824,9.7895,6.9785,5.4675
2018-06-25,1725075744681.0007,0.0422,2.7206,0.4659,3.9405,2.8118,2.1799,0.9814,0.2379,2.0444,1.2378,0.9571,7.0106,0.5068,9.7990,6.9789,5.4675
2018-06-22,1765077501079.4006,0.0412,2.7837,0.4899,3.9451,2.8162,2.1802,1.0042,0.2497,2.0457,1.2380,0.9573,7.1732,0.5312,9.8079,6.9790,5.4696
