date,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,市值(元),PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值,PB(不含商誉),PB(不含商誉) 分位点,PB(不含商誉) 80%分位点值,PB(不含商誉) 50%分位点值,PB(不含商誉) 20%分位点值
2017-05-26,15.2436,0.873,14.681,12.5419,10.0545,0.028,1.2726,0.8295,1.2546,0.9002,0.6816,3.9045,0.9542,3.5471,2.7925,2.4394,,16.4612,0.8032,16.4336,13.689,11.9386,7.2632,0.9943,3.8305,3.0218,2.6584
2017-05-25,15.0983,0.8603,14.664,12.5418,10.0545,0.0283,1.2604,0.819,1.2541,0.8978,0.6816,3.8673,0.9473,3.5442,2.7909,2.4394,,16.3043,0.7915,16.4075,13.6873,11.9386,7.194,0.9931,3.8277,3.0175,2.6584
2017-05-24,15.4316,0.883,14.664,12.5417,10.053,0.0277,1.2883,0.8544,1.2541,0.8955,0.6812,3.9527,0.9644,3.5442,2.7893,2.4393,,16.6642,0.8154,16.4336,13.6855,11.9358,7.3528,0.9977,3.8277,3.0132,2.6574
2017-05-23,15.5214,0.8875,14.6639,12.5417,10.053,0.0275,1.2958,0.8749,1.254,0.8954,0.6812,3.9756,0.9701,3.5433,2.7889,2.4393,,16.7611,0.8255,16.4075,13.682,11.9358,7.3955,1.0,3.8264,3.0121,2.6574
2017-05-22,15.4744,0.8862,14.6623,12.5417,10.053,0.0276,1.2918,0.8632,1.2535,0.8953,0.6812,3.9636,0.9678,3.5433,2.7885,2.4393,,16.7104,0.8218,16.4028,13.6784,11.9358,7.3731,1.0,3.8229,3.0111,2.6574
2017-05-19,15.188,0.8711,14.661,12.5396,10.053,0.0281,1.2679,0.8308,1.2517,0.8941,0.6812,3.8903,0.9551,3.5423,2.7861,2.4393,,16.4012,0.7986,16.4028,13.6757,11.9358,7.2367,0.9977,3.8181,3.0061,2.6574
2017-05-18,14.735,0.8157,14.6476,12.5374,10.053,0.029,1.2301,0.7834,1.2513,0.8929,0.6812,3.7742,0.9251,3.542,2.7837,2.4393,,15.912,0.7546,16.4028,13.673,11.9358,7.0209,0.9942,3.8145,3.0011,2.6574
2017-05-17,14.688,0.8097,14.6476,12.5293,10.0435,0.0291,1.2262,0.7809,1.2517,0.8927,0.6805,3.7622,0.9227,3.542,2.7808,2.4383,,15.8612,0.7451,16.4028,13.6717,11.9113,6.9985,0.9942,3.8145,2.9981,2.6561
2017-05-16,15.094,0.8626,14.6387,12.5211,10.0435,0.0283,1.2601,0.821,1.2517,0.8925,0.6805,3.8662,0.9492,3.5408,2.7779,2.4383,,16.2996,0.7933,16.4028,13.6703,11.9113,7.1919,0.9977,3.8129,2.9951,2.6561
2017-05-15,15.0897,0.8624,14.6197,12.5146,10.0435,0.0283,1.2597,0.8197,1.2513,0.8922,0.6805,3.8651,0.9491,3.5329,2.7772,2.4383,,16.295,0.7931,16.4028,13.6695,11.9113,7.1899,0.9977,3.8125,2.9918,2.6561
2017-05-12,15.2778,0.8773,14.6165,12.5081,10.0435,0.028,1.2754,0.8391,1.2498,0.8919,0.6805,3.9132,0.9618,3.5287,2.7766,2.4383,,16.4981,0.8079,16.4028,13.6687,11.9113,7.2795,0.9988,3.8121,2.9884,2.6561
2017-05-11,15.3077,0.8806,14.6139,12.5073,10.0435,0.0279,1.2779,0.8401,1.2493,0.8906,0.6805,3.9209,0.9641,3.5247,2.775,2.4383,,16.5304,0.8088,16.4028,13.6687,11.9113,7.2937,1.0,3.8097,2.9853,2.6561
2017-05-10,15.0214,0.8527,14.6139,12.5064,10.0391,0.0284,1.254,0.8063,1.2493,0.8894,0.6805,3.8476,0.9478,3.5247,2.7734,2.4357,,16.2212,0.7831,16.4028,13.6686,11.898,7.1573,1.0,3.8097,2.9822,2.6555
2017-05-09,15.0855,0.863,14.6095,12.505,10.0391,0.0283,1.2594,0.8188,1.249,0.8889,0.6805,3.4828,0.7712,3.5245,2.771,2.4357,,16.2904,0.7933,16.4028,13.6648,11.898,5.9719,0.9965,3.8075,2.9795,2.6555
2017-05-08,15.2479,0.8779,14.5961,12.5035,10.0391,0.028,1.2729,0.8337,1.2489,0.8885,0.6805,3.5203,0.7977,3.5245,2.7687,2.4357,,16.4658,0.8081,16.4028,13.661,11.898,6.0361,0.9988,3.8073,2.9769,2.6555
2017-05-05,15.4487,0.8847,14.5911,12.5012,10.0391,0.0277,1.2897,0.8568,1.2481,0.8882,0.6805,3.5666,0.8265,3.5245,2.7656,2.4357,,16.6827,0.8172,16.3819,13.6563,11.898,6.1156,1.0,3.807,2.9754,2.6555
2017-05-04,15.0855,0.866,14.588,12.4989,10.0391,0.0283,1.2594,0.8217,1.2468,0.8878,0.6805,3.4828,0.7739,3.5223,2.7625,2.4357,,16.2904,0.796,16.3309,13.6516,11.898,5.9719,1.0,3.8056,2.9739,2.6555
2017-05-03,15.0385,0.8588,14.588,12.4977,10.0375,0.0284,1.2555,0.8145,1.2468,0.8877,0.6803,3.4719,0.7701,3.5245,2.7595,2.4353,,16.2396,0.7911,16.3819,13.6509,11.8951,5.9532,1.0,3.8056,2.9725,2.6539
2017-05-02,14.9231,0.8481,14.5831,12.4965,10.0375,0.0286,1.2458,0.8002,1.2458,0.8876,0.6803,3.4453,0.7652,3.5245,2.7566,2.4353,,16.115,0.7815,16.3819,13.6502,11.8951,5.9076,1.0,3.8025,2.971,2.6539
2017-04-28,14.8209,0.8351,14.5803,12.4944,10.0375,0.0297,1.3616,0.9485,1.2431,0.8866,0.6803,3.5604,0.8199,3.5245,2.7453,2.4353,,16.1296,0.7848,16.3819,13.6481,11.8951,3.9287,0.8713,3.8017,2.9666,2.6539
2017-04-27,14.9882,0.8536,14.5562,12.4923,10.0375,0.0294,1.3769,0.9532,1.2422,0.8855,0.6803,3.6006,0.8454,3.5223,2.7339,2.4353,,16.3117,0.7974,16.3819,13.6461,11.8951,3.9731,0.8923,3.8014,2.9621,2.6539
2017-04-26,15.1027,0.8675,14.5314,12.4903,10.0375,0.0292,1.3875,0.9601,1.2408,0.8855,0.6803,3.6281,0.8628,3.5194,2.7334,2.4353,,16.4363,0.8054,16.3819,13.6446,11.8951,4.0034,0.9109,3.8,2.962,2.6539
2017-04-25,15.0762,0.8662,14.5314,12.4882,10.0335,0.0292,1.385,0.9601,1.2408,0.8855,0.6803,3.6217,0.8603,3.5194,2.7329,2.4346,,16.4075,0.804,16.3819,13.6431,11.8909,3.9964,0.9096,3.8,2.9619,2.6526
2017-04-24,14.5831,0.8049,14.5246,12.484,10.0335,0.0302,1.3397,0.9354,1.2383,0.8855,0.6803,3.5033,0.7908,3.5187,2.7329,2.4346,,15.8708,0.7591,16.3309,13.6427,11.8909,3.8657,0.8508,3.7953,2.959,2.6526
2017-04-21,15.0718,0.8647,14.5211,12.4798,10.0335,0.0292,1.3846,0.9588,1.2379,0.8855,0.6803,3.6207,0.8588,3.5187,2.7328,2.4346,,16.4028,0.8024,16.3309,13.6422,11.8909,3.9952,0.9082,3.7937,2.9562,2.6526
2017-04-20,15.1907,0.8751,14.5126,12.4784,10.0335,0.029,1.3955,0.9623,1.2357,0.8855,0.6803,3.6492,0.8716,3.5146,2.7271,2.4346,,16.5321,0.808,16.3021,13.6419,11.8909,4.0268,0.9152,3.7917,2.9556,2.6526
2017-04-19,15.0718,0.8667,14.5096,12.477,10.0335,0.0292,1.3846,0.9611,1.2272,0.8855,0.6803,3.6207,0.8608,3.5143,2.7213,2.4346,,16.4028,0.8042,16.2727,13.6416,11.8909,3.9952,0.9104,3.7881,2.9551,2.6526
2017-04-18,15.0058,0.8607,14.5096,12.4765,10.0139,0.0293,1.3786,0.9599,1.2272,0.8827,0.6802,3.6048,0.8524,3.5143,2.72,2.434,,16.3309,0.8028,16.2727,13.6394,11.8878,3.9777,0.8996,3.7881,2.9542,2.6525
2017-04-17,14.6095,0.8132,14.4862,12.4759,10.0139,0.0301,1.3421,0.9433,1.2268,0.8799,0.6802,3.5096,0.7967,3.5119,2.7186,2.434,,15.8996,0.7671,16.2633,13.6371,11.8878,3.8727,0.8582,3.7848,2.9532,2.6525
2017-04-14,14.3717,0.7893,14.4834,12.4758,10.0139,0.0306,1.3203,0.9207,1.2228,0.8793,0.6802,3.4525,0.7763,3.5119,2.7169,2.434,,15.6408,0.7467,16.2633,13.6366,11.8878,3.8097,0.8166,3.7848,2.9511,2.6525
2017-04-13,14.5126,0.8033,14.4834,12.4757,10.0139,0.0303,1.3332,0.9348,1.221,0.8787,0.6802,3.4863,0.7867,3.5119,2.7151,2.434,,15.7942,0.7607,16.2633,13.6361,11.8878,3.847,0.8412,3.7821,2.9489,2.6525
2017-04-12,14.2661,0.7817,14.4675,12.4738,10.0139,0.0309,1.3106,0.911,1.2205,0.8781,0.6802,3.4271,0.7699,3.5119,2.7129,2.434,,15.5258,0.7355,16.2633,13.6361,11.8878,3.7816,0.7972,3.782,2.9484,2.6525
2017-04-11,14.2661,0.7827,14.4834,12.4718,10.0072,0.0309,1.3106,0.9121,1.2205,0.8776,0.6801,3.4271,0.7708,3.5143,2.7107,2.434,,15.5258,0.7363,16.2727,13.6361,11.8784,3.7816,0.7981,3.7821,2.9479,2.6524
2017-04-10,14.4862,0.8014,14.4834,12.467,10.0072,0.0304,1.3308,0.9322,1.2192,0.8768,0.6801,3.48,0.78,3.5143,2.7102,2.434,,15.7654,0.7598,16.2727,13.6319,11.8784,3.84,0.8371,3.7821,2.9473,2.6524
2017-04-07,14.8165,0.8405,14.4675,12.4621,10.0072,0.0297,1.3612,0.956,1.2192,0.8761,0.6801,3.5593,0.825,3.5143,2.7097,2.434,,16.1248,0.7893,16.2727,13.6277,11.8784,3.9275,0.8774,3.782,2.9467,2.6524
2017-04-06,14.9221,0.8534,14.4573,12.4609,10.0072,0.0295,1.3709,0.9571,1.2135,0.8759,0.6801,3.5847,0.8391,3.5119,2.7077,2.434,,16.2398,0.7962,16.2727,13.6272,11.8784,3.9556,0.8927,3.7785,2.9456,2.6524
2017-04-05,14.6139,0.815,14.4541,12.4597,10.0072,0.0301,1.3426,0.9463,1.2094,0.8758,0.6801,3.5107,0.7995,3.5107,2.7057,2.434,,15.9044,0.7697,16.2727,13.6267,11.8784,3.8739,0.8604,3.7777,2.9445,2.6524
2017-03-31,14.6623,0.822,14.4541,12.4476,9.9975,0.03,1.347,0.951,1.2094,0.8752,0.68,3.5223,0.8065,3.5119,2.7033,2.434,,15.9571,0.7754,16.3021,13.6252,11.8523,3.8867,0.8662,3.7777,2.943,2.6517
2017-03-30,14.7703,0.8361,14.4517,12.4355,9.9975,0.0239,1.4835,0.9821,1.2081,0.8747,0.68,3.6689,0.8864,3.5099,2.7009,2.434,,15.5588,0.744,16.3021,13.6236,11.8523,4.0022,0.9103,3.7773,2.9415,2.6517
2017-03-29,15.069,0.8647,14.416,12.4311,9.9975,0.0234,1.5135,0.9868,1.2072,0.8742,0.68,3.7431,0.9162,3.509,2.7004,2.434,,15.8734,0.7665,16.3021,13.6231,11.8523,4.0831,0.9246,3.7765,2.941,2.6517
2017-03-28,15.1197,0.8681,14.4139,12.4267,9.9975,0.0234,1.5186,0.9892,1.2059,0.8737,0.68,3.7557,0.9233,3.5032,2.7,2.434,,15.9268,0.7734,16.3021,13.6226,11.8523,4.0968,0.9269,3.7751,2.9405,2.6517
2017-03-27,15.2088,0.8739,14.4013,12.42,9.9975,0.0232,1.5276,0.9928,1.2014,0.8734,0.68,3.7778,0.9304,3.4968,2.6978,2.434,,16.0207,0.7779,16.3021,13.6209,11.8523,4.121,0.9328,3.7749,2.9403,2.6517
2017-03-24,15.5517,0.8834,14.4013,12.4134,9.9936,0.0227,1.562,1.0,1.2014,0.8731,0.6795,3.863,0.9495,3.4968,2.6955,2.432,,16.3819,0.8005,16.3819,13.6192,11.8481,4.2139,0.9555,3.7749,2.9402,2.6513
2017-03-23,15.476,0.8833,14.3864,12.4122,9.9936,0.0228,1.5544,1.0,1.2014,0.8728,0.6795,3.8442,0.9471,3.4966,2.6954,2.432,,16.3021,0.8002,16.3021,13.6183,11.8481,4.1934,0.9543,3.7737,2.9373,2.6513
2017-03-22,15.3023,0.8795,14.3628,12.4109,9.9936,0.0231,1.537,0.9988,1.201,0.8725,0.6795,3.801,0.9386,3.4915,2.6953,2.432,,16.1192,0.7904,16.2727,13.6175,11.8481,4.1463,0.9458,3.7737,2.9343,2.6513
2017-03-21,15.28,0.8794,14.3626,12.4105,9.9936,0.0231,1.5347,0.9988,1.1992,0.8722,0.6795,3.7955,0.9373,3.491,2.695,2.432,,16.0957,0.7877,16.2727,13.6127,11.8481,4.1403,0.9445,3.7725,2.9302,2.6513
2017-03-20,14.9104,0.8575,14.3342,12.4101,9.9936,0.0237,1.4976,0.994,1.1987,0.8719,0.6795,3.7037,0.9155,3.4877,2.6946,2.432,,15.7064,0.7645,16.2727,13.6078,11.8481,4.0401,0.9263,3.7725,2.9261,2.6513
2017-03-17,14.8792,0.8561,14.3342,12.4082,9.9865,0.0237,1.4945,0.994,1.1987,0.8716,0.6794,3.6959,0.9093,3.4877,2.6915,2.4314,,15.6735,0.763,16.4336,13.5968,11.8415,4.0317,0.9262,3.7725,2.9249,2.6504
2017-03-16,15.1331,0.8753,14.3193,12.4063,9.9865,0.0233,1.52,0.9964,1.1846,0.8713,0.6794,3.759,0.9298,3.4866,2.6884,2.4314,,15.9409,0.7785,16.4336,13.5859,11.8415,4.1005,0.9334,3.7682,2.9237,2.6504
2017-03-15,15.329,0.8812,14.3184,12.4022,9.9865,0.023,1.5396,1.0,1.1689,0.8712,0.6794,3.8077,0.9394,3.4844,2.6884,2.4314,,16.1473,0.7903,16.4336,13.5853,11.8415,4.1536,0.9467,3.7501,2.9193,2.6504
2017-03-14,15.1509,0.8774,14.2962,12.398,9.9865,0.0233,1.5217,0.9988,1.1604,0.871,0.6794,3.7634,0.9333,3.4835,2.6884,2.4314,,15.9597,0.7803,16.4336,13.5847,11.8415,4.1053,0.9369,3.7487,2.9149,2.6504
2017-03-13,15.0974,0.8748,14.2646,12.3929,9.9865,0.0234,1.5164,0.9988,1.16,0.8693,0.6794,3.7501,0.9307,3.4833,2.6884,2.4314,,15.9034,0.7776,16.4336,13.5821,11.8415,4.0908,0.9356,3.7487,2.914,2.6504
2017-03-10,15.2399,0.8796,14.2646,12.3878,9.9799,0.0232,1.5307,1.0,1.16,0.8675,0.6794,3.7855,0.9367,3.4833,2.6884,2.4303,,16.0535,0.7835,16.4596,13.5795,11.8409,4.1294,0.944,3.7487,2.9131,2.6499
2017-03-09,14.661,0.8368,14.2646,12.3859,9.9799,0.0241,1.4725,0.9951,1.1571,0.8667,0.6794,3.6417,0.8831,3.4822,2.6883,2.4303,,15.4436,0.7442,16.4596,13.5795,11.8409,3.9725,0.9135,3.7481,2.9129,2.6499
2017-03-08,14.8213,0.8561,14.2638,12.384,9.9799,0.0238,1.4886,1.0,1.1462,0.8658,0.6794,3.6815,0.9085,3.4822,2.6882,2.4303,,15.6125,0.761,16.4596,13.5795,11.8409,4.016,0.928,3.7399,2.9128,2.6499
2017-03-07,14.7011,0.8462,14.2173,12.3674,9.9799,0.024,1.4766,0.9976,1.1438,0.8653,0.6794,3.6517,0.8913,3.4652,2.6874,2.4303,,15.4859,0.7485,16.4596,13.5725,11.8409,3.9834,0.9182,3.7389,2.9126,2.6499
2017-03-06,14.6476,0.8386,14.2149,12.3508,9.9799,0.0241,1.4712,0.9976,1.1429,0.8649,0.6794,3.6384,0.8826,3.4631,2.6866,2.4303,,15.4296,0.7445,16.4596,13.5654,11.8409,3.9689,0.9132,3.7376,2.9125,2.6499
2017-03-03,14.1266,0.7907,14.2149,12.3496,9.9772,0.025,1.4189,0.989,1.1429,0.8643,0.6792,3.509,0.8176,3.4631,2.6858,2.4278,,14.8807,0.661,16.464,13.5639,11.8321,3.8277,0.8507,3.7376,2.912,2.6472
2017-03-02,14.0241,0.7843,14.2149,12.3484,9.9772,0.0252,1.4086,0.9877,1.1416,0.8637,0.6792,3.4835,0.8076,3.4512,2.6849,2.4278,,14.7728,0.6446,16.464,13.5624,11.8321,3.8,0.8333,3.7305,2.9116,2.6472
2017-03-01,14.2646,0.8037,14.2149,12.3473,9.9772,0.0248,1.4327,0.9914,1.1341,0.8636,0.6792,3.5433,0.8344,3.4434,2.6836,2.4278,,15.0261,0.681,16.464,13.5571,11.8321,3.8651,0.8773,3.73,2.9104,2.6472
2017-02-28,14.1889,0.7973,14.2074,12.3461,9.9772,0.0249,1.4251,0.9914,1.1263,0.8634,0.6792,3.5245,0.8268,3.436,2.6823,2.4278,,14.9464,0.6744,16.464,13.5518,11.8321,3.8446,0.8649,3.7252,2.9091,2.6472
2017-02-27,14.0776,0.7897,14.2074,12.3438,9.9772,0.0251,1.4139,0.9914,1.1258,0.8629,0.6792,3.4968,0.818,3.4313,2.6819,2.4278,,14.8291,0.6531,16.464,13.5454,11.8321,3.8145,0.8487,3.7173,2.9035,2.6472
2017-02-24,14.416,0.8165,14.2149,12.3415,9.967,0.0245,1.4479,0.9951,1.1258,0.8625,0.6785,3.5809,0.8571,3.4313,2.6816,2.4273,,15.1856,0.7069,16.5345,13.539,11.8283,3.9062,0.8916,3.7173,2.8978,2.646
2017-02-23,14.7411,0.8496,14.2074,12.336,9.967,0.024,1.4806,1.0,1.1221,0.862,0.6785,3.6616,0.8989,3.4279,2.6815,2.4273,,15.5281,0.7534,16.5345,13.539,11.8283,3.9943,0.926,3.7137,2.896,2.646
2017-02-22,14.7189,0.8481,14.2,12.3306,9.967,0.024,1.4784,1.0,1.1188,0.8616,0.6785,3.6561,0.8951,3.4211,2.6814,2.4273,,15.5046,0.7519,16.5345,13.539,11.8283,3.9882,0.9222,3.7034,2.8942,2.646
2017-02-21,14.4517,0.8195,14.1813,12.3299,9.967,0.0244,1.4515,0.9988,1.1178,0.8608,0.6785,3.5897,0.8628,3.4194,2.6812,2.4273,,15.2232,0.7169,16.5345,13.5374,11.8283,3.9158,0.8999,3.7033,2.8918,2.646
2017-02-20,14.5096,0.8255,14.1702,12.3292,9.967,0.0243,1.4573,1.0,1.1168,0.8601,0.6785,3.6041,0.8713,3.4158,2.681,2.4273,,15.2841,0.7228,16.5345,13.5358,11.8283,3.9315,0.9035,3.7005,2.8894,2.646
2017-02-17,14.3626,0.8154,14.1702,12.3285,9.9572,0.0246,1.4426,1.0,1.1168,0.8592,0.6773,3.5676,0.8575,3.4158,2.6782,2.4272,,15.1293,0.7014,16.6179,13.5346,11.8033,3.8917,0.8947,3.7005,2.8894,2.6455
2017-02-16,14.2646,0.8102,14.1467,12.3279,9.9572,0.0248,1.4327,1.0,1.1166,0.8583,0.6773,3.5433,0.8412,3.4147,2.6753,2.4272,,15.0261,0.6861,16.6179,13.5334,11.8033,3.8651,0.8846,3.6993,2.8894,2.6455
2017-02-15,13.8326,0.7863,14.1353,12.3153,9.9572,0.0255,1.3893,0.9988,1.1125,0.8582,0.6773,3.436,0.8087,3.4091,2.6746,2.4272,,14.5711,0.6422,16.6179,13.5287,11.8033,3.7481,0.8161,3.6961,2.8888,2.6455
2017-02-14,13.6678,0.7687,14.1353,12.3026,9.9572,0.0258,1.3728,0.9975,1.1113,0.8581,0.6773,3.395,0.7973,3.4091,2.6739,2.4272,,14.3975,0.6343,16.6179,13.5241,11.8033,3.7034,0.806,3.6956,2.8883,2.6455
2017-02-13,13.7658,0.7796,14.1353,12.2988,9.9572,0.0257,1.3826,0.9988,1.1073,0.8578,0.6773,3.4194,0.8045,3.4091,2.6733,2.4272,,14.5007,0.6401,16.6179,13.5129,11.8033,3.73,0.8107,3.6933,2.8831,2.6455
2017-02-10,13.414,0.7357,14.1467,12.295,9.9534,0.0263,1.3473,0.9925,1.1073,0.8575,0.6771,3.332,0.7818,3.4091,2.6728,2.426,,14.1301,0.6097,16.6242,13.5018,11.7991,3.6347,0.7843,3.6933,2.878,2.6403
2017-02-09,13.3695,0.7266,14.1467,12.2909,9.9534,0.0264,1.3428,0.99,1.107,0.8574,0.6771,3.3209,0.779,3.4091,2.6728,2.426,,14.0832,0.6055,16.6242,13.5006,11.7991,3.6226,0.7828,3.6933,2.8774,2.6403
2017-02-08,13.3071,0.715,14.1467,12.2867,9.9534,0.0265,1.3366,0.9838,1.1061,0.8572,0.6771,3.3054,0.7688,3.4091,2.6728,2.426,,14.0175,0.5975,16.6242,13.4994,11.7991,3.6057,0.7763,3.6933,2.8768,2.6403
2017-02-07,13.2047,0.6896,14.1467,12.2771,9.9534,0.0267,1.3263,0.975,1.1051,0.8569,0.6771,3.28,0.7597,3.4091,2.672,2.426,,13.9096,0.5845,16.6242,13.4981,11.7991,3.5779,0.766,3.6933,2.8755,2.6403
2017-02-06,13.3561,0.7231,14.1467,12.2674,9.9534,0.0264,1.3415,0.99,1.1041,0.8565,0.6771,3.3176,0.7769,3.4091,2.6712,2.426,,14.0691,0.604,16.6242,13.4968,11.7991,3.619,0.7807,3.6933,2.8743,2.6403
2017-02-03,13.316,0.7177,14.1702,12.2627,9.95,0.0265,1.3375,0.9862,1.1041,0.8563,0.6767,3.3076,0.7716,3.4091,2.6711,2.4256,,14.0269,0.5985,16.634,13.4953,11.784,3.6081,0.7779,3.6956,2.8736,2.6403
2017-01-26,13.316,0.7186,14.1702,12.258,9.95,0.0265,1.3375,0.9874,1.0981,0.856,0.6767,3.3076,0.7726,3.4091,2.671,2.4256,,14.0269,0.5992,16.634,13.4939,11.784,3.6081,0.7789,3.6956,2.873,2.6403
2017-01-25,13.0933,0.6692,14.1702,12.248,9.95,0.027,1.3151,0.9723,1.0975,0.8558,0.6767,3.2523,0.7585,3.4091,2.6706,2.4256,,13.7923,0.5686,16.634,13.4908,11.784,3.5478,0.7635,3.6956,2.8726,2.6403
2017-01-24,12.9597,0.6285,14.1702,12.238,9.95,0.0272,1.3017,0.9484,1.0969,0.8557,0.6767,3.2191,0.7431,3.4091,2.6701,2.4256,,13.6516,0.5403,16.634,13.4877,11.784,3.5116,0.7481,3.6956,2.8722,2.6403
2017-01-23,12.8974,0.6091,14.1702,12.2282,9.95,0.0274,1.2954,0.9369,1.0964,0.8553,0.6767,3.2037,0.7364,3.4091,2.6697,2.4256,,13.5859,0.5208,16.634,13.4861,11.784,3.4947,0.744,3.6956,2.8717,2.6403
2017-01-20,13.0132,0.6452,14.1813,12.2185,9.9481,0.0271,1.307,0.9596,1.0964,0.8549,0.6766,3.2324,0.7525,3.4147,2.6693,2.4253,,13.7079,0.5568,16.6474,13.4844,11.7823,3.5261,0.7563,3.6961,2.8711,2.6402
2017-01-19,12.8128,0.6005,14.1813,12.2162,9.9481,0.0276,1.2869,0.9229,1.0961,0.8548,0.6766,3.1826,0.7269,3.4147,2.6693,2.4253,,13.4968,0.5044,16.6474,13.4833,11.7823,3.4718,0.7332,3.6961,2.8695,2.6402
2017-01-18,12.9776,0.6342,14.1813,12.214,9.9481,0.0272,1.3035,0.9557,1.0955,0.8548,0.6766,3.2236,0.7506,3.4147,2.6693,2.4253,,13.6703,0.5443,16.6474,13.4821,11.7823,3.5164,0.7532,3.6961,2.8678,2.6402
2017-01-17,12.8751,0.6084,14.1813,12.2134,9.9481,0.0274,1.2932,0.9366,1.0946,0.8547,0.6766,3.1981,0.7364,3.4147,2.6691,2.4253,,13.5624,0.5158,16.6474,13.4783,11.7823,3.4886,0.7414,3.6961,2.8674,2.6402
2017-01-16,12.5812,0.5635,14.1813,12.2127,9.9481,0.0281,1.2637,0.8997,1.0937,0.8545,0.6766,3.1251,0.7018,3.4147,2.669,2.4253,,13.2528,0.4454,16.6474,13.4745,11.7823,3.409,0.7107,3.6961,2.867,2.6402
2017-01-13,12.648,0.5731,14.2,12.2123,9.9481,0.0281,1.2704,0.9047,1.0937,0.8544,0.6763,3.1417,0.7128,3.4158,2.6683,2.4251,,13.3232,0.4587,16.6749,13.4783,11.7705,3.4271,0.7154,3.6993,2.8663,2.6369
2017-01-12,12.5589,0.5585,14.2,12.2119,9.9481,0.0281,1.2614,0.8982,1.0928,0.8543,0.6763,3.1196,0.6997,3.4158,2.6676,2.4251,,13.2294,0.4402,16.6749,13.4821,11.7705,3.403,0.7074,3.6993,2.8656,2.6369
2017-01-11,12.9508,0.6229,14.2,12.2096,9.9481,0.0277,1.3008,0.9478,1.0919,0.8528,0.6763,3.2169,0.7427,3.4158,2.6671,2.4251,,13.6422,0.5338,16.6749,13.4833,11.7705,3.5092,0.7478,3.6993,2.8656,2.6369
2017-01-10,12.9954,0.6378,14.2,12.2072,9.9481,0.0272,1.3053,0.9592,1.0913,0.8513,0.6763,3.228,0.75,3.4158,2.6667,2.4251,,13.6891,0.5472,16.6749,13.4821,11.7705,3.5212,0.7526,3.6993,2.8656,2.6369
2017-01-09,13.0265,0.645,14.2,12.2026,9.9481,0.0271,1.3084,0.9617,1.0909,0.8512,0.6763,3.2357,0.751,3.4158,2.6657,2.4251,,13.7219,0.553,16.6749,13.4783,11.7705,3.5297,0.7561,3.6993,2.8656,2.6369
2017-01-06,13.0889,0.6611,14.2074,12.198,9.939,0.027,1.3146,0.9719,1.0909,0.851,0.6741,3.2512,0.7545,3.4211,2.6647,2.4247,,13.7876,0.5601,16.6881,13.4745,11.7574,3.5466,0.7596,3.7005,2.8656,2.6352
2017-01-05,13.2225,0.6914,14.2074,12.1957,9.939,0.0267,1.3281,0.9808,1.0857,0.8509,0.6741,3.2844,0.7593,3.4211,2.6646,2.4247,,13.9284,0.5813,16.6881,13.474,11.7574,3.5828,0.7657,3.7005,2.8655,2.6352
2017-01-04,13.2848,0.7064,14.2074,12.1934,9.939,0.0266,1.3343,0.9872,1.0857,0.8507,0.6741,3.2999,0.7654,3.4211,2.6645,2.4247,,13.994,0.5872,16.6881,13.4735,11.7574,3.5997,0.7718,3.7005,2.8654,2.6352
2017-01-03,12.9686,0.6316,14.2074,12.1841,9.939,0.0272,1.3026,0.9576,1.0854,0.8505,0.6741,3.2214,0.7484,3.4211,2.6644,2.4247,,13.661,0.5417,16.6881,13.4731,11.7574,3.514,0.7535,3.7005,2.8647,2.6352
2016-12-30,12.4798,0.5463,14.2074,12.1748,9.939,0.0283,1.2535,0.8907,1.0836,0.8504,0.6741,3.0999,0.6954,3.4211,2.6642,2.4247,,13.1461,0.4319,16.6881,13.4727,11.7574,3.3815,0.7005,3.7005,2.864,2.6352
2016-12-29,12.4134,0.5354,14.2149,12.1745,9.9288,0.0284,1.2468,0.8816,1.0836,0.8502,0.673,3.0834,0.686,3.4279,2.6625,2.4237,,13.0761,0.4234,16.7101,13.4731,11.7574,3.3635,0.6937,3.7033,2.8629,2.6337
2016-12-28,12.4355,0.5374,14.2149,12.1742,9.9288,0.0284,1.249,0.8853,1.0822,0.8501,0.673,3.0889,0.6894,3.4279,2.6608,2.4237,,13.0994,0.4278,16.7101,13.4735,11.7574,3.3695,0.6959,3.7033,2.8617,2.6337
2016-12-27,12.5374,0.5561,14.2149,12.1722,9.9288,0.0282,1.2593,0.9019,1.0809,0.8499,0.673,3.1142,0.7019,3.4279,2.6607,2.4237,,13.2067,0.4374,16.7101,13.474,11.7574,3.3971,0.7084,3.7033,2.8616,2.6337
2016-12-26,12.5419,0.5594,14.2149,12.1702,9.9288,0.0282,1.2597,0.9031,1.0795,0.8498,0.673,3.1153,0.7028,3.4279,2.6606,2.4237,,13.2114,0.4393,16.7101,13.4745,11.7574,3.3983,0.7106,3.7033,2.8615,2.6337
