date,市值(元),PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,股息率
2024-03-27,217766460004.47,1.1020,0.3783,1.8746,1.2958,0.9560,8.2818,0.3076,13.8818,9.8447,7.8254,1.9380,0.0905,3.7334,3.0027,2.1646,0.0258
2024-03-26,214556558732.1,1.0857,0.3664,1.8746,1.2958,0.9559,8.1597,0.2878,13.8818,9.8447,7.8254,1.9094,0.0694,3.7334,3.0027,2.1654,0.0262
2024-03-25,214894443076.56,1.0874,0.3691,1.8746,1.2958,0.9555,8.1726,0.2909,13.8818,9.8447,7.8254,1.9124,0.0729,3.7334,3.0027,2.1662,0.0261
2024-03-22,214781814961.74,1.0868,0.3680,1.8746,1.2958,0.9543,8.1683,0.2903,13.8818,9.8435,7.8254,1.9114,0.0716,3.7334,3.0024,2.1667,0.0261
2024-03-21,213542905698.72,1.0806,0.3642,1.8746,1.2958,0.9543,8.1212,0.2772,13.8818,9.8447,7.8254,1.9004,0.0624,3.7334,3.0027,2.1745,0.0263
2024-03-20,215401269593.25,1.0900,0.3704,1.8746,1.2958,0.9541,8.1918,0.2922,13.8818,9.8447,7.8254,1.9169,0.0751,3.7334,3.0027,2.1767,0.0261
2024-03-19,215570211765.48,1.0908,0.3708,1.8746,1.2958,0.9530,8.1983,0.2935,13.8818,9.8447,7.8254,1.9184,0.0756,3.7334,3.0027,2.1787,0.0260
2024-03-18,215682839880.3,1.0914,0.3733,1.8746,1.2958,0.9520,8.2026,0.2942,13.8818,9.8435,7.8254,1.9194,0.0764,3.7334,3.0024,2.1790,0.0260
2024-03-15,218611170865.62,1.1062,0.3808,1.8746,1.2958,0.9515,8.3139,0.3083,13.8818,9.8435,7.8254,1.9455,0.0940,3.7334,3.0024,2.1796,0.0257
2024-03-14,222722097056.55,1.1270,0.3922,1.8746,1.2958,0.9510,8.4703,0.3360,13.8818,9.8435,7.8254,1.9821,0.1168,3.7334,3.0024,2.1817,0.0252
2024-03-13,222327898654.68,1.1250,0.3913,1.8746,1.2958,0.9510,8.4553,0.3338,13.8818,9.8435,7.8254,1.9786,0.1151,3.7334,3.0024,2.1842,0.0253
2024-03-12,221088989391.66,1.1188,0.3878,1.8746,1.2958,0.9496,8.4081,0.3267,13.8818,9.8435,7.8254,1.9676,0.1107,3.7334,3.0024,2.1926,0.0254
2024-03-11,227902990338.27,1.1532,0.4128,1.8746,1.2958,0.9491,8.6673,0.3636,13.8818,9.8435,7.8254,2.0282,0.1471,3.7334,3.0024,2.1960,0.0246
2024-03-08,230718693208.77,1.1675,0.4251,1.8746,1.2958,0.9484,8.7744,0.3773,13.8818,9.8435,7.8254,2.0533,0.1612,3.7334,3.0024,2.2011,0.0243
2024-03-07,230606065093.95,1.1669,0.4238,1.8746,1.2958,0.9478,8.7701,0.3773,13.8818,9.8435,7.8254,2.0523,0.1603,3.7334,3.0024,2.2076,0.0243
2024-03-06,225931998328.92,1.1433,0.4049,1.8746,1.2958,0.9475,8.5923,0.3540,13.8818,9.8435,7.8254,2.0107,0.1304,3.7334,3.0024,2.2130,0.0248
2024-03-05,226382510788.2,1.1455,0.4071,1.8746,1.2958,0.9469,8.6095,0.3562,13.8818,9.8435,7.8254,2.0147,0.1318,3.7334,3.0024,2.2149,0.0248
2024-03-04,225650428041.87,1.1418,0.4040,1.8746,1.2958,0.9452,8.5816,0.3527,13.8818,9.8435,7.8254,2.0082,0.1291,3.7334,3.0024,2.2151,0.0249
2024-03-01,225312543697.41,1.1401,0.4027,1.8746,1.2958,0.9452,8.5688,0.3513,13.8818,9.8435,7.8254,2.0051,0.1260,3.7334,3.0024,2.2160,0.0249
2024-02-29,219906394186.05,1.1128,0.3882,1.8746,1.2958,0.9449,8.3632,0.3188,13.8818,9.8435,7.8254,1.9570,0.1014,3.7334,3.0024,2.2193,0.0255
2024-02-28,218498542750.8,1.1057,0.3853,1.8746,1.2958,0.9449,8.3096,0.3076,13.8818,9.8447,7.8254,1.9445,0.0936,3.7334,3.0027,2.2205,0.0257
2024-02-27,218949055210.08,1.1079,0.3862,1.8746,1.2958,0.9447,8.3268,0.3120,13.8818,9.8447,7.8254,1.9485,0.0940,3.7334,3.0027,2.2219,0.0256
2024-02-26,218949055210.08,1.1079,0.3866,1.8746,1.2958,0.9444,8.3268,0.3120,13.8818,9.8447,7.8254,1.9485,0.0940,3.7334,3.0027,2.2261,0.0256
2024-02-23,214669186846.92,1.0863,0.3759,1.8746,1.2958,0.9443,8.1640,0.2881,13.8818,9.8435,7.8254,1.9104,0.0698,3.7334,3.0024,2.2272,0.0262
2024-02-22,215570211765.48,1.0908,0.3783,1.8746,1.2958,0.9443,8.1983,0.2931,13.8818,9.8447,7.8254,1.9184,0.0751,3.7334,3.0027,2.2360,0.0260
2024-02-21,213261335411.67,1.0792,0.3713,1.8746,1.2958,0.9441,8.1105,0.2750,13.8818,9.8447,7.8254,1.8979,0.0611,3.7334,3.0027,2.2394,0.0263
2024-02-20,213768161928.36,1.0817,0.3739,1.8746,1.2958,0.9438,8.1297,0.2786,13.8818,9.8447,7.8254,1.9024,0.0633,3.7334,3.0027,2.2418,0.0263
2024-02-19,208249384302.18,1.0538,0.3537,1.8746,1.2958,0.9436,7.9199,0.2280,13.8818,9.8533,7.8254,1.8533,0.0475,3.7334,3.0030,2.2495,0.0270
2024-02-08,203519003479.74,1.0299,0.3247,1.8743,1.2947,0.9413,7.7400,0.1823,13.8728,9.8533,7.8312,1.8112,0.0403,3.7292,3.0031,2.2541,0.0552
2024-02-07,207235731268.8,1.0487,0.3475,1.8743,1.2947,0.9404,7.8813,0.2117,13.8728,9.8533,7.8312,1.8443,0.0460,3.7292,3.0031,2.2546,0.0542
2024-02-06,202167466101.9,1.0230,0.3104,1.8743,1.2951,0.9404,7.6886,0.1719,13.8728,9.8560,7.8312,1.7992,0.0386,3.7292,3.0040,2.2591,0.0555
2024-02-05,203181119135.28,1.0281,0.3206,1.8743,1.2955,0.9404,7.7271,0.1785,13.8728,9.8586,7.8319,1.8082,0.0395,3.7292,3.0049,2.2599,0.0553
2024-02-02,200478044379.6,1.0145,0.2988,1.8743,1.2956,0.9404,7.6243,0.1606,13.8728,9.8597,7.8354,1.7841,0.0351,3.7292,3.0049,2.2655,0.0560
2024-02-01,198675994542.48,1.0053,0.2836,1.8743,1.2958,0.9404,7.5558,0.1506,13.8728,9.8607,7.8365,1.7681,0.0312,3.7292,3.0049,2.2674,0.0565
2024-01-31,198507052370.25,1.0045,0.2828,1.8746,1.2958,0.9404,7.5493,0.1502,13.8818,9.8611,7.8365,1.7666,0.0307,3.7334,3.0053,2.2674,0.0566
2024-01-30,197943911796.15,1.0016,0.2789,1.8746,1.2958,0.9404,7.5279,0.1454,13.8818,9.8611,7.8383,1.7616,0.0303,3.7334,3.0053,2.2687,0.0567
2024-01-29,197437085279.46,0.9991,0.2767,1.8746,1.2958,0.9403,7.5087,0.1405,13.8818,9.8611,7.8387,1.7571,0.0294,3.7334,3.0053,2.2706,0.0569
2024-01-26,189553117242.06,0.9592,0.2221,1.8743,1.2958,0.9399,7.2088,0.0838,13.8728,9.8607,7.8395,1.6869,0.0219,3.7292,3.0049,2.2751,0.0592
2024-01-25,189553117242.06,0.9592,0.2222,1.8746,1.2958,0.9398,7.2088,0.0839,13.8818,9.8611,7.8395,1.6869,0.0220,3.7334,3.0053,2.2751,0.0592
2024-01-24,189496803184.65,0.9589,0.2222,1.8746,1.2958,0.9397,7.2067,0.0834,13.8818,9.8611,7.8402,1.6864,0.0211,3.7334,3.0053,2.2751,0.0592
2024-01-23,185554819165.95,0.9390,0.1968,1.8746,1.2958,0.9394,7.0568,0.0593,13.8818,9.8611,7.8410,1.6513,0.0132,3.7334,3.0053,2.2755,0.0605
2024-01-22,185836389453.0,0.9404,0.2025,1.8746,1.2958,0.9394,7.0675,0.0619,13.8818,9.8611,7.8412,1.6538,0.0149,3.7334,3.0053,2.2768,0.0604
2024-01-19,188933662610.55,0.9560,0.2182,1.8743,1.2958,0.9394,7.1853,0.0790,13.8728,9.8607,7.8448,1.6814,0.0184,3.7292,3.0049,2.2815,0.0594
2024-01-18,189440489127.24,0.9586,0.2222,1.8746,1.2958,0.9392,7.2045,0.0812,13.8818,9.8611,7.8448,1.6859,0.0193,3.7334,3.0053,2.2815,0.0593
2024-01-17,189609431299.47,0.9595,0.2227,1.8746,1.2958,0.9392,7.2110,0.0817,13.8818,9.8611,7.8463,1.6874,0.0198,3.7334,3.0053,2.2815,0.0592
2024-01-16,192087249825.51,0.9720,0.2429,1.8746,1.2958,0.9392,7.3052,0.0975,13.8818,9.8611,7.8523,1.7095,0.0242,3.7334,3.0053,2.2816,0.0585
2024-01-15,190566770275.44,0.9643,0.2306,1.8746,1.2958,0.9390,7.2474,0.0870,13.8818,9.8611,7.8571,1.6959,0.0215,3.7334,3.0053,2.2869,0.0589
2024-01-12,189327861012.42,0.9580,0.2234,1.8743,1.2958,0.9390,7.2003,0.0808,13.8728,9.8607,7.8575,1.6849,0.0189,3.7292,3.0049,2.2887,0.0593
2024-01-11,189158918840.19,0.9572,0.2222,1.8746,1.2958,0.9389,7.1938,0.0799,13.8818,9.8611,7.8575,1.6834,0.0184,3.7334,3.0053,2.2887,0.0594
2024-01-10,189609431299.47,0.9595,0.2240,1.8746,1.2958,0.9379,7.2110,0.0808,13.8818,9.8611,7.8635,1.6874,0.0189,3.7334,3.0053,2.2892,0.0592
2024-01-09,188595778266.09,0.9543,0.2196,1.8746,1.2958,0.9375,7.1724,0.0769,13.8818,9.8611,7.8635,1.6784,0.0180,3.7334,3.0053,2.2893,0.0595
2024-01-08,185273248878.9,0.9375,0.2003,1.8746,1.2958,0.9374,7.0461,0.0580,13.8818,9.8611,7.8635,1.6488,0.0127,3.7334,3.0053,2.2898,0.0606
2024-01-05,185723761338.18,0.9398,0.2054,1.8743,1.2958,0.9374,7.0632,0.0610,13.8728,9.8607,7.8704,1.6528,0.0140,3.7292,3.0049,2.2962,0.0605
2024-01-04,179923413424.95,0.9105,0.1651,1.8746,1.2958,0.9372,6.8426,0.0312,13.8818,9.8611,7.8704,1.6012,0.0018,3.7334,3.0053,2.2962,0.0624
2024-01-03,179078702563.8,0.9062,0.1607,1.8746,1.2958,0.9372,6.8105,0.0272,13.8818,9.8611,7.8708,1.5937,0.0013,3.7334,3.0053,2.2970,0.0627
2024-01-02,180373925884.23,0.9127,0.1691,1.8746,1.2958,0.9372,6.8597,0.0325,13.8818,9.8619,7.8755,1.6052,0.0018,3.7334,3.0057,2.2974,0.0622
2023-12-29,181162322687.97,0.9167,0.1734,1.8743,1.2958,0.9372,6.8897,0.0356,13.8728,9.8700,7.8776,1.6122,0.0026,3.7292,3.0072,2.2978,0.0310
2023-12-28,181950719491.71,0.9207,0.1765,1.8746,1.2958,0.9372,6.9197,0.0365,13.8818,9.8721,7.8776,1.6193,0.0026,3.7334,3.0080,2.2978,0.0309
2023-12-27,180486553999.05,0.9133,0.1713,1.8746,1.2958,0.9372,6.8640,0.0334,13.8818,9.8755,7.8818,1.6062,0.0022,3.7334,3.0087,2.2982,0.0311
2023-12-26,178909760391.57,0.9053,0.1616,1.8746,1.2958,0.9372,6.8040,0.0264,13.8818,9.8780,7.8831,1.5922,0.0009,3.7334,3.0088,2.2983,0.0314
2023-12-25,179923413424.95,0.9105,0.1673,1.8746,1.2958,0.9372,6.8426,0.0303,13.8818,9.8803,7.8834,1.6012,0.0009,3.7334,3.0094,2.3007,0.0312
2023-12-22,180430239941.64,0.9130,0.1716,1.8743,1.2958,0.9372,6.8619,0.0316,13.8728,9.8833,7.8868,1.6057,0.0009,3.7292,3.0110,2.3014,0.0311
2023-12-21,177332966784.09,0.8973,0.1511,1.8746,1.2958,0.9372,6.7441,0.0220,13.8818,9.8849,7.8868,1.5782,0.0004,3.7334,3.0117,2.3014,0.0317
2023-12-20,173447296822.8,0.8777,0.1366,1.8746,1.2958,0.9372,6.5963,0.0119,13.8818,9.8849,7.8868,1.5436,0.0000,3.7334,3.0117,2.3027,0.0324
2023-12-19,186681100314.15,0.9447,0.2126,1.8746,1.2958,0.9372,7.0996,0.0606,13.8818,9.8865,7.8897,1.6613,0.0105,3.7334,3.0125,2.3043,0.0301
2023-12-18,186793728428.97,0.9452,0.2134,1.8746,1.2958,0.9370,7.1039,0.0610,13.8818,9.8915,7.8902,1.6623,0.0105,3.7334,3.0133,2.3074,0.0301
2023-12-15,186399530027.1,0.9432,0.2103,1.8743,1.2958,0.9370,7.0889,0.0588,13.8728,9.8971,7.8914,1.6588,0.0097,3.7292,3.0140,2.3093,0.0301
2023-12-14,186624786256.74,0.9444,0.2126,1.8746,1.2958,0.9370,7.0975,0.0593,13.8818,9.8973,7.8914,1.6608,0.0097,3.7334,3.0144,2.3093,0.0301
2023-12-13,185611133223.36,0.9392,0.2051,1.8746,1.2958,0.9367,7.0589,0.0545,13.8818,9.8995,7.8937,1.6518,0.0083,3.7334,3.0154,2.3096,0.0302
2023-12-12,187413183060.48,0.9484,0.2156,1.8746,1.2958,0.9367,7.1274,0.0615,13.8818,9.9085,7.8938,1.6679,0.0092,3.7334,3.0161,2.3097,0.0300
2023-12-11,184935364534.44,0.9358,0.1985,1.8746,1.2958,0.9367,7.0332,0.0487,13.8818,9.9158,7.8946,1.6458,0.0053,3.7334,3.0173,2.3112,0.0304
2023-12-08,185160620764.08,0.9370,0.2015,1.8743,1.2958,0.9367,7.0418,0.0509,13.8728,9.9176,7.8978,1.6478,0.0061,3.7292,3.0195,2.3129,0.0303
2023-12-07,184822736419.62,0.9352,0.1981,1.8746,1.2958,0.9361,7.0289,0.0474,13.8818,9.9176,7.8978,1.6448,0.0048,3.7334,3.0196,2.3129,0.0304
2023-12-06,182570174123.22,0.9238,0.1827,1.8746,1.2958,0.9361,6.9433,0.0351,13.8818,9.9187,7.8984,1.6248,0.0000,3.7334,3.0200,2.3130,0.0307
2023-12-05,182851744410.27,0.9253,0.1845,1.8746,1.2958,0.9361,6.9540,0.0373,13.8818,9.9199,7.8986,1.6273,0.0000,3.7334,3.0206,2.3136,0.0307
2023-12-04,184710108304.8,0.9347,0.1959,1.8746,1.2958,0.9361,7.0246,0.0461,13.8818,9.9204,7.8988,1.6438,0.0035,3.7334,3.0213,2.3148,0.0304
2023-12-01,183020686582.5,0.9261,0.1866,1.8743,1.2958,0.9361,6.9604,0.0373,13.8728,9.9200,7.9004,1.6288,0.0000,3.7292,3.0208,2.3149,0.0307
2023-11-30,185554819165.95,0.9390,0.2047,1.8746,1.2958,0.9361,7.0568,0.0509,13.8818,9.9204,7.9004,1.6513,0.0048,3.7334,3.0213,2.3149,0.0303
2023-11-29,185160620764.08,0.9370,0.2020,1.8746,1.2958,0.9361,7.0418,0.0487,13.8818,9.9204,7.9005,1.6478,0.0040,3.7334,3.0213,2.3163,0.0303
2023-11-28,185216934821.49,0.9372,0.2029,1.8746,1.2958,0.9355,7.0439,0.0492,13.8818,9.9204,7.9061,1.6483,0.0040,3.7334,3.0213,2.3163,0.0303
2023-11-27,184541166132.57,0.9338,0.1954,1.8746,1.2958,0.9355,7.0182,0.0444,13.8818,9.9204,7.9069,1.6423,0.0018,3.7334,3.0213,2.3193,0.0304
2023-11-24,185836389453.0,0.9404,0.2094,1.8743,1.2958,0.9355,7.0675,0.0509,13.8728,9.9200,7.9111,1.6538,0.0040,3.7292,3.0208,2.3199,0.0302
2023-11-23,185611133223.36,0.9392,0.2064,1.8746,1.2958,0.9350,7.0589,0.0496,13.8818,9.9204,7.9111,1.6518,0.0035,3.7334,3.0213,2.3199,0.0302
2023-11-22,184428538017.75,0.9333,0.1963,1.8746,1.2958,0.9350,7.0139,0.0439,13.8818,9.9204,7.9119,1.6413,0.0013,3.7334,3.0213,2.3200,0.0304
2023-11-21,185104306706.67,0.9367,0.2025,1.8746,1.2958,0.9350,7.0396,0.0461,13.8818,9.9204,7.9141,1.6473,0.0026,3.7334,3.0213,2.3218,0.0303
2023-11-20,184653794247.39,0.9344,0.1981,1.8746,1.2958,0.9349,7.0225,0.0444,13.8818,9.9204,7.9143,1.6433,0.0018,3.7334,3.0213,2.3262,0.0304
2023-11-17,183020686582.5,0.9261,0.1910,1.8743,1.2958,0.9349,6.9604,0.0373,13.8728,9.9200,7.9163,1.6288,0.0000,3.7292,3.0208,2.3274,0.0307
2023-11-16,183640141214.01,0.9293,0.1941,1.8746,1.2958,0.9349,6.9839,0.0391,13.8818,9.9204,7.9163,1.6343,0.0004,3.7334,3.0213,2.3274,0.0306
2023-11-15,184991678591.85,0.9361,0.2025,1.8746,1.2958,0.9349,7.0353,0.0444,13.8818,9.9204,7.9171,1.6463,0.0009,3.7334,3.0213,2.3277,0.0303
2023-11-14,184597480189.98,0.9341,0.1985,1.8746,1.2958,0.9347,7.0204,0.0430,13.8818,9.9204,7.9188,1.6428,0.0004,3.7334,3.0213,2.3283,0.0304
2023-11-13,183414884984.37,0.9281,0.1937,1.8746,1.2958,0.9347,6.9754,0.0378,13.8818,9.9204,7.9188,1.6323,0.0000,3.7334,3.0213,2.3293,0.0306
2023-11-10,188539464208.68,0.9541,0.2199,1.8743,1.2958,0.9347,7.1703,0.0584,13.8728,9.9200,7.9199,1.6779,0.0000,3.7292,3.0208,2.3312,0.0298
2023-11-09,189778373471.7,0.9603,0.2257,1.8746,1.2958,0.9347,7.2174,0.0637,13.8818,9.9204,7.9199,1.6889,0.0009,3.7334,3.0213,2.3312,0.0296
2023-11-08,189609431299.47,0.9595,0.2249,1.8746,1.2958,0.9346,7.2110,0.0624,13.8818,9.9204,7.9213,1.6874,0.0004,3.7334,3.0213,2.3315,0.0296
2023-11-07,190285199988.39,0.9629,0.2288,1.8746,1.2958,0.9340,7.2367,0.0654,13.8818,9.9204,7.9280,1.6934,0.0004,3.7334,3.0213,2.3318,0.0295
2023-11-06,191918307653.28,0.9712,0.2420,1.8746,1.2958,0.9330,7.2988,0.0755,13.8818,9.9204,7.9284,1.7080,0.0022,3.7334,3.0213,2.3320,0.0293
2023-11-03,191524109251.41,0.9692,0.2397,1.8743,1.2958,0.9313,7.2838,0.0729,13.8728,9.9200,7.9326,1.7044,0.0013,3.7292,3.0208,2.3323,0.0293
2023-11-02,191636737366.23,0.9697,0.2398,1.8746,1.2958,0.9307,7.2881,0.0733,13.8818,9.9204,7.9326,1.7054,0.0013,3.7334,3.0213,2.3323,0.0293
2023-11-01,190566770275.44,0.9643,0.2323,1.8746,1.2958,0.9302,7.2474,0.0659,13.8818,9.9204,7.9338,1.6959,0.0004,3.7334,3.0213,2.3365,0.0295
2023-10-31,191073596792.13,0.9669,0.2363,1.8746,1.2958,0.9301,7.2666,0.0694,13.8818,9.9204,7.9346,1.7004,0.0004,3.7334,3.0213,2.3381,0.0294
2023-10-30,191749365481.05,0.9877,0.2648,1.8746,1.2958,0.9298,7.4572,0.0988,13.8818,9.9204,7.9363,1.8209,0.0101,3.7334,3.0213,2.3389,0.0293
2023-10-27,192706704457.02,0.9926,0.2695,1.8743,1.2958,0.9295,7.4944,0.1093,13.8728,9.9200,7.9392,1.8300,0.0110,3.7292,3.0208,2.3411,0.0291
2023-10-26,188032637691.99,0.9686,0.2398,1.8746,1.2958,0.9287,7.3126,0.0755,13.8818,9.9204,7.9392,1.7856,0.0057,3.7334,3.0213,2.3411,0.0299
2023-10-25,188595778266.09,0.9715,0.2433,1.8746,1.2958,0.9287,7.3345,0.0769,13.8818,9.9223,7.9395,1.7910,0.0061,3.7334,3.0219,2.3412,0.0298
2023-10-24,188933662610.55,0.9732,0.2459,1.8746,1.2958,0.9285,7.3477,0.0773,13.8818,9.9223,7.9403,1.7942,0.0061,3.7334,3.0222,2.3443,0.0297
2023-10-23,188370522036.45,0.9703,0.2429,1.8746,1.2958,0.9277,7.3258,0.0764,13.8818,9.9223,7.9407,1.7888,0.0057,3.7334,3.0222,2.3449,0.0298
2023-10-20,189102604782.78,0.9741,0.2476,1.8743,1.2958,0.9277,7.3542,0.0777,13.8728,9.9208,7.9434,1.7958,0.0057,3.7292,3.0223,2.3466,0.0297
2023-10-19,189834687529.11,0.9779,0.2530,1.8746,1.2958,0.9276,7.3827,0.0830,13.8818,9.9223,7.9434,1.8027,0.0066,3.7334,3.0226,2.3466,0.0296
2023-10-18,193664043432.99,0.9976,0.2749,1.8746,1.2958,0.9259,7.5316,0.1146,13.8818,9.9223,7.9438,1.8391,0.0101,3.7334,3.0226,2.3473,0.0290
2023-10-17,195916605729.39,1.0092,0.2907,1.8746,1.2958,0.9255,7.6192,0.1256,13.8818,9.9223,7.9454,1.8605,0.0127,3.7334,3.0226,2.3473,0.0287
2023-10-16,194734010523.78,1.0031,0.2815,1.8746,1.2958,0.9253,7.5733,0.1212,13.8818,9.9223,7.9456,1.8493,0.0114,3.7334,3.0226,2.3475,0.0288
2023-10-13,196029233844.21,1.0098,0.2924,1.8743,1.2958,0.9243,7.6236,0.1260,13.8728,9.9208,7.9476,1.8616,0.0127,3.7292,3.0233,2.3518,0.0286
2023-10-12,198000225853.56,1.0199,0.3043,1.8746,1.2958,0.9242,7.7003,0.1388,13.8818,9.9223,7.9476,1.8803,0.0176,3.7334,3.0245,2.3518,0.0284
2023-10-11,197493399336.87,1.0173,0.3030,1.8746,1.2958,0.9233,7.6806,0.1344,13.8818,9.9223,7.9499,1.8755,0.0158,3.7334,3.0245,2.3522,0.0284
2023-10-10,198507052370.25,1.0225,0.3092,1.8746,1.2958,0.9225,7.7200,0.1419,13.8818,9.9223,7.9538,1.8851,0.0184,3.7334,3.0245,2.3533,0.0283
2023-10-09,206109450120.6,1.0617,0.3606,1.8746,1.2958,0.9223,8.0156,0.2134,13.8818,9.9223,7.9554,1.9573,0.0597,3.7334,3.0245,2.3565,0.0272
2023-09-28,204420028398.3,1.0530,0.3538,1.8743,1.2958,0.9223,7.9499,0.1989,13.8728,9.9208,7.9567,1.9413,0.0500,3.7292,3.0233,2.3592,0.0275
2023-09-27,205546309546.5,1.0588,0.3586,1.8743,1.2958,0.9214,7.9937,0.2081,13.8728,9.9208,7.9588,1.9519,0.0553,3.7292,3.0233,2.3597,0.0273
2023-09-26,205827879833.55,1.0602,0.3600,1.8743,1.2958,0.9203,8.0047,0.2094,13.8728,9.9208,7.9588,1.9546,0.0558,3.7292,3.0233,2.3599,0.0273
2023-09-25,206391020407.65,1.0631,0.3626,1.8743,1.2958,0.9200,8.0266,0.2133,13.8728,9.9238,7.9588,1.9600,0.0606,3.7292,3.0257,2.3603,0.0272
2023-09-22,206728904752.11,1.0649,0.3646,1.8743,1.2956,0.9171,8.0397,0.2159,13.8728,9.9223,7.9588,1.9632,0.0623,3.7292,3.0245,2.3603,0.0272
2023-09-21,203519003479.74,1.0483,0.3486,1.8743,1.2958,0.9171,7.9149,0.1870,13.8728,9.9238,7.9588,1.9327,0.0435,3.7292,3.0257,2.3607,0.0276
2023-09-20,206109450120.6,1.0617,0.3619,1.8746,1.2958,0.9170,8.0156,0.2117,13.8818,9.9278,7.9588,1.9573,0.0580,3.7334,3.0261,2.3607,0.0272
2023-09-19,203293747250.1,1.0472,0.3462,1.8746,1.2958,0.9170,7.9061,0.1841,13.8818,9.9318,7.9588,1.9306,0.0417,3.7334,3.0264,2.3616,0.0276
2023-09-18,203575317537.15,1.0486,0.3489,1.8746,1.2958,0.9170,7.9171,0.1872,13.8818,9.9318,7.9591,1.9332,0.0439,3.7334,3.0264,2.3629,0.0276
2023-09-15,202505350446.36,1.0431,0.3443,1.8746,1.2958,0.9166,7.8755,0.1735,13.8818,9.9278,7.9600,1.9231,0.0373,3.7334,3.0261,2.3649,0.0277
2023-09-14,204307400283.48,1.0524,0.3546,1.8746,1.2958,0.9166,7.9456,0.1960,13.8818,9.9318,7.9617,1.9402,0.0470,3.7334,3.0264,2.3651,0.0275
2023-09-13,204251086226.07,1.0521,0.3543,1.8746,1.2963,0.9166,7.9434,0.1947,13.8818,9.9323,7.9639,1.9396,0.0466,3.7334,3.0280,2.3701,0.0275
2023-09-12,205827879833.55,1.0602,0.3609,1.8746,1.2963,0.9165,8.0047,0.2070,13.8818,9.9323,7.9641,1.9546,0.0532,3.7334,3.0280,2.3701,0.0273
2023-09-11,203969515939.02,1.0507,0.3525,1.8746,1.2963,0.9146,7.9324,0.1899,13.8818,9.9323,7.9641,1.9370,0.0448,3.7334,3.0280,2.3711,0.0275
2023-09-08,203068491020.46,1.0460,0.3475,1.8746,1.2958,0.9145,7.8974,0.1801,13.8818,9.9318,7.9645,1.9284,0.0395,3.7334,3.0264,2.3732,0.0276
2023-09-07,206053136063.19,1.0614,0.3613,1.8746,1.2963,0.9145,8.0135,0.2075,13.8818,9.9323,7.9665,1.9568,0.0536,3.7334,3.0280,2.3740,0.0272
2023-09-06,206841532866.93,1.0655,0.3640,1.8746,1.2963,0.9129,8.0441,0.2136,13.8818,9.9323,7.9665,1.9642,0.0589,3.7334,3.0280,2.3743,0.0271
2023-09-05,208136756187.36,1.0721,0.3697,1.8746,1.2963,0.9126,8.0945,0.2220,13.8818,9.9323,7.9665,1.9765,0.0637,3.7334,3.0280,2.3760,0.0270
2023-09-04,209544607622.61,1.0794,0.3719,1.8746,1.2963,0.9124,8.1492,0.2374,13.8818,9.9323,7.9665,1.9899,0.0686,3.7334,3.0280,2.3792,0.0268
2023-09-01,206616276637.29,1.0643,0.3642,1.8746,1.2958,0.9120,8.0354,0.2105,13.8818,9.9318,7.9665,1.9621,0.0571,3.7334,3.0264,2.3808,0.0272
2023-08-31,201548011470.39,1.0382,0.3415,1.8746,1.2963,0.9120,7.8383,0.1648,13.8818,9.9323,7.9665,1.9140,0.0325,3.7334,3.0280,2.3819,0.0279
2023-08-30,197774969623.92,1.0392,0.3446,1.8746,1.2963,0.9117,8.0355,0.2101,13.8818,9.9323,7.9669,2.0531,0.1068,3.7334,3.0280,2.3821,0.0569
2023-08-29,195916605729.39,1.0295,0.3323,1.8746,1.2963,0.9117,7.9600,0.1974,13.8818,9.9323,7.9669,2.0339,0.0967,3.7334,3.0280,2.3840,0.0574
2023-08-28,194452440236.73,1.0218,0.3182,1.8746,1.2963,0.9112,7.9005,0.1824,13.8818,9.9323,7.9688,2.0187,0.0826,3.7334,3.0280,2.3844,0.0578
2023-08-25,195128208925.65,1.0253,0.3238,1.8746,1.2958,0.9102,7.9280,0.1876,13.8818,9.9318,7.9714,2.0257,0.0896,3.7334,3.0264,2.3844,0.0576
2023-08-24,195803977614.57,1.0289,0.3314,1.8746,1.2963,0.9102,7.9554,0.1947,13.8818,9.9323,7.9732,2.0327,0.0954,3.7334,3.0280,2.3852,0.0574
2023-08-23,192763018514.43,1.0129,0.3090,1.8746,1.2963,0.9097,7.8319,0.1635,13.8818,9.9323,7.9785,2.0011,0.0730,3.7334,3.0280,2.3852,0.0583
2023-08-22,194283498064.5,1.0209,0.3182,1.8746,1.2963,0.9097,7.8937,0.1780,13.8818,9.9323,7.9819,2.0169,0.0813,3.7334,3.0280,2.3858,0.0579
2023-08-21,194902952696.01,1.0241,0.3231,1.8746,1.2963,0.9078,7.9188,0.1846,13.8818,9.9323,7.9871,2.0233,0.0870,3.7334,3.0280,2.3890,0.0577
2023-08-18,199802275690.68,1.0499,0.3546,1.8746,1.2958,0.9076,8.1179,0.2245,13.8818,9.9335,7.9885,2.0742,0.1147,3.7334,3.0300,2.3894,0.0563
2023-08-17,202843234790.82,1.0659,0.3653,1.8746,1.2963,0.9076,8.2415,0.2448,13.8818,9.9363,7.9885,2.1058,0.1204,3.7334,3.0302,2.3895,0.0554
