date,市值(元),PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值
2018-04-02,369701200513.4901,2.7865,0.7708,2.8698,2.0532,1.7043,13.1792,0.6098,16.5391,11.8259,8.9258,0.0269,1.5220,0.6159,2.1009,1.3267,0.9717
2018-03-30,367493370113.29,2.7699,0.7653,2.8741,2.0551,1.7043,13.1005,0.6040,16.5658,11.8293,8.9258,0.0270,1.5130,0.6132,2.1068,1.3270,0.9717
2018-03-29,377097432354.16,2.8423,0.7894,2.8741,2.0539,1.7043,13.4429,0.6253,16.5658,11.8265,8.9258,0.0263,1.5525,0.6209,2.1068,1.3270,0.9717
2018-03-28,345856632191.33,2.6068,0.7246,2.8741,2.0532,1.7043,12.3292,0.5425,16.5658,11.8259,8.9258,0.0287,1.4239,0.5596,2.1068,1.3267,0.9717
2018-03-27,342434495071.02,2.5810,0.7189,2.8759,2.0532,1.7043,12.2072,0.5350,16.5774,11.8259,8.9258,0.0290,1.4098,0.5513,2.1077,1.3267,0.9717
2018-03-26,334817480190.33,2.8771,0.8003,2.8762,2.0532,1.7043,14.0377,0.6634,16.5781,11.8259,8.9258,0.0260,1.3920,0.5411,2.1100,1.3267,0.9717
2018-03-23,342986452671.07,2.9473,0.8251,2.8809,2.0551,1.7043,14.3802,0.6822,16.5970,11.8293,8.9258,0.0254,1.4260,0.5596,2.1122,1.3270,0.9717
2018-03-22,344200759391.18,2.9577,0.8272,2.8788,2.0539,1.7043,14.4312,0.6873,16.5970,11.8265,8.9258,0.0253,1.4311,0.5629,2.1122,1.3270,0.9717
2018-03-21,349499552351.66,3.0033,0.8425,2.8762,2.0532,1.7043,14.6533,0.7008,16.5970,11.8259,8.9258,0.0250,1.4531,0.5777,2.1122,1.3267,0.9717
2018-03-20,345967023711.34,2.9729,0.8363,2.8762,2.0532,1.7043,14.5052,0.6912,16.6063,11.8259,8.9258,0.0252,1.4384,0.5684,2.1122,1.3267,0.9717
2018-03-19,348616420191.58,2.9957,0.8412,2.8762,2.0532,1.7043,14.6163,0.6964,16.6166,11.8259,8.9258,0.0250,1.4494,0.5737,2.1123,1.3267,0.9717
2018-03-16,360207529792.63,3.0953,0.8554,2.8809,2.0551,1.7043,15.1023,0.7222,16.6171,11.8293,8.9258,0.0242,1.4976,0.6013,2.1146,1.3270,0.9717
2018-03-15,360538704352.66,3.0981,0.8558,2.8788,2.0539,1.7043,15.1161,0.7238,16.6171,11.8265,8.9258,0.0242,1.4990,0.6020,2.1146,1.3270,0.9717
2018-03-14,360980270432.7,3.1019,0.8566,2.8762,2.0532,1.7043,15.1347,0.7246,16.6171,11.8259,8.9258,0.0242,1.5008,0.6023,2.1146,1.3267,0.9717
2018-03-13,358551656992.48,3.0810,0.8535,2.8762,2.0532,1.7043,15.0328,0.7184,16.6289,11.8259,8.9258,0.0243,1.4907,0.5961,2.1163,1.3267,0.9717
2018-03-12,360097138272.62,3.0943,0.8553,2.8762,2.0532,1.7043,15.0976,0.7215,16.6361,11.8259,8.9258,0.0242,1.4971,0.6005,2.1168,1.3267,0.9717
2018-03-09,369370025953.46,3.1740,0.8659,2.8809,2.0551,1.7043,15.4864,0.7411,16.6574,11.8293,8.9258,0.0236,1.5357,0.6114,2.1219,1.3270,0.9717
2018-03-08,371357073313.64,3.1911,0.8685,2.8788,2.0539,1.7043,15.5697,0.7432,16.6574,11.8265,8.9258,0.0235,1.5440,0.6121,2.1219,1.3270,0.9717
2018-03-07,363188100832.9,3.1209,0.8597,2.8762,2.0532,1.7043,15.2272,0.7272,16.6574,11.8259,8.9258,0.0240,1.5100,0.6062,2.1219,1.3267,0.9717
2018-03-06,371688247873.6701,3.1939,0.8685,2.8762,2.0532,1.7043,15.5836,0.7431,16.6693,11.8259,8.9258,0.0235,1.5453,0.6120,2.1234,1.3267,0.9717
2018-03-05,355239911392.18,3.0526,0.8487,2.8762,2.0532,1.7043,14.8940,0.7096,16.6706,11.8259,8.9258,0.0245,1.4769,0.5891,2.1244,1.3267,0.9717
2018-03-02,356343826592.28,3.0621,0.8488,2.8809,2.0551,1.7043,14.9403,0.7108,16.6918,11.8293,8.9258,0.0245,1.4815,0.5899,2.1269,1.3270,0.9717
2018-03-01,357778916352.41,3.0744,0.8505,2.8788,2.0539,1.7043,15.0004,0.7155,16.6918,11.8265,8.9258,0.0244,1.4875,0.5941,2.1269,1.3270,0.9717
2018-02-28,360980270432.7,3.1019,0.8540,2.8788,2.0539,1.7043,15.1347,0.7221,16.6949,11.8265,8.9258,0.0242,1.5008,0.5998,2.1279,1.3270,0.9717
2018-02-27,363188100832.9,3.1209,0.8575,2.8788,2.0539,1.7043,15.2272,0.7252,16.7043,11.8265,8.9258,0.0240,1.5100,0.6042,2.1283,1.3270,0.9717
2018-02-26,377318215394.18,3.2423,0.8729,2.8788,2.0539,1.7043,15.8197,0.7485,16.7145,11.8265,8.9258,0.0231,1.5687,0.6143,2.1294,1.3270,0.9717
2018-02-23,383279357474.72,3.2935,0.8804,2.8809,2.0551,1.7043,16.0696,0.7644,16.7534,11.8293,8.9258,0.0228,1.5935,0.6193,2.1317,1.3270,0.9717
2018-02-22,372019422433.7,3.1968,0.8659,2.8788,2.0539,1.7043,15.5975,0.7410,16.7534,11.8265,8.9258,0.0234,1.5467,0.6099,2.1317,1.3270,0.9717
2018-02-14,366168671873.1701,3.1465,0.8578,2.8868,2.0565,1.7045,15.3522,0.7288,16.8703,11.8551,8.9310,0.0238,1.5224,0.6055,2.1345,1.3276,0.9722
2018-02-13,361311444992.73,3.1048,0.8526,2.8868,2.0565,1.7045,15.1485,0.7205,16.9031,11.8551,8.9310,0.0241,1.5022,0.5989,2.1347,1.3276,0.9722
2018-02-12,352148948831.9,3.0260,0.8420,2.8868,2.0565,1.7045,14.7644,0.7012,16.9297,11.8551,8.9310,0.0248,1.4641,0.5814,2.1349,1.3276,0.9722
2018-02-09,345194283071.27,2.9663,0.8310,2.8832,2.0563,1.7045,14.4728,0.6874,16.9297,11.8536,8.9310,0.0253,1.4352,0.5650,2.1349,1.3270,0.9722
2018-02-08,361532228032.75,3.1067,0.8524,2.8832,2.0563,1.7043,15.1578,0.7202,17.0080,11.8429,8.9258,0.0241,1.5031,0.5990,2.1369,1.3270,0.9717
2018-02-07,364071232992.98,3.1285,0.8559,2.8822,2.0563,1.7043,15.2643,0.7245,17.0080,11.8321,8.9258,0.0240,1.5137,0.6028,2.1369,1.3270,0.9717
2018-02-06,395422424675.82,3.3979,0.8888,2.8809,2.0551,1.7043,16.5787,0.7868,17.0080,11.8293,8.9258,0.0221,1.6440,0.6338,2.1369,1.3270,0.9717
2018-02-05,408338232516.9901,3.5089,0.9024,2.8788,2.0539,1.7043,17.1202,0.8030,17.0080,11.8265,8.9258,0.0214,1.6977,0.6627,2.1369,1.3270,0.9717
2018-02-02,412643501797.38,3.5459,0.9046,2.8809,2.0551,1.7043,17.3007,0.8075,17.0262,11.8293,8.9258,0.0211,1.7156,0.6681,2.1394,1.3270,0.9717
2018-02-01,413968200037.5,3.5572,0.9059,2.8788,2.0539,1.7043,17.3563,0.8096,17.0080,11.8265,8.9258,0.0211,1.7211,0.6724,2.1394,1.3270,0.9717
2018-01-31,414630549157.56,3.5629,0.9063,2.8788,2.0539,1.7043,17.3840,0.8096,17.0080,11.8265,8.9258,0.0210,1.7239,0.6733,2.1398,1.3270,0.9717
2018-01-30,401383566756.36,3.4491,0.8949,2.8788,2.0539,1.7043,16.8286,0.7982,17.0080,11.8265,8.9258,0.0217,1.6688,0.6504,2.1401,1.3270,0.9717
2018-01-29,425780092678.57,3.6587,0.9160,2.8788,2.0539,1.7043,17.8515,0.8149,17.0262,11.8265,8.9258,0.0205,1.7702,0.6922,2.1414,1.3270,0.9717
2018-01-26,442007646120.04,3.7982,0.9305,2.8809,2.0551,1.7043,18.5319,0.8198,17.0456,11.8293,8.9258,0.0197,1.8377,0.7297,2.1428,1.3270,0.9717
2018-01-25,443773910440.2,3.8134,0.9340,2.8788,2.0539,1.7043,18.6059,0.8210,17.0262,11.8265,8.9258,0.0197,1.8450,0.7331,2.1428,1.3270,0.9717
2018-01-24,454040321801.13,3.9016,0.9398,2.8788,2.0539,1.7043,19.0364,0.8298,17.0262,11.8265,8.9258,0.0192,1.8877,0.7436,2.1428,1.3270,0.9717
2018-01-23,452384449000.98,3.8874,0.9393,2.8788,2.0539,1.7043,18.9669,0.8272,17.0262,11.8265,8.9258,0.0193,1.8808,0.7405,2.1454,1.3270,0.9717
2018-01-22,436377678599.53,3.7498,0.9244,2.8788,2.0539,1.7043,18.2958,0.8175,17.0262,11.8265,8.9258,0.0200,1.8143,0.7194,2.1459,1.3270,0.9717
2018-01-19,435163371879.4201,3.7394,0.9222,2.8809,2.0551,1.7043,18.2449,0.8163,17.0456,11.8293,8.9258,0.0200,1.8092,0.7165,2.1466,1.3270,0.9717
2018-01-18,438916683559.76,3.7716,0.9279,2.8788,2.0539,1.7043,18.4023,0.8179,17.0262,11.8265,8.9258,0.0199,1.8248,0.7247,2.1466,1.3270,0.9717
2018-01-17,439027075079.77,3.7726,0.9279,2.8788,2.0539,1.7043,18.4069,0.8179,17.0262,11.8265,8.9258,0.0199,1.8253,0.7247,2.1480,1.3270,0.9717
2018-01-16,443773910440.2,3.8134,0.9323,2.8788,2.0539,1.7043,18.6059,0.8193,17.0262,11.8265,8.9258,0.0197,1.8450,0.7313,2.1480,1.3270,0.9717
2018-01-15,409442147717.09,3.5184,0.9024,2.8788,2.0539,1.7043,17.1665,0.8039,17.0262,11.8265,8.9258,0.0213,1.7023,0.6631,2.1494,1.3270,0.9717
2018-01-12,392441853635.55,3.3723,0.8866,2.8809,2.0551,1.7043,16.4537,0.7793,17.0456,11.8293,8.9258,0.0222,1.6316,0.6277,2.1507,1.3270,0.9717
2018-01-11,388026192835.15,3.3343,0.8835,2.8788,2.0539,1.7043,16.2686,0.7700,17.0456,11.8265,8.9258,0.0225,1.6133,0.6209,2.1507,1.3270,0.9717
2018-01-10,393766551875.6701,3.3837,0.8874,2.8788,2.0539,1.7043,16.5093,0.7806,17.0721,11.8265,8.9258,0.0221,1.6371,0.6293,2.1507,1.3270,0.9717
2018-01-09,395643207715.84,3.3998,0.8879,2.8788,2.0539,1.7043,16.5880,0.7858,17.0721,11.8265,8.9258,0.0220,1.6449,0.6328,2.1533,1.3270,0.9717
2018-01-08,397299080515.9901,3.4140,0.8905,2.8788,2.0539,1.7043,16.6574,0.7902,17.1059,11.8265,8.9258,0.0220,1.6518,0.6381,2.1533,1.3270,0.9717
2018-01-05,383720923554.76,3.2973,0.8782,2.8809,2.0551,1.7043,16.0881,0.7618,17.1228,11.8293,8.9258,0.0227,1.5954,0.6163,2.1549,1.3270,0.9717
2018-01-04,365616714273.12,3.1418,0.8566,2.8788,2.0539,1.7043,15.3291,0.7269,17.1228,11.8265,8.9258,0.0239,1.5201,0.6038,2.1549,1.3270,0.9717
2018-01-03,356895784192.33,3.0668,0.8483,2.8788,2.0539,1.7043,14.9634,0.7120,17.1430,11.8265,8.9258,0.0244,1.4838,0.5901,2.1558,1.3270,0.9717
2018-01-02,359434789152.56,3.0886,0.8518,2.8788,2.0539,1.7043,15.0699,0.7172,17.1566,11.8265,8.9258,0.0243,1.4944,0.5954,2.1558,1.3270,0.9717
2017-12-29,342876061151.06,2.9463,0.8250,2.8788,2.0539,1.7043,14.3756,0.6821,17.1842,11.8265,8.9258,0.0254,1.4255,0.5594,2.1558,1.3270,0.9717
2017-12-28,338901966430.7,2.9122,0.8135,2.8762,2.0532,1.7043,14.2090,0.6736,17.1842,11.8259,8.9258,0.0257,1.4090,0.5499,2.1558,1.3267,0.9717
2017-12-27,339895490110.79,2.9207,0.8187,2.8762,2.0532,1.7043,14.2507,0.6762,17.1989,11.8259,8.9258,0.0257,1.4132,0.5526,2.1559,1.3267,0.9717
2017-12-26,336694136030.5,2.8932,0.8060,2.8762,2.0532,1.7043,14.1164,0.6692,17.2015,11.8259,8.9258,0.0259,1.3998,0.5451,2.1559,1.3267,0.9717
2017-12-25,335259046270.37,2.8809,0.8007,2.8762,2.0532,1.7043,14.0563,0.6643,17.2037,11.8259,8.9258,0.0260,1.3939,0.5429,2.1559,1.3267,0.9717
2017-12-22,329518687229.8501,2.8316,0.7858,2.8788,2.0539,1.7043,13.8156,0.6456,17.2210,11.8265,8.9258,0.0265,1.3700,0.5299,2.1594,1.3270,0.9717
2017-12-21,328083597469.72,2.8192,0.7791,2.8788,2.0532,1.7043,13.7554,0.6410,17.2210,11.8259,8.9258,0.0266,1.3640,0.5249,2.1594,1.3267,0.9717
2017-12-20,315719747228.6001,2.7130,0.7475,2.8822,2.0532,1.7043,13.2370,0.6120,17.2233,11.8259,8.9258,0.0276,1.3126,0.4897,2.1604,1.3267,0.9717
2017-12-19,321901672349.16,2.7661,0.7633,2.8832,2.0532,1.7043,13.4962,0.6269,17.3016,11.8259,8.9258,0.0271,1.3383,0.5077,2.1612,1.3270,0.9717
2017-12-18,314174265948.46,2.6997,0.7440,2.8868,2.0532,1.7043,13.1722,0.6071,17.3016,11.8259,8.9258,0.0278,1.3062,0.4879,2.1612,1.3270,0.9717
2017-12-15,321349714749.11,2.7614,0.7595,2.8868,2.0539,1.7043,13.4731,0.6240,17.3212,11.8265,8.9258,0.0271,1.3360,0.5062,2.1627,1.3270,0.9717
2017-12-14,332388866750.11,2.8562,0.7897,2.8868,2.0532,1.7043,13.9359,0.6524,17.3212,11.8259,8.9258,0.0262,1.3819,0.5350,2.1627,1.3270,0.9717
2017-12-13,330512210909.94,2.8401,0.7853,2.8907,2.0532,1.7043,13.8572,0.6467,17.3995,11.8259,8.9258,0.0264,1.3741,0.5293,2.1639,1.3270,0.9717
2017-12-12,326427724669.57,2.8050,0.7734,2.8907,2.0532,1.7043,13.6860,0.6340,17.3995,11.8259,8.9258,0.0267,1.3572,0.5205,2.1639,1.3270,0.9717
2017-12-11,330401819389.93,2.8392,0.7844,2.8916,2.0532,1.7043,13.8526,0.6454,17.3995,11.8259,8.9258,0.0264,1.3737,0.5284,2.1650,1.3270,0.9717
2017-12-08,329187512669.82,2.8287,0.7819,2.8926,2.0539,1.7043,13.8017,0.6412,17.4582,11.8265,8.9258,0.0265,1.3686,0.5268,2.1665,1.3270,0.9717
2017-12-07,330622602429.95,2.8411,0.7840,2.8926,2.0532,1.7043,13.8619,0.6458,17.4582,11.8259,8.9258,0.0264,1.3746,0.5293,2.1665,1.3270,0.9717
2017-12-06,339674707070.77,2.9188,0.8108,2.8926,2.0532,1.7043,14.2414,0.6692,17.4973,11.8259,8.9258,0.0257,1.4122,0.5460,2.1673,1.3270,0.9717
2017-12-05,342544886591.03,2.9435,0.8170,2.8926,2.0532,1.7043,14.3617,0.6736,17.5326,11.8259,8.9258,0.0255,1.4242,0.5513,2.1691,1.3270,0.9717
2017-12-04,340557839230.8501,2.9264,0.8139,2.8926,2.0532,1.7043,14.2784,0.6709,17.5521,11.8259,8.9258,0.0256,1.4159,0.5477,2.1695,1.3270,0.9717
2017-12-01,339233140990.73,2.9150,0.8091,2.8949,2.0539,1.7043,14.2229,0.6680,17.6301,11.8265,8.9258,0.0257,1.4104,0.5440,2.1718,1.3270,0.9717
2017-11-30,344642325471.22,2.9615,0.8214,2.8926,2.0532,1.7043,14.4497,0.6788,17.6301,11.8259,8.9258,0.0253,1.4329,0.5552,2.1718,1.3270,0.9717
2017-11-29,373344120673.82,3.2082,0.8557,2.8926,2.0532,1.7043,15.6530,0.7286,17.6690,11.8259,8.9258,0.0234,1.5522,0.5970,2.1770,1.3270,0.9717
2017-11-28,339453924030.75,2.9169,0.8099,2.8926,2.0532,1.7043,14.2321,0.6683,17.7859,11.8259,8.9258,0.0257,1.4113,0.5442,2.1770,1.3270,0.9717
2017-11-27,347954071071.52,2.9900,0.8284,2.8926,2.0532,1.7043,14.5885,0.6850,17.8249,11.8259,8.9258,0.0251,1.4467,0.5614,2.1795,1.3270,0.9717
2017-11-24,351045033631.8,3.0165,0.8316,2.8949,2.0539,1.7043,14.7181,0.6904,17.9223,11.8265,8.9258,0.0248,1.4595,0.5682,2.1797,1.3270,0.9717
2017-11-23,345525457631.3,2.9691,0.8245,2.8926,2.0532,1.7043,14.4867,0.6797,17.9223,11.8259,8.9258,0.0252,1.4366,0.5570,2.1797,1.3270,0.9717
2017-11-22,358772440032.5,3.0829,0.8394,2.8926,2.0532,1.7043,15.0421,0.7048,17.9806,11.8259,8.9258,0.0243,1.4916,0.5821,2.1807,1.3270,0.9717
2017-11-21,350934642111.79,3.0156,0.8311,2.8926,2.0532,1.7043,14.7135,0.6898,18.0651,11.8259,8.9258,0.0249,1.4590,0.5667,2.1807,1.3270,0.9717
2017-11-20,319031492828.9,2.7414,0.7541,2.8926,2.0532,1.7043,13.3759,0.6194,18.2924,11.8259,8.9258,0.0273,1.3264,0.4985,2.1810,1.3270,0.9717
2017-11-17,319031492828.9,2.7414,0.7537,2.8960,2.0539,1.7043,13.3759,0.6192,18.3976,11.8265,8.9258,0.0273,1.3264,0.4982,2.1876,1.3282,0.9717
2017-11-16,319473058908.94,2.7452,0.7541,2.8960,2.0532,1.7043,13.3944,0.6199,18.3976,11.8259,8.9258,0.0273,1.3282,0.4998,2.1876,1.3284,0.9717
2017-11-15,313953482908.44,2.6978,0.7431,2.8960,2.0532,1.7043,13.1630,0.6058,18.5067,11.8259,8.9258,0.0278,1.3053,0.4875,2.1876,1.3288,0.9717
2017-11-14,314615832028.5,2.7035,0.7435,2.8971,2.0532,1.7043,13.1908,0.6084,18.5474,11.8259,8.9258,0.0277,1.3080,0.4875,2.1876,1.3294,0.9717
2017-11-13,298719453147.06,2.5669,0.7180,2.8978,2.0532,1.7043,12.5243,0.5671,18.5933,11.8259,8.9258,0.0292,1.2420,0.4479,2.1876,1.3298,0.9717
2017-11-10,303687071547.51,2.6096,0.7243,2.8981,2.0539,1.7043,12.7326,0.5840,18.6495,11.8265,8.9258,0.0287,1.2626,0.4617,2.1886,1.3313,0.9717
2017-11-09,305453335867.6701,2.6248,0.7277,2.8981,2.0532,1.7043,12.8066,0.5869,18.6495,11.8259,8.9258,0.0286,1.2700,0.4659,2.1886,1.3314,0.9717
2017-11-08,305122161307.64,2.6219,0.7272,2.9004,2.0532,1.7043,12.7927,0.5860,18.6912,11.8259,8.9258,0.0286,1.2686,0.4646,2.1921,1.3314,0.9717
2017-11-07,307440383227.8501,2.6418,0.7303,2.9012,2.0532,1.7043,12.8899,0.5904,18.7599,11.8259,8.9258,0.0284,1.2782,0.4699,2.1955,1.3314,0.9717
2017-11-06,303135113947.46,2.6049,0.7224,2.9031,2.0532,1.7043,12.7094,0.5821,18.7794,11.8259,8.9258,0.0288,1.2603,0.4593,2.1968,1.3314,0.9717
2017-11-03,311193694908.19,2.6741,0.7357,2.9064,2.0539,1.7043,13.0473,0.5981,18.7917,11.8265,8.9258,0.0280,1.2938,0.4780,2.1976,1.3343,0.9717
2017-11-02,325103026429.45,2.7936,0.7646,2.9064,2.0532,1.7043,13.6305,0.6256,18.7917,11.8259,8.9258,0.0268,1.3517,0.5108,2.1976,1.3343,0.9717
2017-11-01,321791280829.15,2.7652,0.7563,2.9080,2.0532,1.7043,13.4916,0.6199,18.7939,11.8259,8.9258,0.0271,1.3379,0.5011,2.1981,1.3343,0.9717
2017-10-31,319693841948.96,2.7471,0.7501,2.9080,2.0532,1.7043,13.4037,0.6168,18.7989,11.8259,8.9258,0.0273,1.3292,0.4963,2.1995,1.3343,0.9717
2017-10-30,319914624988.98,2.7490,0.7505,2.9081,2.0532,1.7043,13.4129,0.6168,18.8140,11.8259,8.9258,0.0273,1.3301,0.4967,2.2007,1.3351,0.9717
2017-10-27,303576680027.5,2.6086,0.7234,2.9129,2.0539,1.7043,12.7279,0.5831,18.8806,11.8265,8.9258,0.0287,1.2622,0.4600,2.2007,1.3388,0.9717
2017-10-26,303907854587.53,2.9244,0.8051,2.9129,2.0532,1.7043,13.2283,0.6067,18.8806,11.8259,8.9258,0.0287,1.2905,0.4765,2.2007,1.3388,0.9717
2017-10-25,302803939387.43,2.9138,0.8011,2.9129,2.0532,1.7043,13.1803,0.6045,18.8963,11.8259,8.9258,0.0288,1.2858,0.4729,2.2021,1.3396,0.9717
2017-10-24,298057104027.0,2.8681,0.7840,2.9129,2.0532,1.7043,12.9737,0.5939,18.9694,11.8259,8.9258,0.0293,1.2657,0.4615,2.2046,1.3403,0.9717
2017-10-23,286245211385.93,2.7545,0.7510,2.9129,2.0532,1.7043,12.4595,0.5592,18.9742,11.8259,8.9258,0.0305,1.2155,0.4325,2.2048,1.3403,0.9717
2017-10-20,288784216346.16,2.7789,0.7577,2.9142,2.0539,1.7043,12.5700,0.5708,18.9937,11.8265,8.9258,0.0302,1.2263,0.4376,2.2071,1.3418,0.9717
2017-10-19,287569909626.05,2.7672,0.7554,2.9142,2.0532,1.7043,12.5172,0.5662,18.9937,11.8259,8.9258,0.0303,1.2211,0.4351,2.2071,1.3423,0.9717
2017-10-18,291764787386.43,2.8076,0.7659,2.9167,2.0532,1.7043,12.6998,0.5803,19.0002,11.8259,8.9258,0.0299,1.2390,0.4439,2.2087,1.3430,0.9717
2017-10-17,289336173946.21,2.7842,0.7580,2.9201,2.0532,1.7043,12.5941,0.5728,19.0621,11.8259,8.9258,0.0301,1.2286,0.4386,2.2087,1.3440,0.9717
2017-10-16,290440089146.31,2.7949,0.7624,2.9201,2.0532,1.7043,12.6421,0.5763,19.0621,11.8259,8.9258,0.0300,1.2333,0.4399,2.2139,1.3448,0.9717
2017-10-13,297284363386.93,2.8607,0.7792,2.9232,2.0539,1.7043,12.9400,0.5888,19.1239,11.8265,8.9258,0.0293,1.2624,0.4573,2.2139,1.3463,0.9717
2017-10-12,299161019227.1001,2.8788,0.7840,2.9232,2.0532,1.7043,13.0217,0.5930,19.1239,11.8259,8.9258,0.0292,1.2704,0.4615,2.2139,1.3465,0.9717
2017-10-11,296622014266.87,2.8543,0.7765,2.9234,2.0532,1.7043,12.9112,0.5873,19.1690,11.8259,8.9258,0.0294,1.2596,0.4562,2.2139,1.3467,0.9717
2017-10-10,293531051706.59,2.8246,0.7695,2.9236,2.0532,1.7043,12.7767,0.5816,19.1694,11.8259,8.9258,0.0297,1.2465,0.4474,2.2166,1.3477,0.9717
2017-10-09,292206353466.47,2.8118,0.7655,2.9276,2.0532,1.7043,12.7190,0.5794,19.1858,11.8259,8.9258,0.0298,1.2408,0.4448,2.2172,1.3486,0.9717
2017-09-29,289777740026.25,2.7885,0.7586,2.9305,2.0539,1.7043,12.6133,0.5739,19.2138,11.8265,8.9258,0.0301,1.2305,0.4389,2.2183,1.3487,0.9717
2017-09-28,291544004346.41,2.8055,0.7633,2.9305,2.0532,1.7043,12.6902,0.5772,19.2138,11.8259,8.9258,0.0299,1.2380,0.4417,2.2183,1.3487,0.9717
2017-09-27,296290839706.84,2.8512,0.7730,2.9314,2.0532,1.7043,12.8968,0.5851,19.2684,11.8259,8.9258,0.0294,1.2582,0.4527,2.2192,1.3490,0.9717
2017-09-26,295407707546.76,2.8427,0.7721,2.9334,2.0532,1.7043,12.8583,0.5829,19.2859,11.8259,8.9258,0.0295,1.2544,0.4505,2.2197,1.3500,0.9717
2017-09-25,288342650266.12,2.7747,0.7567,2.9390,2.0532,1.7043,12.5508,0.5697,19.2890,11.8259,8.9258,0.0302,1.2244,0.4364,2.2209,1.3507,0.9717
2017-09-22,306998817147.81,2.9542,0.8012,2.9484,2.0539,1.7043,13.3629,0.6047,19.3471,11.8265,8.9258,0.0284,1.3036,0.4732,2.2271,1.3507,0.9717
2017-09-21,313511916828.4,3.0169,0.8148,2.9443,2.0532,1.7043,13.6464,0.6155,19.3471,11.8259,8.9258,0.0278,1.3313,0.4875,2.2271,1.3514,0.9717
2017-09-20,317154836988.73,3.0519,0.8187,2.9443,2.0532,1.7043,13.8049,0.6247,19.3715,11.8259,8.9258,0.0275,1.3468,0.4958,2.2290,1.3523,0.9717
2017-09-19,317596403068.77,3.0562,0.8192,2.9443,2.0532,1.7043,13.8242,0.6269,19.3715,11.8259,8.9258,0.0275,1.3486,0.4963,2.2297,1.3524,0.9717
2017-09-18,309537822108.04,2.9786,0.8099,2.9443,2.0532,1.7043,13.4734,0.6089,19.3715,11.8259,8.9258,0.0282,1.3144,0.4778,2.2297,1.3524,0.9717
2017-09-15,323447153629.3,3.1125,0.8232,2.9484,2.0539,1.7043,14.0788,0.6420,19.4747,11.8265,8.9258,0.0270,1.3735,0.5092,2.2344,1.3543,0.9717
2017-09-14,304239029147.56,2.9276,0.7972,2.9443,2.0532,1.7043,13.2427,0.5992,19.4747,11.8259,8.9258,0.0287,1.2919,0.4685,2.2344,1.3534,0.9717
2017-09-13,284368555545.76,2.7364,0.7482,2.9484,2.0526,1.7030,12.3778,0.5475,19.5159,11.8252,8.9258,0.0307,1.2075,0.4305,2.2360,1.3543,0.9716
2017-09-12,278848979545.26,2.6833,0.7368,2.9526,2.0526,1.7030,12.1376,0.5286,19.5470,11.8252,8.9258,0.0313,1.1841,0.4146,2.2372,1.3543,0.9716
2017-09-11,279069762585.28,2.6854,0.7372,2.9526,2.0526,1.7030,12.1472,0.5286,19.5470,11.8252,8.9258,0.0313,1.1850,0.4164,2.2376,1.3562,0.9716
2017-09-08,284699730105.79,2.7396,0.7475,2.9586,2.0532,1.7043,12.3922,0.5495,19.5572,11.8259,8.9258,0.0306,1.2090,0.4298,2.2376,1.3564,0.9717
2017-09-07,286686777465.97,2.7587,0.7504,2.9598,2.0526,1.7030,12.4787,0.5607,19.5778,11.8252,8.9258,0.0304,1.2174,0.4313,2.2376,1.3566,0.9716
2017-09-06,262731817623.8,2.5282,0.7113,2.9599,2.0526,1.7030,11.4360,0.4582,19.5984,11.8252,8.9258,0.0332,1.1157,0.3587,2.2376,1.3596,0.9716
2017-09-05,262290251543.76,2.5240,0.7104,2.9609,2.0526,1.7030,11.4168,0.4569,19.5984,11.8265,8.9258,0.0332,1.1138,0.3552,2.2422,1.3610,0.9716
2017-09-04,253458929942.96,2.4390,0.6831,2.9610,2.0526,1.7030,11.0324,0.4274,19.6136,11.8321,8.9258,0.0344,1.0763,0.3187,2.2424,1.3610,0.9716
2017-09-01,252575797782.88,2.4305,0.6810,2.9610,2.0532,1.7043,10.9940,0.4237,19.6397,11.8551,8.9258,0.0345,1.0725,0.3115,2.2429,1.3631,0.9717
2017-08-31,256439500983.23,2.4677,0.6923,2.9610,2.0526,1.7030,11.1622,0.4423,19.6810,11.8565,8.9258,0.0340,1.0890,0.3301,2.2451,1.3637,0.9716
2017-08-30,256549892503.24,2.4687,0.6923,2.9615,2.0526,1.7030,11.1670,0.4423,19.6810,11.8565,8.9258,0.0340,1.0894,0.3301,2.2482,1.3641,0.9716
2017-08-29,257874590743.36,2.4815,0.6967,2.9615,2.0526,1.7030,11.2246,0.4459,19.7025,11.8604,8.9258,0.0338,1.0950,0.3349,2.2482,1.3655,0.9716
2017-08-28,265050039544.01,2.3531,0.6518,2.9620,2.0526,1.7030,11.5369,0.4626,19.7635,11.8640,8.9258,0.0329,1.1255,0.3631,2.2482,1.3658,0.9716
2017-08-25,256108326423.2,2.2737,0.6046,2.9620,2.0526,1.7030,11.1477,0.4412,19.7635,11.8678,8.9258,0.0341,1.0875,0.3294,2.2482,1.3661,0.9716
