date,市值(元),股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值
2022-01-13,218878393969.36,0.0089,5.2569,0.8142,5.1599,3.6932,3.1062,39.8273,0.8693,35.5345,26.3234,21.5788,6.1570,0.7312,7.0765,4.9740,3.3033
2022-01-12,217381126009.6,0.0089,5.2210,0.8103,5.1599,3.6932,3.1062,39.5548,0.8663,35.5345,26.3234,21.5788,6.1148,0.7220,7.0773,4.9740,3.3033
2022-01-11,209340242522.0,0.0093,5.0278,0.7723,5.1599,3.6932,3.1062,38.0917,0.8453,35.5345,26.3234,21.5788,5.8886,0.6753,7.0806,4.9740,3.3033
2022-01-10,205458436700.4,0.0094,4.9346,0.7434,5.1621,3.6932,3.1062,37.3854,0.8309,35.5345,26.3234,21.5788,5.7795,0.6534,7.0902,4.9740,3.3033
2022-01-07,203850260002.88,0.0095,4.8960,0.7286,5.1650,3.6932,3.1062,37.0927,0.8260,35.5345,26.3234,21.5788,5.7342,0.6390,7.0949,4.9740,3.3033
2022-01-06,208563881357.68,0.0093,5.0092,0.7670,5.1650,3.6932,3.1062,37.9504,0.8409,35.5345,26.3234,21.5788,5.8668,0.6687,7.0969,4.9740,3.3033
2022-01-05,208730244464.32,0.0093,5.0132,0.7670,5.1650,3.6932,3.1062,37.9807,0.8409,35.5345,26.3234,21.5788,5.8715,0.6691,7.1060,4.9740,3.3033
2022-01-04,214663861934.48,0.0090,5.1557,0.7968,5.1696,3.6932,3.1062,39.0604,0.8571,35.5345,26.3234,21.5788,6.0384,0.7050,7.1092,4.9740,3.3033
2021-12-31,221983838626.64,0.0087,5.3315,0.8225,5.1704,3.6932,3.1058,40.3923,0.8728,35.5345,26.3218,21.5712,6.2443,0.7390,7.1125,4.9739,3.3028
2021-12-30,223203834742.0,0.0087,5.3608,0.8247,5.1704,3.6932,3.1058,40.6143,0.8780,35.5345,26.3218,21.5712,6.2786,0.7416,7.1140,4.9739,3.3028
2021-12-29,219654755133.68,0.0088,5.2756,0.8137,5.1704,3.6932,3.1058,39.9685,0.8671,35.5345,26.3218,21.5712,6.1788,0.7320,7.1140,4.9739,3.3028
2021-12-28,229691995900.96,0.0085,5.5166,0.8443,5.1704,3.6932,3.1058,41.7949,0.8916,35.5345,26.3218,21.5712,6.4611,0.7560,7.1188,4.9739,3.3028
2021-12-27,229525632794.32,0.0085,5.5126,0.8426,5.1704,3.6932,3.1058,41.7646,0.8902,35.5345,26.3218,21.5712,6.4565,0.7551,7.1235,4.9739,3.3028
2021-12-24,247881028893.6,0.0078,5.9535,0.8916,5.1704,3.6932,3.1058,45.1046,0.9230,35.5345,26.3218,21.5712,6.9728,0.7875,7.1283,4.9739,3.3028
2021-12-23,251208291026.4,0.0077,6.0334,0.9038,5.1704,3.6932,3.1058,45.7100,0.9340,35.5345,26.3218,21.5712,7.0664,0.7932,7.1426,4.9739,3.3028
2021-12-22,237621970650.8,0.0082,5.7071,0.8605,5.1704,3.6932,3.1058,43.2379,0.9012,35.5345,26.3218,21.5712,6.6842,0.7713,7.1522,4.9739,3.3028
2021-12-21,240394689094.8,0.0081,5.7737,0.8684,5.1704,3.6932,3.1058,43.7424,0.9042,35.5345,26.3218,21.5712,6.7622,0.7766,7.1617,4.9739,3.3028
2021-12-20,234571980362.4,0.0083,5.6338,0.8540,5.1704,3.6932,3.1058,42.6829,0.8990,35.5345,26.3218,21.5712,6.5984,0.7674,7.1855,4.9739,3.3028
2021-12-17,241226504628.0,0.0080,5.7937,0.8693,5.1704,3.6932,3.1058,43.8937,0.9060,35.5345,26.3218,21.5712,6.7856,0.7774,7.1865,4.9739,3.3028
2021-12-16,250043749279.92,0.0078,6.0054,0.8972,5.1704,3.6932,3.1058,45.4981,0.9274,35.5345,26.3218,21.5712,7.0336,0.7884,7.2030,4.9739,3.3028
2021-12-15,251596471608.56,0.0077,6.0427,0.9016,5.1704,3.6932,3.1058,45.7807,0.9327,35.5345,26.3218,21.5712,7.0773,0.7919,7.2188,4.9739,3.3028
2021-12-14,250099203648.8,0.0078,6.0068,0.8972,5.1704,3.6932,3.1058,45.5082,0.9274,35.5345,26.3218,21.5712,7.0352,0.7884,7.2237,4.9739,3.3028
2021-12-13,243278316276.56,0.0080,5.8430,0.8754,5.1704,3.6932,3.1058,44.2671,0.9099,35.5345,26.3218,21.5712,6.8433,0.7805,7.2267,4.9739,3.3028
2021-12-10,225477463866.08,0.0086,5.4154,0.8299,5.1704,3.6932,3.1058,41.0280,0.8815,35.5345,26.3218,21.5712,6.3426,0.7451,7.2316,4.9739,3.3028
2021-12-09,227529275514.64,0.0085,5.4647,0.8356,5.1704,3.6932,3.1058,41.4014,0.8863,35.5345,26.3218,21.5712,6.4003,0.7499,7.2523,4.9739,3.3028
2021-12-08,238065605601.84,0.0082,5.7178,0.8605,5.1704,3.6932,3.1058,43.3186,0.8999,35.5345,26.3218,21.5712,6.6967,0.7700,7.2714,4.9739,3.3028
2021-12-07,230301993958.64,0.0084,5.5313,0.8443,5.1704,3.6932,3.1058,41.9059,0.8911,35.5345,26.3218,21.5712,6.4783,0.7569,7.2809,4.9739,3.3028
2021-12-06,232409259976.08,0.0084,5.5819,0.8478,5.1704,3.6932,3.1058,42.2893,0.8942,35.5345,26.3218,21.5712,6.5376,0.7613,7.2869,4.9739,3.3028
2021-12-03,233851073566.96,0.0083,5.6165,0.8505,5.1704,3.6932,3.1058,42.5517,0.8964,35.5345,26.3218,21.5712,6.5781,0.7643,7.2890,4.9739,3.3028
2021-12-02,233241075509.28,0.0083,5.6019,0.8496,5.1704,3.6932,3.1058,42.4407,0.8955,35.5345,26.3218,21.5712,6.5610,0.7634,7.2903,4.9739,3.3028
2021-12-01,228582908523.36,0.0085,5.4900,0.8373,5.1704,3.6932,3.1058,41.5931,0.8876,35.5345,26.3218,21.5712,6.4299,0.7530,7.2904,4.9739,3.3028
2021-11-30,229636541532.08,0.0085,5.5153,0.8422,5.1704,3.6932,3.1058,41.7848,0.8889,35.5345,26.3218,21.5712,6.4596,0.7538,7.3039,4.9739,3.3028
2021-11-29,238620149290.64,0.0081,5.7311,0.8596,5.1704,3.6932,3.1058,43.4195,0.8981,35.5345,26.3218,21.5712,6.7123,0.7687,7.3095,4.9739,3.3028
2021-11-26,248990116271.2,0.0078,5.9801,0.8902,5.1704,3.6932,3.1058,45.3064,0.9187,35.5345,26.3218,21.5712,7.0040,0.7814,7.3134,4.9739,3.3028
2021-11-25,249544659960.0,0.0078,5.9935,0.8916,5.1704,3.6932,3.1058,45.4073,0.9209,35.5345,26.3218,21.5712,7.0196,0.7822,7.3185,4.9739,3.3028
2021-11-24,226863823088.08,0.0086,5.4487,0.8343,5.1704,3.6932,3.1058,41.2803,0.8841,35.5345,26.3218,21.5712,6.3816,0.7490,7.3216,4.9739,3.3028
2021-11-23,226808368719.2,0.0086,5.4474,0.8338,5.1704,3.6932,3.1058,41.2702,0.8833,35.5345,26.3218,21.5712,6.3800,0.7486,7.3238,4.9739,3.3028
2021-11-22,222482927946.56,0.0087,5.3435,0.8224,5.1696,3.6932,3.1058,40.4831,0.8745,35.5118,26.3202,21.5712,6.2583,0.7388,7.3238,4.9739,3.3028
2021-11-19,222482927946.56,0.0087,5.3435,0.8224,5.1696,3.6932,3.1058,40.4831,0.8745,35.5118,26.3202,21.5712,6.2583,0.7388,7.3285,4.9739,3.3028
2021-11-18,223924741537.44,0.0087,5.3781,0.8259,5.1696,3.6932,3.1058,40.7455,0.8788,35.5118,26.3202,21.5712,6.2989,0.7410,7.3286,4.9739,3.3028
2021-11-17,218102032805.04,0.0089,5.2383,0.8088,5.1696,3.6932,3.1058,39.6860,0.8657,35.5118,26.3202,21.5712,6.1351,0.7253,7.3429,4.9739,3.3028
2021-11-16,211392054170.56,0.0092,5.0771,0.7826,5.1696,3.6932,3.1058,38.4650,0.8495,35.5118,26.3202,21.5712,5.9464,0.6903,7.3476,4.9739,3.3028
2021-11-15,215273859992.16,0.0090,5.1704,0.8001,5.1704,3.6932,3.1058,39.1714,0.8578,35.5118,26.3202,21.5712,6.0556,0.7104,7.3582,4.9739,3.3028
2021-11-12,216272038632.0,0.0090,5.1943,0.8036,5.1705,3.6932,3.1058,39.3530,0.8600,35.5118,26.3202,21.5712,6.0836,0.7148,7.3788,4.9739,3.3028
2021-11-11,201742993985.44,0.0096,4.8454,0.7222,5.1705,3.6932,3.1058,36.7093,0.8206,35.5118,26.3202,21.5712,5.6749,0.6304,7.3824,4.9739,3.3028
2021-11-10,199802091074.64,0.0097,4.7988,0.7148,5.1729,3.6932,3.1058,36.3561,0.8167,35.5118,26.3202,21.5712,5.6203,0.6260,7.4001,4.9739,3.3028
2021-11-09,211558417277.2,0.0092,5.0811,0.7830,5.1735,3.6932,3.1058,38.4953,0.8486,35.5118,26.3202,21.5712,5.9510,0.6912,7.4071,4.9739,3.3028
2021-11-08,209062970677.6,0.0093,5.0212,0.7677,5.1739,3.6932,3.1058,38.0412,0.8416,35.5118,26.3202,21.5712,5.8808,0.6710,7.4096,4.9739,3.3028
2021-11-05,205070256118.24,0.0095,4.9253,0.7393,5.1744,3.6932,3.1058,37.3147,0.8290,35.5118,26.3202,21.5712,5.7685,0.6492,7.4221,4.9739,3.3028
2021-11-04,209520042350.1,0.0093,5.0322,0.7699,5.1760,3.6932,3.1058,38.1244,0.8430,35.5118,26.3202,21.5712,5.8937,0.6741,7.4243,4.9739,3.3028
2021-11-03,202144138265.25,0.0096,4.8550,0.7235,5.1842,3.6932,3.1058,36.7823,0.8215,35.5118,26.3202,21.5712,5.6862,0.6317,7.4254,4.9739,3.3028
2021-11-02,201866848638.0,0.0096,4.8483,0.7227,5.1842,3.6932,3.1058,36.7318,0.8206,35.5118,26.3202,21.5712,5.6784,0.6304,7.4525,4.9739,3.3028
2021-11-01,204029707730.55,0.0095,4.9003,0.7297,5.1945,3.6932,3.1058,37.1254,0.8250,35.5118,26.3202,21.5712,5.7393,0.6395,7.4576,4.9739,3.3028
2021-10-29,215897703776.85,0.0090,5.2463,0.8049,5.1984,3.6932,3.1058,40.5919,0.8710,35.5118,26.3202,21.5712,6.3166,0.7362,7.4642,4.9739,3.3028
2021-10-28,221221664620.05,0.0088,5.3756,0.8185,5.1984,3.6932,3.1058,41.5929,0.8793,35.5118,26.3202,21.5712,6.4724,0.7476,7.4716,4.9739,3.3028
2021-10-27,219058805527.5,0.0089,5.3231,0.8154,5.1984,3.6932,3.1058,41.1862,0.8753,35.5118,26.3202,21.5712,6.4091,0.7432,7.4771,4.9739,3.3028
2021-10-26,217838731167.6,0.0089,5.2934,0.8106,5.1984,3.6932,3.1058,40.9568,0.8731,35.5118,26.3202,21.5712,6.3734,0.7406,7.5002,4.9739,3.3028
2021-10-25,222663570681.75,0.0087,5.4107,0.8202,5.1984,3.6932,3.1058,41.8640,0.8801,35.5118,26.3202,21.5712,6.5146,0.7489,7.5050,4.9739,3.3028
2021-10-22,202421427892.5,0.0096,4.9188,0.7358,5.1984,3.6932,3.1058,38.0582,0.8403,35.5118,26.3202,21.5712,5.9223,0.6807,7.5141,4.9739,3.3028
2021-10-21,206081650972.2,0.0094,5.0077,0.7642,5.2066,3.6932,3.1058,38.7463,0.8486,35.5118,26.3202,21.5712,6.0294,0.6995,7.5173,4.9739,3.3028
2021-10-20,203253296774.25,0.0095,4.9390,0.7428,5.2072,3.6932,3.1058,38.2146,0.8416,35.5118,26.3202,21.5712,5.9467,0.6864,7.5177,4.9739,3.3028
2021-10-19,201589559010.75,0.0096,4.8986,0.7283,5.2092,3.6932,3.1058,37.9017,0.8381,35.5118,26.3202,21.5712,5.8980,0.6728,7.5192,4.9739,3.3028
2021-10-18,202088680339.8,0.0096,4.9107,0.7323,5.2125,3.6932,3.1058,37.9956,0.8386,35.5118,26.3202,21.5712,5.9126,0.6772,7.5223,4.9739,3.3028
2021-10-15,190442515995.3,0.0102,4.6277,0.6969,5.2144,3.6932,3.1058,35.8059,0.8062,35.5118,26.3202,21.5712,5.5719,0.6203,7.5247,4.9739,3.3028
2021-10-14,185784050257.5,0.0104,4.5145,0.6732,5.2189,3.6932,3.1058,34.9301,0.7883,35.5118,26.3202,21.5712,5.4356,0.6037,7.5347,4.9739,3.3028
2021-10-13,180238257712.5,0.0108,4.3797,0.6470,5.2364,3.6932,3.1058,33.8874,0.7682,35.5345,26.3202,21.5712,5.2733,0.5722,7.5405,4.9739,3.3028
2021-10-12,179073641278.05,0.0108,4.3514,0.6395,5.2393,3.6932,3.1058,33.6684,0.7660,35.6169,26.3202,21.5712,5.2392,0.5621,7.5405,4.9739,3.3028
2021-10-11,182345658879.6,0.0106,4.4309,0.6549,5.2416,3.6932,3.1058,34.2836,0.7760,35.6570,26.3202,21.5712,5.3350,0.5840,7.5458,4.9739,3.3028
2021-10-08,197042009123.85,0.0099,4.7881,0.7113,5.2424,3.6932,3.1058,37.0467,0.8220,35.6600,26.3202,21.5712,5.7649,0.6444,7.5547,4.9739,3.3028
2021-09-30,199149410290.95,0.0097,4.8393,0.7178,5.2531,3.6932,3.1058,37.4430,0.8259,35.6600,26.3202,21.5712,5.8266,0.6562,7.5577,4.9739,3.3028
2021-09-29,189666105039.0,0.0102,4.6088,0.6920,5.2560,3.6932,3.1058,35.6600,0.8001,35.6600,26.3202,21.5712,5.5491,0.6155,7.5597,4.9739,3.3028
2021-09-28,196043766465.75,0.0099,4.7638,0.7095,5.2646,3.6932,3.1058,36.8591,0.8189,35.6600,26.3202,21.5712,5.7357,0.6360,7.5617,4.9739,3.3028
2021-09-27,189666105039.0,0.0102,4.6088,0.6920,5.2667,3.6932,3.1058,35.6600,0.8001,35.6600,26.3202,21.5712,5.5491,0.6155,7.5617,4.9739,3.3028
2021-09-24,191607132429.75,0.0101,4.6560,0.6982,5.2680,3.6932,3.1058,36.0249,0.8040,35.6619,26.3202,21.5712,5.6059,0.6207,7.5669,4.9739,3.3028
2021-09-23,195988308540.3,0.0099,4.7625,0.7078,5.2701,3.6932,3.1058,36.8486,0.8176,35.6619,26.3202,21.5712,5.7341,0.6339,7.5688,4.9739,3.3028
2021-09-22,207967220437.5,0.0093,5.0535,0.7655,5.2735,3.6932,3.1058,39.1008,0.8460,35.6619,26.3202,21.5712,6.0846,0.7034,7.5813,4.9739,3.3028
2021-09-17,197485672527.45,0.0098,4.7988,0.7094,5.2814,3.6932,3.1062,37.1302,0.8195,35.6695,26.3234,21.5788,5.7779,0.6451,7.5924,4.9740,3.3033
2021-09-16,184563975897.6,0.0105,4.4849,0.6643,5.2849,3.6932,3.1062,34.7007,0.7810,35.6695,26.3234,21.5788,5.3999,0.5953,7.5934,4.9740,3.3033
2021-09-15,181347416221.5,0.0107,4.4067,0.6495,5.2876,3.6932,3.1062,34.0959,0.7723,35.6850,26.3234,21.5788,5.3058,0.5765,7.6090,4.9740,3.3033
2021-09-14,175690707825.6,0.0110,4.2692,0.6285,5.2884,3.6932,3.1062,33.0324,0.7548,35.6905,26.3234,21.5788,5.1403,0.5372,7.6145,4.9740,3.3033
2021-09-13,178574519949.0,0.0109,4.3393,0.6368,5.2905,3.6932,3.1062,33.5746,0.7627,35.7127,26.3234,21.5788,5.2246,0.5594,7.6198,4.9740,3.3033
2021-09-10,178186314470.85,0.0109,4.3299,0.6358,5.2940,3.6932,3.1058,33.5016,0.7617,35.7292,26.3218,21.5712,5.2133,0.5566,7.6290,4.9739,3.3028
2021-09-09,171753195118.65,0.0113,4.1736,0.6170,5.2945,3.6932,3.1058,32.2921,0.7442,35.7428,26.3218,21.5712,5.0251,0.5120,7.6356,4.9739,3.3028
2021-09-08,176910782185.5,0.0110,4.2989,0.6323,5.2962,3.6932,3.1058,33.2618,0.7573,35.7746,26.3218,21.5712,5.1760,0.5461,7.6433,4.9739,3.3028
2021-09-07,185673134406.6,0.0105,4.5118,0.6672,5.2977,3.6932,3.1058,34.9092,0.7831,35.9912,26.3218,21.5712,5.4323,0.5982,7.6480,4.9739,3.3028
2021-09-06,188556946530.0,0.0103,4.5819,0.6821,5.3057,3.6932,3.1058,35.4514,0.7932,36.0362,26.3218,21.5712,5.5167,0.6082,7.6501,4.9739,3.3028
2021-09-03,198539373111.0,0.0098,4.8244,0.7097,5.3057,3.6932,3.1058,37.3283,0.8181,36.0462,26.3218,21.5712,5.8088,0.6449,7.6535,4.9739,3.3028
2021-09-02,203974249805.1,0.0095,4.9565,0.7385,5.3073,3.6932,3.1058,38.3501,0.8321,36.0462,26.3218,21.5712,5.9678,0.6782,7.6603,4.9739,3.3028
2021-09-01,185451302704.8,0.0105,4.5064,0.6664,5.3092,3.6932,3.1058,34.8675,0.7814,36.0462,26.3218,21.5712,5.4258,0.5969,7.6695,4.9739,3.3028
2021-08-31,194158197000.45,0.0100,4.7180,0.6996,5.3105,3.6932,3.1058,36.5045,0.8098,36.0569,26.3218,21.5712,5.6806,0.6222,7.6719,4.9739,3.3028
2021-08-30,181402874146.95,0.0107,4.5868,0.6821,5.3179,3.6932,3.1058,36.4482,0.8085,36.0569,26.3218,21.5712,5.5804,0.6139,7.6753,4.9739,3.3028
2021-08-27,175524334049.25,0.0111,4.4381,0.6524,5.3247,3.6932,3.1058,35.2670,0.7897,36.0569,26.3218,21.5712,5.3996,0.5925,7.6806,4.9739,3.3028
2021-08-26,176855324260.05,0.0110,4.4718,0.6576,5.3457,3.6932,3.1058,35.5345,0.7936,36.0900,26.3218,21.5712,5.4405,0.5982,7.6838,4.9739,3.3028
2021-08-25,187780535573.7,0.0103,4.7480,0.6996,5.3509,3.6932,3.1058,37.7296,0.8207,36.0906,26.3218,21.5712,5.7766,0.6384,7.6904,4.9739,3.3028
2021-08-24,180848294892.45,0.0107,4.5728,0.6782,5.3543,3.6932,3.1058,36.3367,0.8067,36.0906,26.3218,21.5712,5.5634,0.6113,7.7043,4.9739,3.3028
2021-08-23,179683678458.0,0.0108,4.5433,0.6734,5.3682,3.6932,3.1058,36.1027,0.8006,36.0906,26.3218,21.5712,5.5275,0.6069,7.7053,4.9739,3.3028
2021-08-20,172196858522.25,0.0113,4.3540,0.6380,5.3710,3.6932,3.1058,34.5985,0.7770,36.0906,26.3218,21.5712,5.2972,0.5732,7.7148,4.9739,3.3028
2021-08-19,170921326236.9,0.0114,4.3218,0.6345,5.3761,3.6932,3.1058,34.3422,0.7731,36.1084,26.3218,21.5712,5.2580,0.5641,7.7149,4.9739,3.3028
2021-08-18,169590336026.1,0.0114,4.2881,0.6310,5.3761,3.6932,3.1058,34.0748,0.7696,36.1163,26.3218,21.5712,5.2170,0.5562,7.7149,4.9739,3.3028
2021-08-17,162436263643.05,0.0119,4.1072,0.6056,5.3891,3.6932,3.1058,32.6373,0.7490,36.1264,26.3218,21.5712,4.9970,0.5063,7.7243,4.9739,3.3028
2021-08-16,162325347792.15,0.0120,4.1044,0.6052,5.3906,3.6932,3.1058,32.6150,0.7477,36.1274,26.3218,21.5712,4.9935,0.5055,7.7256,4.9739,3.3028
2021-08-13,174137885913.0,0.0111,4.4031,0.6441,5.3960,3.6932,3.1058,34.9885,0.7831,36.1274,26.3218,21.5712,5.3569,0.5833,7.7457,4.9739,3.3028
2021-08-12,172751437776.75,0.0112,4.3680,0.6401,5.4033,3.6932,3.1058,34.7099,0.7766,36.1426,26.3218,21.5712,5.3143,0.5746,7.7518,4.9739,3.3028
2021-08-11,175967997452.85,0.0110,4.4494,0.6511,5.4112,3.6932,3.1058,35.3562,0.7879,36.1952,26.3218,21.5712,5.4132,0.5907,7.7519,4.9739,3.3028
2021-08-10,168758467144.35,0.0115,4.2671,0.6266,5.4130,3.6932,3.1058,33.9076,0.7648,36.1987,26.3218,21.5712,5.1914,0.5496,7.7572,4.9739,3.3028
2021-08-09,167538392784.45,0.0116,4.2362,0.6226,5.4169,3.6932,3.1058,33.6625,0.7621,36.2080,26.3218,21.5712,5.1539,0.5396,7.7625,4.9739,3.3028
2021-08-06,169035756771.6,0.0115,4.2741,0.6270,5.4180,3.6932,3.1058,33.9633,0.7652,36.2167,26.3218,21.5712,5.2000,0.5505,7.7768,4.9739,3.3028
2021-08-05,171364989640.5,0.0113,4.3330,0.6318,5.4238,3.6932,3.1058,34.4313,0.7704,36.2477,26.3218,21.5712,5.2716,0.5658,7.7790,4.9739,3.3028
2021-08-04,177631735216.35,0.0109,4.4914,0.6572,5.4272,3.6932,3.1058,35.6905,0.7906,36.2528,26.3218,21.5712,5.4644,0.5964,7.7889,4.9739,3.3028
2021-08-03,174137885913.0,0.0111,4.4031,0.6422,5.4272,3.6932,3.1058,34.9885,0.7813,36.2528,26.3202,21.5712,5.3569,0.5814,7.7889,4.9739,3.3028
2021-08-02,177742651067.25,0.0109,4.4942,0.6579,5.4306,3.6932,3.1058,35.7127,0.7905,36.3199,26.3202,21.5712,5.4678,0.5967,7.7911,4.9739,3.3028
2021-07-30,173916054211.2,0.0112,4.3975,0.6409,5.4328,3.6932,3.1058,34.9439,0.7791,36.3431,26.3202,21.5712,5.3501,0.5809,7.7911,4.9739,3.3028
2021-07-29,159718825296.0,0.0122,4.0385,0.5954,5.4333,3.6932,3.1058,32.0913,0.7410,36.4776,26.3202,21.5712,4.9134,0.4917,7.7958,4.9739,3.3028
2021-07-28,153230248018.35,0.0127,3.8744,0.5643,5.4342,3.6932,3.1058,30.7876,0.7170,36.4843,26.3202,21.5712,4.7138,0.4471,7.7994,4.9740,3.3028
2021-07-27,156502265619.9,0.0124,3.9572,0.5822,5.4377,3.6932,3.1058,31.4450,0.7332,36.6157,26.3202,21.5712,4.8144,0.4711,7.8010,4.9810,3.3028
2021-07-26,165320075766.45,0.0117,4.1801,0.6172,5.4550,3.6932,3.1058,33.2168,0.7550,36.6435,26.3202,21.5712,5.0857,0.5223,7.8102,4.9811,3.3028
2021-07-23,152509294987.5,0.0127,3.8562,0.5595,5.4638,3.6932,3.1058,30.6428,0.7100,36.6926,26.3202,21.5712,4.6916,0.4414,7.8245,4.9811,3.3028
2021-07-22,146408923188.0,0.0133,3.7020,0.5031,5.4655,3.6932,3.1058,29.4171,0.6640,36.6935,26.3202,21.5712,4.5039,0.4016,7.8312,4.9827,3.3028
2021-07-21,149459109087.75,0.0130,3.7791,0.5346,5.4689,3.6932,3.1058,30.0299,0.6899,36.7173,26.3202,21.5712,4.5977,0.4195,7.8340,4.9833,3.3028
2021-07-20,145521596380.8,0.0133,3.6795,0.4961,5.4715,3.6932,3.1058,29.2388,0.6505,36.7735,26.3202,21.5712,4.4766,0.3976,7.8340,4.9849,3.3028
2021-07-19,143913316542.75,0.0135,3.6389,0.4794,5.4759,3.6932,3.1058,28.9156,0.6330,36.8847,26.3202,21.5712,4.4271,0.3871,7.8470,4.9864,3.3028
2021-07-16,143636026915.5,0.0135,3.6318,0.4742,5.4912,3.6944,3.1058,28.8599,0.6295,36.9384,26.3202,21.5712,4.4186,0.3858,7.8513,4.9888,3.3028
2021-07-15,147961745100.6,0.0131,3.7412,0.5171,5.4926,3.6953,3.1058,29.7291,0.6750,36.9837,26.3202,21.5712,4.5517,0.4068,7.8537,4.9888,3.3028
2021-07-14,145798886008.05,0.0133,3.6865,0.4961,5.4955,3.6953,3.1058,29.2945,0.6553,37.0363,26.3202,21.5712,4.4852,0.3972,7.8537,4.9889,3.3028
2021-07-13,145909801858.95,0.0133,3.6893,0.4969,5.4962,3.6968,3.1058,29.3168,0.6566,37.0433,26.3202,21.5712,4.4886,0.3976,7.8578,4.9890,3.3028
2021-07-12,144745185424.5,0.0134,3.6599,0.4882,5.4989,3.7002,3.1058,29.0828,0.6422,37.0778,26.3202,21.5712,4.4527,0.3906,7.8674,4.9890,3.3028
2021-07-09,140308551388.5,0.0138,3.5477,0.4326,5.4989,3.7004,3.1058,28.1913,0.5980,37.1529,26.3202,21.5712,4.3163,0.3701,7.8674,4.9945,3.3028
2021-07-08,138700271550.45,0.0140,3.5070,0.4129,5.5023,3.7034,3.1058,27.8682,0.5831,37.1736,26.3202,21.5712,4.2668,0.3635,7.8747,4.9980,3.3028
2021-07-07,137923860594.15,0.0141,3.4874,0.4029,5.5057,3.7042,3.1058,27.7122,0.5735,37.2518,26.3202,21.5712,4.2429,0.3618,7.8750,5.0005,3.3028
2021-07-06,132267152198.25,0.0147,3.3444,0.3123,5.5106,3.7045,3.1058,26.5756,0.5127,37.2729,26.3202,21.5712,4.0689,0.3482,7.8775,5.0026,3.3028
2021-07-05,133875432036.3,0.0145,3.3850,0.3329,5.5141,3.7060,3.1058,26.8988,0.5350,37.2992,26.3202,21.5712,4.1184,0.3513,7.8864,5.0036,3.3028
2021-07-02,131435283316.5,0.0148,3.3233,0.3027,5.5141,3.7066,3.1058,26.4085,0.5048,37.3722,26.3202,21.5712,4.0433,0.3451,7.8913,5.0083,3.3028
2021-07-01,129438798000.3,0.0150,3.2729,0.2804,5.5194,3.7078,3.1058,26.0073,0.4768,37.4597,26.3202,21.5712,3.9819,0.3364,7.8946,5.0083,3.3028
2021-06-30,128884218745.8,0.0151,3.2588,0.2717,5.5210,3.7080,3.1058,25.8959,0.4689,37.4791,26.3234,21.5712,3.9648,0.3333,7.8960,5.0096,3.3028
2021-06-29,129605171776.65,0.0150,3.2771,0.2835,5.5290,3.7094,3.1058,26.0408,0.4799,37.5095,26.3249,21.5712,3.9870,0.3364,7.8960,5.0175,3.3028
2021-06-28,130603414434.75,0.0149,3.3023,0.2962,5.5400,3.7101,3.1058,26.2413,0.4930,37.5620,26.3251,21.5712,4.0177,0.3408,7.8978,5.0175,3.3028
2021-06-25,132322610123.7,0.0147,3.3458,0.3101,5.5439,3.7126,3.1058,26.5868,0.5109,37.5836,26.3387,21.5712,4.0706,0.3460,7.9007,5.0199,3.3028
2021-06-24,131435283316.5,0.0148,3.3233,0.3010,5.5595,3.7139,3.1058,26.4085,0.5031,37.6132,26.3387,21.5712,4.0433,0.3434,7.9103,5.0207,3.3028
2021-06-23,129660629702.1,0.0150,3.2785,0.2839,5.5629,3.7145,3.1058,26.0519,0.4808,37.6132,26.3387,21.5712,3.9887,0.3368,7.9151,5.0215,3.3028
2021-06-22,129910190352.57,0.0149,3.2848,0.2865,5.5667,3.7158,3.1058,26.1021,0.4843,37.6757,26.3573,21.5712,3.7712,0.3001,7.9198,5.0270,3.3028
2021-06-21,131019348861.45,0.0148,3.3128,0.2979,5.5706,3.7162,3.1058,26.3249,0.4983,37.6942,26.3683,21.5712,3.8034,0.3040,7.9246,5.0270,3.3028
2021-06-18,132452011935.42,0.0147,3.3491,0.3110,5.5731,3.7170,3.1058,26.6128,0.5101,37.7228,26.3760,21.5712,3.8450,0.3101,7.9264,5.0316,3.3028
2021-06-17,128847246781.56,0.0151,3.2579,0.2708,5.5744,3.7186,3.1058,25.8885,0.4681,37.7495,26.3760,21.5712,3.7403,0.2944,7.9304,5.0316,3.3028
2021-06-16,130880704047.84,0.0148,3.3093,0.2966,5.5972,3.7188,3.1058,26.2971,0.4952,37.7513,26.3829,21.5712,3.7994,0.3027,7.9319,5.0342,3.3028
2021-06-15,133006591189.86,0.0146,3.3631,0.3158,5.5974,3.7192,3.1058,26.7242,0.5171,37.7874,26.3870,21.5712,3.8611,0.3128,7.9389,5.0346,3.3028
2021-06-11,135317338083.36,0.0143,3.4215,0.3419,5.6014,3.7210,3.1058,27.1885,0.5422,37.8512,26.3917,21.5712,3.9282,0.3236,7.9488,5.0355,3.3028
2021-06-10,140632055938.41,0.0138,3.5559,0.4263,5.6163,3.7218,3.1058,28.2563,0.5929,37.8596,26.3917,21.5712,4.0824,0.3419,7.9489,5.0379,3.3028
