date,市值(元),PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值
2020-12-30,149692585248.25,114.3198,0.9629,67.2390,45.7556,34.2210,0.0011,20.8656,1.0000,9.4547,6.6594,4.9654,13.8550,0.9920,8.9071,6.8196,4.5786
2020-12-29,142420453346.6,108.7661,0.9486,67.2390,45.7556,34.2210,0.0012,19.8519,0.9987,9.4547,6.6594,4.9654,13.1819,0.9836,8.9048,6.8196,4.5786
2020-12-28,149598141976.8,114.2477,0.9625,67.2390,45.7556,34.2210,0.0011,20.8524,1.0000,9.4547,6.6594,4.9654,13.8462,0.9920,8.8943,6.8192,4.5786
2020-12-25,147237060190.55,112.4445,0.9583,67.2390,45.7556,34.2210,0.0011,20.5233,1.0000,9.4547,6.6594,4.9654,13.6277,0.9907,8.8907,6.8146,4.5786
2020-12-24,136508304553.83,104.2510,0.9402,67.2390,45.7556,34.2210,0.0012,19.0278,0.9987,9.4547,6.6594,4.9654,12.6347,0.9730,8.8902,6.8146,4.5786
2020-12-23,140777140423.37,107.5111,0.9465,67.2390,45.7556,34.2210,0.0012,19.6228,0.9996,9.4547,6.6594,4.9654,13.0298,0.9823,8.8663,6.8107,4.5786
2020-12-22,139757153091.71,106.7321,0.9457,67.2390,45.7556,34.2210,0.0012,19.4807,0.9996,9.4547,6.6594,4.9654,12.9354,0.9810,8.8638,6.8105,4.5786
2020-12-21,144743757824.27,110.5404,0.9549,67.2390,45.7556,34.2210,0.0011,20.1758,1.0000,9.4547,6.6594,4.9654,13.3969,0.9874,8.8221,6.8103,4.5786
2020-12-18,136338306665.22,104.1212,0.9406,67.2390,45.7556,34.2210,0.0012,19.0041,1.0000,9.4547,6.6594,4.9654,12.6190,0.9730,8.8144,6.8066,4.5786
2020-12-17,130747264995.38,99.8513,0.9322,67.2390,45.7556,34.2210,0.0013,18.2248,0.9992,9.4547,6.6594,4.9654,12.1015,0.9671,8.7987,6.8066,4.5786
2020-12-16,131880584252.78,100.7168,0.9334,67.2390,45.7556,34.2210,0.0013,18.3828,0.9996,9.4547,6.6594,4.9654,12.2064,0.9680,8.7850,6.8066,4.5786
2020-12-15,132787239658.7,101.4092,0.9347,67.2390,45.7556,34.2210,0.0012,18.5091,1.0000,9.4547,6.6594,4.9654,12.2903,0.9693,8.7790,6.8066,4.5786
2020-12-14,127838412234.72,97.6298,0.9313,67.2390,45.7556,34.2210,0.0013,17.8193,0.9996,9.4547,6.6594,4.9654,11.8322,0.9596,8.7787,6.8066,4.5786
2020-12-11,121548490356.15,92.8262,0.9187,67.2390,45.7556,34.2210,0.0014,16.9426,0.9949,9.4547,6.6594,4.9654,11.2501,0.9393,8.7747,6.8066,4.5786
2020-12-10,124702895622.58,95.2352,0.9267,67.2390,45.7556,34.2210,0.0013,17.3823,0.9971,9.4547,6.6594,4.9654,11.5420,0.9482,8.7548,6.8066,4.5786
2020-12-09,125533996411.34,95.8699,0.9284,67.2390,45.7556,34.2210,0.0013,17.4981,0.9979,9.4547,6.6594,4.9654,11.6190,0.9507,8.7413,6.8053,4.5786
2020-12-08,120339616481.59,91.9030,0.9170,67.2390,45.7556,34.2210,0.0014,16.7741,0.9945,9.4547,6.6594,4.9654,11.1382,0.9364,8.7385,6.8003,4.5786
2020-12-07,115523009637.64,88.2246,0.9035,67.2390,45.7556,34.2210,0.0014,16.1027,0.9844,9.4547,6.6594,4.9654,10.6924,0.9229,8.7330,6.8002,4.5786
2020-12-04,117562984300.96,89.7825,0.9094,67.2390,45.7556,34.2210,0.0014,16.3870,0.9895,9.4547,6.6594,4.9654,10.8812,0.9309,8.7248,6.7983,4.5786
2020-12-03,117411875066.64,89.6671,0.9090,67.2390,45.7556,34.2210,0.0014,16.3660,0.9890,9.4547,6.6594,4.9654,10.8672,0.9297,8.7153,6.7955,4.5786
2020-12-02,117449652375.22,89.6960,0.9094,67.2390,45.7556,34.2210,0.0014,16.3712,0.9895,9.4547,6.6594,4.9654,10.8707,0.9305,8.7012,6.7940,4.5786
2020-12-01,124854004856.9,95.3506,0.9275,67.2390,45.7556,34.2210,0.0013,17.4033,0.9979,9.4547,6.6594,4.9654,11.5560,0.9490,8.6824,6.7916,4.5786
2020-11-30,121831820170.5,93.0426,0.9208,67.2390,45.7556,34.2210,0.0014,16.9821,0.9966,9.4547,6.6594,4.9654,11.2763,0.9414,8.6797,6.7913,4.5786
2020-11-27,124268456573.91,94.9035,0.9275,67.2390,45.7556,34.2210,0.0013,17.3217,0.9979,9.4547,6.6594,4.9654,11.5018,0.9486,8.6727,6.7913,4.5786
2020-11-26,124211790611.04,94.8602,0.9275,67.2390,45.7556,34.2210,0.0013,17.3138,0.9979,9.4547,6.6594,4.9654,11.4966,0.9486,8.6651,6.7840,4.5786
2020-11-25,127668414346.11,97.5000,0.9309,67.2390,45.7556,34.2210,0.0013,17.7956,0.9992,9.4547,6.6594,4.9654,11.8165,0.9583,8.6491,6.7808,4.5786
2020-11-24,127819523580.43,97.6154,0.9313,67.2390,45.7556,34.2210,0.0013,17.8167,0.9996,9.4547,6.6594,4.9654,11.8305,0.9596,8.6455,6.7808,4.5786
2020-11-23,128461737826.29,98.1059,0.9322,67.2390,45.7556,34.2210,0.0013,17.9062,1.0000,9.4547,6.6594,4.9654,11.8899,0.9617,8.6440,6.7777,4.5786
2020-11-20,123531799056.6,94.3409,0.9280,67.2390,45.7556,34.2210,0.0013,17.2190,0.9992,9.4547,6.6594,4.9654,11.4336,0.9473,8.6393,6.7763,4.5786
2020-11-19,118998522027.0,90.8788,0.9153,67.2390,45.7556,34.2210,0.0014,16.5871,0.9958,9.4547,6.6594,4.9654,11.0141,0.9364,8.6312,6.7750,4.5786
2020-11-18,115787450797.7,88.4265,0.9090,67.2390,45.7556,34.2210,0.0014,16.1395,0.9882,9.4547,6.6594,4.9654,10.7168,0.9292,8.6249,6.7725,4.5786
2020-11-17,120547391678.78,92.0617,0.9217,67.2390,45.7556,34.2210,0.0014,16.8030,0.9987,9.4547,6.6594,4.9654,11.1574,0.9410,8.6230,6.7706,4.5786
2020-11-16,125987324114.3,96.2161,0.9301,67.2390,45.7556,34.2210,0.0013,17.5613,0.9996,9.4547,6.6594,4.9654,11.6609,0.9528,8.6122,6.7698,4.5786
2020-11-13,127309529914.6,97.2259,0.9318,67.2390,45.7556,34.2210,0.0013,17.7456,1.0000,9.4547,6.6594,4.9654,11.7833,0.9587,8.5761,6.7688,4.5786
2020-11-12,120188507247.27,91.7876,0.9217,67.2390,45.7556,34.2210,0.0014,16.7530,0.9992,9.4547,6.6594,4.9654,11.1242,0.9402,8.5695,6.7682,4.5786
2020-11-11,120698500913.1,92.1771,0.9229,67.2390,45.7556,34.2210,0.0014,16.8241,0.9996,9.4547,6.6594,4.9654,11.1714,0.9427,8.5574,6.7682,4.5786
2020-11-10,119017410681.29,90.8932,0.9179,67.2390,45.7556,34.2210,0.0014,16.5898,0.9975,9.4547,6.6594,4.9654,11.0158,0.9389,8.5568,6.7682,4.5786
2020-11-09,118412973744.01,90.4316,0.9179,67.2390,45.7556,34.2210,0.0014,16.5055,0.9971,9.4547,6.6594,4.9654,10.9599,0.9385,8.5526,6.7682,4.5786
2020-11-06,116731883512.2,89.1478,0.9149,67.2390,45.7556,34.2210,0.0014,16.2712,0.9920,9.4547,6.6594,4.9654,10.8043,0.9356,8.5472,6.7682,4.5786
2020-11-05,115938560032.02,88.5419,0.9128,67.2390,45.7556,34.2210,0.0014,16.1606,0.9903,9.4547,6.6594,4.9654,10.7308,0.9330,8.5451,6.7682,4.5786
2020-11-04,105272321726.0,80.3962,0.8875,67.2390,45.7556,34.2210,0.0016,14.6738,0.9718,9.4547,6.6594,4.9654,12.6417,0.9751,8.5422,6.7682,4.5786
2020-11-03,99014876029.0,75.6174,0.8597,67.2390,45.7556,34.2210,0.0017,13.8016,0.9427,9.4547,6.6594,4.9654,11.8903,0.9625,8.5313,6.7682,4.5786
2020-11-02,99198918549.5,75.7579,0.8602,67.2390,45.7556,34.2210,0.0017,13.8273,0.9431,9.4547,6.6594,4.9654,11.9124,0.9638,8.5276,6.7682,4.5786
2020-10-30,97965833662.15,74.8162,0.8543,67.2390,45.7556,34.2210,0.0017,13.6554,0.9381,9.4547,6.6594,4.9654,11.7643,0.9591,8.5270,6.7682,4.5786
2020-10-29,98554769727.75,75.2660,0.8564,67.2390,45.7556,34.2210,0.0017,13.7375,0.9393,9.4547,6.6594,4.9654,11.8350,0.9617,8.5268,6.7682,4.5786
2020-10-28,105272321726.0,76.0232,0.8614,67.2390,45.7556,34.2210,0.0016,14.9156,0.9739,9.4547,6.6594,4.9654,13.5933,0.9899,8.5149,6.7682,4.5786
2020-10-27,102695726439.0,74.1625,0.8505,67.2390,45.7556,34.2210,0.0016,14.5505,0.9667,9.4547,6.6594,4.9654,13.2606,0.9861,8.5014,6.7682,4.5786
2020-10-26,99971897135.6,72.1954,0.8399,67.2390,45.7556,34.2210,0.0016,14.1646,0.9528,9.4547,6.6594,4.9654,12.9089,0.9819,8.4987,6.7682,4.5786
2020-10-23,97837003897.8,70.6537,0.8319,67.2390,45.7556,34.2210,0.0017,13.8621,0.9431,9.4547,6.6594,4.9654,12.6332,0.9760,8.4931,6.7682,4.5786
2020-10-22,101315407535.25,73.1657,0.8441,67.2390,45.7556,34.2210,0.0016,14.3549,0.9587,9.4547,6.6594,4.9654,13.0823,0.9844,8.4817,6.7682,4.5786
2020-10-21,101352216039.35,73.1922,0.8441,67.2390,45.7556,34.2210,0.0016,14.3602,0.9587,9.4547,6.6594,4.9654,13.0871,0.9853,8.4723,6.7682,4.5786
2020-10-20,103008598723.85,74.3884,0.8492,67.2390,45.7556,34.2210,0.0016,14.5948,0.9659,9.4547,6.6594,4.9654,13.3010,0.9878,8.4716,6.7682,4.5786
2020-10-19,97984237914.2,70.7600,0.8323,67.1852,45.7453,34.2210,0.0017,13.8830,0.9444,9.4502,6.6574,4.9654,12.6522,0.9781,8.4713,6.7666,4.5786
2020-10-16,101076152258.6,72.9929,0.8432,67.1852,45.7453,34.2210,0.0016,14.3210,0.9570,9.4502,6.6574,4.9654,13.0514,0.9853,8.4682,6.7641,4.5786
2020-10-15,99935088631.5,72.1689,0.8386,67.1852,45.7453,34.2210,0.0017,14.1594,0.9515,9.4502,6.6574,4.9654,12.9041,0.9827,8.4628,6.7641,4.5786
2020-10-14,99935088631.5,72.1689,0.8386,67.1852,45.7453,34.2210,0.0017,14.1594,0.9515,9.4502,6.6574,4.9654,12.9041,0.9831,8.4615,6.7634,4.5786
2020-10-13,101517854307.8,73.3119,0.8428,67.1852,45.7453,34.2210,0.0016,14.3836,0.9574,9.4502,6.6574,4.9654,13.1085,0.9861,8.4591,6.7634,4.5786
2020-10-12,100708067217.6,72.7271,0.8399,67.1852,45.7453,34.2210,0.0016,14.2689,0.9536,9.4502,6.6574,4.9654,13.0039,0.9857,8.4569,6.7634,4.5786
2020-10-09,93604025926.3,67.5968,0.8040,67.1852,45.7453,34.2210,0.0018,13.2623,0.9275,9.4502,6.6574,4.9654,12.0866,0.9735,8.4515,6.7634,4.5786
2020-09-30,91101047647.5,65.7893,0.7810,67.2390,45.7556,34.2210,0.0018,12.9077,0.9115,9.4547,6.6594,4.9654,11.7634,0.9655,8.4502,6.7634,4.5786
2020-09-29,92260515526.65,66.6266,0.7911,67.2514,45.7556,34.2210,0.0018,13.0720,0.9174,9.4547,6.6594,4.9654,11.9131,0.9701,8.4409,6.7634,4.5786
2020-09-28,91248281663.9,65.8956,0.7818,67.3146,45.7556,34.2210,0.0018,12.9286,0.9128,9.4547,6.6594,4.9654,11.7824,0.9667,8.4404,6.7634,4.5786
2020-09-25,91947643241.8,66.4007,0.7885,67.4221,45.7556,34.2210,0.0018,13.0277,0.9153,9.4547,6.6594,4.9654,11.8727,0.9693,8.4395,6.7634,4.5786
2020-09-24,87107324952.65,62.9052,0.7488,67.4221,45.7453,34.2210,0.0019,12.3419,0.9001,9.4502,6.6574,4.9654,11.2477,0.9541,8.4325,6.7634,4.5786
2020-09-23,91285090168.0,65.9222,0.7820,67.4744,45.7350,34.1873,0.0018,12.9338,0.9132,9.4502,6.6554,4.9648,11.7872,0.9675,8.4325,6.7633,4.5769
2020-09-22,88561260864.6,63.9552,0.7625,67.4744,45.7053,34.1873,0.0019,12.5479,0.9030,9.4464,6.6536,4.9648,11.4355,0.9587,8.4316,6.7623,4.5769
2020-09-21,90935409379.05,65.6697,0.7798,67.5011,45.7053,34.1873,0.0018,12.8842,0.9110,9.4464,6.6536,4.9648,11.7420,0.9663,8.4313,6.7612,4.5769
2020-09-18,90917005127.0,65.6564,0.7794,67.5697,45.7053,34.1873,0.0018,12.8816,0.9102,9.4464,6.6536,4.9648,11.7396,0.9663,8.4306,6.7585,4.5769
2020-09-17,91082643395.45,65.7760,0.7794,67.5801,45.7053,34.1873,0.0018,12.9051,0.9106,9.4464,6.6536,4.9648,11.7610,0.9667,8.4299,6.7585,4.5769
2020-09-16,89610303231.45,64.7127,0.7706,67.5872,45.7053,34.1873,0.0018,12.6965,0.9051,9.4464,6.6536,4.9648,11.5709,0.9633,8.4260,6.7585,4.5769
2020-09-15,89812750004.0,64.8589,0.7718,67.7351,45.7053,34.1873,0.0018,12.7252,0.9055,9.4464,6.6536,4.9648,11.5971,0.9637,8.4247,6.7585,4.5769
2020-09-14,89002962913.8,64.2741,0.7655,67.7626,45.7053,34.1873,0.0019,12.6104,0.9034,9.4464,6.6536,4.9648,11.4925,0.9629,8.4146,6.7585,4.5769
2020-09-11,86168708098.1,62.2274,0.7431,67.7972,45.7053,34.1873,0.0019,12.2089,0.8979,9.4464,6.6536,4.9648,11.1265,0.9544,8.4091,6.7585,4.5769
2020-09-10,82432644931.95,59.5293,0.7102,67.9379,45.7053,34.1873,0.0020,11.6795,0.8899,9.4464,6.6536,4.9648,10.6441,0.9443,8.4046,6.7585,4.5769
2020-09-09,82966368241.4,59.9148,0.7128,67.9613,45.7053,34.1873,0.0020,11.7551,0.8908,9.4464,6.6536,4.9648,10.7130,0.9469,8.4032,6.7585,4.5769
2020-09-08,85524559276.35,61.7622,0.7377,68.0106,45.7053,34.1873,0.0019,12.1176,0.8958,9.4464,6.6536,4.9648,11.0433,0.9532,8.4006,6.7585,4.5769
2020-09-07,88285197083.85,63.7558,0.7579,68.0382,45.7053,34.1873,0.0019,12.5087,0.9009,9.4464,6.6536,4.9648,11.3998,0.9604,8.3844,6.7585,4.5769
2020-09-04,92757430332.0,66.9855,0.7891,68.0658,45.7053,34.1873,0.0018,13.1424,0.9148,9.4464,6.6536,4.9648,11.9773,0.9717,8.3808,6.7585,4.5769
2020-09-03,95407642627.2,68.8993,0.8047,68.1601,45.7053,34.1873,0.0017,13.5179,0.9253,9.4464,6.6536,4.9648,12.3195,0.9760,8.3779,6.7585,4.5769
2020-09-02,92683813323.8,66.9323,0.7883,68.1601,45.7053,34.1873,0.0018,13.1320,0.9135,9.4464,6.6536,4.9648,11.9678,0.9717,8.3728,6.7585,4.5769
2020-09-01,91542749696.7,66.1083,0.7786,68.1724,45.7053,34.1873,0.0018,12.9703,0.9093,9.4464,6.6536,4.9648,11.8204,0.9696,8.3702,6.7585,4.5769
2020-08-31,90199239297.05,65.1380,0.7714,68.2302,45.7053,34.1873,0.0018,12.7799,0.9034,9.4464,6.6536,4.9648,11.6470,0.9663,8.3659,6.7585,4.5769
2020-08-28,92904664348.4,67.0918,0.7900,68.3689,45.7053,34.1873,0.0018,13.1633,0.9148,9.4464,6.6536,4.9648,11.9963,0.9730,8.3642,6.7585,4.5769
2020-08-27,92242111274.6,66.6133,0.7841,68.4648,45.7053,34.1873,0.0018,13.0694,0.9106,9.4464,6.6536,4.9648,11.9107,0.9717,8.3626,6.7585,4.5769
2020-08-26,92812643088.15,67.0253,0.7887,68.6720,45.7053,34.1873,0.0018,13.1502,0.9135,9.4464,6.6536,4.9648,11.9844,0.9730,8.3585,6.7585,4.5769
2020-08-25,99162110045.4,71.6106,0.8237,68.6840,45.7053,34.1873,0.0017,14.0498,0.9384,9.4464,6.6536,4.9648,12.8043,0.9819,8.3501,6.7585,4.5769
2020-08-24,96879982791.2,61.5428,0.7330,68.6840,45.7053,34.1873,0.0017,14.6290,0.9536,9.4464,6.6536,4.9648,12.6796,0.9814,8.3501,6.7585,4.5769
2020-08-21,91321898672.1,58.0121,0.6951,68.6857,45.7053,34.1873,0.0018,13.7898,0.9313,9.4464,6.6536,4.9648,11.9521,0.9734,8.3501,6.7585,4.5769
2020-08-20,89407856458.9,56.7962,0.6799,68.7647,45.7053,34.1873,0.0018,13.5007,0.9224,9.4464,6.6536,4.9648,11.7016,0.9701,8.3501,6.7585,4.5769
2020-08-19,92186898518.45,58.5615,0.7001,68.8436,45.7053,34.1873,0.0018,13.9204,0.9334,9.4464,6.6536,4.9648,12.0653,0.9747,8.3501,6.7585,4.5769
2020-08-18,96732748774.8,61.4493,0.7292,68.8925,45.7053,34.1873,0.0017,14.6068,0.9519,9.4464,6.6536,4.9648,12.6603,0.9814,8.3501,6.7585,4.5769
2020-08-17,98315514451.1,62.4547,0.7419,69.0804,45.7053,34.1873,0.0017,14.8458,0.9549,9.4464,6.6536,4.9648,12.8674,0.9836,8.3501,6.7585,4.5769
2020-08-14,96143812709.2,61.0752,0.7246,69.1405,45.7053,34.1873,0.0017,14.5179,0.9481,9.4464,6.6536,4.9648,12.5832,0.9802,8.3466,6.7585,4.5769
2020-08-13,92739026079.95,58.9123,0.7052,69.1421,45.7053,34.1873,0.0018,14.0037,0.9350,9.4464,6.6536,4.9648,12.1376,0.9768,8.3455,6.7585,4.5769
2020-08-12,93806472698.85,59.5904,0.7086,69.1676,45.7053,34.1873,0.0018,14.1649,0.9388,9.4464,6.6536,4.9648,12.2773,0.9776,8.3454,6.7585,4.5769
2020-08-11,96879982791.2,61.5428,0.7301,69.1680,45.7053,34.1873,0.0017,14.6290,0.9507,9.4464,6.6536,4.9648,12.6796,0.9823,8.3358,6.7585,4.5769
2020-08-10,98002642166.25,62.2560,0.7385,69.2507,45.7053,34.1873,0.0017,14.7986,0.9528,9.4464,6.6536,4.9648,12.8265,0.9831,8.3356,6.7585,4.5769
2020-08-07,99971897135.6,63.5069,0.7503,69.2783,45.7053,34.1873,0.0016,15.0959,0.9549,9.4464,6.6536,4.9648,13.0842,0.9861,8.3297,6.7585,4.5769
2020-08-06,102714130691.05,65.2489,0.7672,69.2977,45.7053,34.1873,0.0016,15.5100,0.9574,9.4464,6.6536,4.9648,13.4431,0.9886,8.3294,6.7585,4.5769
2020-08-05,107407214963.8,68.2302,0.7929,69.3058,45.7053,34.1873,0.0015,16.2187,0.9675,9.4464,6.6536,4.9648,14.0574,0.9958,8.3292,6.7585,4.5769
2020-08-04,107296789451.5,68.1601,0.7921,69.3334,45.7053,34.1873,0.0015,16.2020,0.9671,9.4464,6.6536,4.9648,14.0429,0.9958,8.3262,6.7585,4.5769
2020-08-03,111124873877.9,70.5919,0.8144,69.3569,45.7053,34.1873,0.0015,16.7800,0.9768,9.4464,6.6536,4.9648,14.5439,0.9987,8.3244,6.7585,4.5769
2020-07-31,110793597642.0,70.3814,0.8106,69.3569,45.7053,34.1873,0.0015,16.7300,0.9755,9.4464,6.6536,4.9648,14.5006,0.9987,8.3221,6.7585,4.5769
2020-07-30,106394981390.1,67.5872,0.7883,69.3569,45.7053,34.1873,0.0016,16.0658,0.9646,9.4464,6.6536,4.9648,13.9249,0.9945,8.3205,6.7585,4.5769
2020-07-29,106947108953.1,67.9379,0.7895,69.3913,45.7053,34.1873,0.0015,16.1492,0.9658,9.4464,6.6536,4.9648,13.9971,0.9958,8.3205,6.7585,4.5769
2020-07-28,104444130667.5,66.3479,0.7756,69.4004,45.7053,34.1873,0.0016,15.7712,0.9616,9.4464,6.6536,4.9648,13.6695,0.9945,8.3035,6.7585,4.5769
2020-07-27,101352216314.7,64.3838,0.7588,69.4232,45.7053,34.1873,0.0016,15.3044,0.9553,9.4464,6.6536,4.9648,13.2649,0.9903,8.2948,6.7585,4.5769
2020-07-24,103211045776.8,65.5646,0.7676,69.5149,45.7053,34.1873,0.0016,15.5850,0.9578,9.4464,6.6536,4.9648,13.5082,0.9924,8.2936,6.7585,4.5769
2020-07-23,108842746919.4,69.1421,0.7946,69.5346,45.7053,34.1873,0.0015,16.4354,0.9692,9.4464,6.6536,4.9648,14.2452,0.9970,8.2911,6.7585,4.5769
2020-07-22,103984024365.0,66.0556,0.7706,69.5538,45.7053,34.1873,0.0016,15.7018,0.9595,9.4464,6.6536,4.9648,13.6093,0.9937,8.2875,6.7585,4.5769
2020-07-21,98315514718.2,62.4547,0.7398,69.5538,45.7053,34.1873,0.0017,14.8458,0.9528,9.4464,6.6536,4.9648,12.8674,0.9895,8.2810,6.7585,4.5769
2020-07-20,96585515020.8,61.3558,0.7263,69.5544,45.7053,34.1873,0.0017,14.5846,0.9494,9.4464,6.6536,4.9648,12.6410,0.9886,8.2751,6.7585,4.5769
2020-07-17,95646898163.7,60.7595,0.7195,69.5544,45.7053,34.1873,0.0017,14.4428,0.9452,9.4464,6.6536,4.9648,12.5182,0.9873,8.2722,6.7585,4.5769
2020-07-16,95278813121.7,60.5257,0.7174,69.6365,45.7053,34.1873,0.0017,14.3873,0.9439,9.4464,6.6536,4.9648,12.4700,0.9865,8.2705,6.7585,4.5769
2020-07-15,97947429676.2,62.2209,0.7360,69.7694,45.7053,34.1873,0.0017,14.7902,0.9507,9.4464,6.6536,4.9648,12.8193,0.9890,8.2676,6.7585,4.5769
2020-07-14,99217323071.1,63.0276,0.7427,69.7746,45.7053,34.1873,0.0017,14.9820,0.9515,9.4464,6.6536,4.9648,12.9855,0.9911,8.2672,6.7585,4.5769
2020-07-13,106983917457.3,67.9613,0.7853,69.8193,45.7053,34.1873,0.0015,16.1548,0.9616,9.4464,6.6536,4.9648,14.0020,0.9970,8.2665,6.7585,4.5769
2020-07-10,104296896650.7,66.2544,0.7706,69.8518,45.7053,34.1873,0.0016,15.7490,0.9574,9.4464,6.6536,4.9648,13.6503,0.9954,8.2640,6.7585,4.5769
2020-07-09,110425512600.0,70.1476,0.8022,69.9024,45.7053,34.1873,0.0015,16.6744,0.9679,9.4464,6.6536,4.9648,14.4524,0.9987,8.2627,6.7585,4.5769
2020-07-08,102474875692.8,65.0970,0.7630,69.9024,45.7053,34.1873,0.0016,15.4739,0.9536,9.4464,6.6536,4.9648,13.4118,0.9941,8.2588,6.7552,4.5769
2020-07-07,98628387003.9,62.6535,0.7389,69.9947,45.7053,34.1873,0.0017,14.8931,0.9511,9.4464,6.6536,4.9648,12.9084,0.9920,8.2577,6.7552,4.5769
2020-07-06,89665516231.2,56.9598,0.6824,69.9983,45.7053,34.1873,0.0018,13.5396,0.9245,9.4464,6.6536,4.9648,11.7353,0.9844,8.2565,6.7526,4.5769
2020-07-03,86720835895.2,55.0892,0.6525,70.0499,45.7053,34.1873,0.0019,13.0950,0.9110,9.4464,6.6536,4.9648,11.3499,0.9781,8.2522,6.7505,4.5769
2020-07-02,84954027693.6,53.9669,0.6369,70.1375,45.7053,34.1873,0.0019,12.8282,0.9047,9.4464,6.6536,4.9648,11.1187,0.9743,8.2447,6.7491,4.5769
2020-07-01,87144133693.5,55.3581,0.6563,70.2152,45.7053,34.1873,0.0019,13.1589,0.9127,9.4464,6.6536,4.9648,11.4053,0.9798,8.2441,6.7475,4.5769
2020-06-30,88064346298.5,55.9427,0.6655,70.2539,45.7053,34.1873,0.0019,13.2979,0.9186,9.4464,6.6536,4.9648,11.5258,0.9823,8.2403,6.7460,4.5769
2020-06-29,87512218735.5,55.5920,0.6596,70.2703,45.7053,34.1873,0.0019,13.2145,0.9156,9.4464,6.6536,4.9648,11.4535,0.9810,8.2281,6.7448,4.5769
2020-06-24,81678070819.8,51.8858,0.6026,70.3998,45.7453,34.2210,0.0020,12.3335,0.8980,9.4502,6.6574,4.9654,10.6899,0.9684,8.2244,6.7460,4.5786
2020-06-23,82451049408.0,52.3769,0.6106,70.4044,45.7453,34.2210,0.0020,12.4502,0.8993,9.4502,6.6574,4.9654,10.7911,0.9713,8.2198,6.7460,4.5786
2020-06-22,81843709088.7,51.9911,0.6043,70.4632,45.7453,34.2210,0.0020,12.3585,0.8980,9.4502,6.6574,4.9654,10.7116,0.9692,8.2170,6.7460,4.5786
2020-06-19,80610624198.0,51.2077,0.5942,70.4908,45.7453,34.2210,0.0020,12.1723,0.8951,9.4502,6.6574,4.9654,10.5502,0.9650,8.2157,6.7460,4.5786
2020-06-18,78236475677.1,49.6996,0.5668,70.5344,45.7453,34.2210,0.0021,11.8138,0.8917,9.4502,6.6574,4.9654,10.2395,0.9562,8.2157,6.7460,4.5786
2020-06-17,77886794887.2,49.4774,0.5617,70.5459,45.7453,34.2210,0.0021,11.7610,0.8900,9.4502,6.6574,4.9654,10.1937,0.9541,8.2084,6.7460,4.5786
2020-06-16,79009454265.3,50.1906,0.5755,70.5734,45.7350,34.1873,0.0021,11.9306,0.8933,9.4502,6.6554,4.9648,10.3407,0.9591,8.2084,6.7448,4.5769
2020-06-15,77831582130.9,49.4424,0.5609,70.5734,45.7053,34.1873,0.0021,11.7527,0.8903,9.4464,6.6536,4.9648,10.1865,0.9544,8.2046,6.7448,4.5769
2020-06-12,76948178030.1,48.8812,0.5557,70.5734,45.6757,34.1873,0.0021,11.6193,0.8878,9.4435,6.6518,4.9648,10.0709,0.9485,8.2042,6.7448,4.5769
2020-06-11,77757965122.5,49.3956,0.5595,70.5912,45.6757,34.1873,0.0021,11.7416,0.8899,9.4435,6.6518,4.9648,10.1769,0.9540,8.2022,6.7448,4.5769
2020-06-10,77205837559.5,49.0449,0.5574,70.6132,45.6757,34.1873,0.0021,11.6582,0.8886,9.4435,6.6518,4.9648,10.1046,0.9494,8.2022,6.7448,4.5769
2020-06-09,71500519408.5,45.4206,0.4920,70.7663,45.6757,34.1873,0.0023,10.7967,0.8700,9.4435,6.6518,4.9648,9.3579,0.8932,8.2005,6.7448,4.5769
2020-06-08,71395037029.2,45.3536,0.4899,70.8490,45.7350,34.1873,0.0023,10.7808,0.8696,9.4435,6.6518,4.9648,9.1467,0.8781,8.1963,6.7448,4.5769
2020-06-05,71056167176.2,45.1383,0.4827,70.8919,45.7556,34.1873,0.0023,10.7296,0.8679,9.4435,6.6518,4.9648,9.1033,0.8747,8.1963,6.7448,4.5769
2020-06-04,69507047848.2,44.1542,0.4540,71.2899,45.7704,34.1873,0.0024,10.4957,0.8616,9.4435,6.6518,4.9648,8.9048,0.8586,8.1963,6.7448,4.5769
2020-06-03,66941318961.2,42.5243,0.4173,71.4553,45.7948,34.1873,0.0025,10.1083,0.8468,9.4435,6.6518,4.9648,8.5761,0.8447,8.1944,6.7448,4.5769
2020-06-02,66699269066.2,42.3706,0.4114,71.6174,45.8214,34.1873,0.0025,10.0717,0.8456,9.4435,6.6518,4.9648,8.5451,0.8422,8.1940,6.7448,4.5769
2020-06-01,65885981419.0,41.8539,0.3954,71.6720,45.8253,34.1873,0.0025,9.9489,0.8376,9.4435,6.6518,4.9648,8.4409,0.8329,8.1938,6.7448,4.5769
2020-05-29,62926240721.0,39.9738,0.3592,71.6720,45.8336,34.1873,0.0026,9.5020,0.8054,9.4408,6.6517,4.9648,8.0617,0.7742,8.1917,6.7448,4.5769
2020-05-28,61879569845.0,39.3089,0.3428,71.6798,45.8519,34.1873,0.0027,9.3439,0.7949,9.4408,6.6517,4.9648,7.9276,0.7484,8.1917,6.7448,4.5769
